rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
0,"Well, I'll be damned...",1.8040665434380776,0.0356472996253186,541,249,149,143
1,I'll be damned.,1.801498127340824,0.0360043275802712,534,248,144,142
2,I'll be damned.,1.7663755458515285,0.0382359093768466,458,219,127,112
3,"Well, I'll be damned...",1.7421686746987952,0.0416059133261738,415,216,90,109
4,You're naked AND you bake?,1.724935732647815,0.0413100188763454,389,197,102,90
5,We have an oven ???,1.6677316293929711,0.0460894013204185,313,173,71,69
6,"Phew... when you said you had something in the oven, I thought you meant something else.",1.6614173228346456,0.0497233155257324,254,137,66,51
7,"'When you said you had one in the oven that's not what I thought you meant.""",1.6567656765676568,0.0436443902674406,303,157,93,53
8,How about them apples?,1.6508474576271186,0.0483841625884718,295,171,56,68
9,Wait -- what going away party?,1.6460481099656357,0.0472671766199322,291,164,66,61
10,I see you've found a loophole.,1.6344086021505375,0.045519398551698,279,150,81,48
11,Mom's apple pie? What's a Mom?,1.62453531598513,0.0478521163775919,269,152,66,51
12,God knows I shouldn't.,1.623134328358209,0.047718441756441,268,151,67,50
13,You mean I can have my pie and Eden too?,1.623134328358209,0.0483006206748339,268,153,63,52
14,I think you've just invented the loophole.,1.6217228464419475,0.0469859791015811,267,148,72,47
15,What family recipe?,1.6174242424242424,0.0486539414796054,264,152,61,51
16,"Then again, it'd also be a sin to waste it.",1.6108949416342413,0.0456473471075878,257,138,81,38
17,What do you mean 'to die for'?,1.6108949416342413,0.0485517228543336,257,147,63,47
18,Mom's apple pie? Who's mom?,1.6,0.0484291392253095,250,143,64,43
19,God knows I really shouldn't.,1.5983935742971886,0.0469015607790694,249,138,73,38
20,"Wait, we have an oven?",1.5983935742971886,0.0479261854150822,249,141,67,41
21,What's the worst that could happen?,1.5975609756097562,0.0490761736933486,246,142,61,43
22,Apple? Well I'll be damned!,1.5847457627118644,0.0497569072100116,236,138,58,40
23,"Sure, I'll try it. What's the worst that could happen?",1.5829787234042554,0.0477026148107808,235,132,69,34
24,How much sin would some ice cream add?,1.5829787234042554,0.0503004095782447,235,139,55,41
25,I guess after this we'll start dressing for dinner.,1.5707964601769913,0.0527264991221569,226,140,43,43
26,"Ooh, that looks sinful.",1.5700934579439252,0.048777022131333,214,120,66,28
27,Could be a recipe for disaster...,1.5663716814159292,0.0504657608119761,226,135,54,37
28,"An apple pie, well I'll be damned.",1.5663716814159292,0.0531235595728161,226,142,40,44
29,Ok I'll try it. What's the worst that can happen?,1.5610859728506787,0.0513946465588569,221,134,50,37
30,We have a kitchen?,1.5596330275229358,0.0527686048246791,218,135,44,39
31,This pie for another rib.,1.559090909090909,0.051185979803778,220,133,51,36
32,"It smells delicious, but there'll be hell to pay later.",1.559090909090909,0.0486922840497559,220,127,63,30
33,Apple pie? Well I'll be damned!,1.5576036866359446,0.0533743509699456,217,136,41,40
34,God knows I shouldn't.,1.5555555555555556,0.0515340327524008,216,131,50,35
35,I think I may have found a loophole.,1.5555555555555556,0.0511144814078107,216,130,52,34
36,"An apple pie, well I'll be damned.",1.5492957746478873,0.0538063925193424,213,135,39,39
37,"Well, how 'bout them apples.",1.5476190476190477,0.0535850340941822,210,132,41,37
38,That's some loophole.,1.5476190476190477,0.053158135898972,210,131,43,36
39,Oooo. Mom's apple pie! ... Wait..Who's Mom?,1.5471698113207548,0.055246171362457,212,138,32,42
40,"What do you mean, you think you found a loophole?",1.5454545454545454,0.0511683027071179,209,126,52,31
41,What's the worst that could happen?,1.5365853658536586,0.0486487940154802,205,119,62,24
42,Apple pie? I'll be damned!,1.5365853658536586,0.0515135827240901,205,125,50,30
43,"Pie and a naked woman, I must have died and gone to Heaven.",1.534653465346535,0.0521110964162179,202,124,48,30
44,It'd be a sin to waste it.,1.534653465346535,0.0506733697130292,202,121,54,27
45,What if we just ate the crust?,1.5343137254901962,0.0502960913090186,204,122,55,27
46,Like WHOSE mother used to make?,1.5323383084577114,0.0527926105268947,201,125,45,31
47,"What do you mean by ""It may contain traces of the forbidden fruit""?",1.5317073170731708,0.0486655748353603,205,120,61,24
48,Eve invents the loophole.,1.53,0.0539448816038767,200,127,40,33
49,I'm not sure that's a valid loophole.,1.527363184079602,0.0499002743009744,201,120,56,25
50,It's better than sex? What's sex?,1.527363184079602,0.0503963155309352,201,121,54,26
51,God has desserted us?,1.5228426395939083,0.0526780003587063,197,123,45,29
52,Mom's apple pie? What's a Mom?,1.5206185567010309,0.0547945660450239,194,125,37,32
53,It would also be a sin not to eat it,1.5206185567010309,0.050216540283441,194,116,55,23
54,I'm tempted.,1.5181347150259068,0.0509480840396298,193,117,52,24
55,Oh great. Original sin AND carbs!,1.5181347150259068,0.055022597144241,193,125,36,32
56,Might as well make that to go,1.5181347150259068,0.0555108868839795,193,126,34,33
57,You're right...its a sin NOT to eat it.,1.5105263157894735,0.0521011984046403,190,118,47,25
58,Is that the original tin?,1.5105263157894735,0.055215067059826,190,124,35,31
59,You sure this is a loophole?,1.5104166666666667,0.0557500730427317,192,127,32,33
60,Seems like a perfectly legal loophole to me.,1.5104166666666667,0.0527337227339382,192,121,44,27
61,Eve creates the first recipe for disaster.,1.507936507936508,0.0544222712702547,189,122,38,29
62,"Wait a minute, we have an oven?",1.5053763440860215,0.0529552743066613,186,117,44,25
63,Wait...we've had an oven this whole time?,1.5053763440860215,0.0540417093958856,186,119,40,27
64,I smell a loophole,1.5053763440860215,0.0512824839549563,186,114,50,22
65,Wow! You baked a loophole!,1.5053763440860215,0.056151553046203,186,123,32,31
66,I really shouldn't---but what the hell.,1.5,0.0559141182921541,178,116,35,27
67,I smell trouble.,1.4972375690607735,0.0529221658761527,181,114,44,23
68,You think you found a loophole?,1.4972375690607735,0.0540696805005642,181,116,40,25
69,A knife? I don't even have pants.,1.4972375690607735,0.0534989999460556,181,115,42,24
70,I don't think that's going to fool him...,1.4972375690607735,0.051749211903303,181,112,48,21
