rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
0,Linda suddenly realized she had entered the hallucinatory phase of her low-carb diet.,1.6605166051660516,0.049978473933358,271,153,57,61
1,It's a desserted alley.,1.5984555984555984,0.0477313558968152,259,149,65,45
2,"Oh god, Jerry, enough, the divorce is final.",1.5884615384615384,0.0488910866301498,260,156,55,49
3,"Carol’s Dieting Log, Week 3: The hallucinations are getting worse.",1.570342205323194,0.0485545081394818,263,162,52,49
4,It's alley mode.,1.5701754385964912,0.0512380898721408,228,138,50,40
5,"Louise tried to avoid carbs, but they aggressively pursued her.",1.5413793103448277,0.0439657219523064,290,178,67,45
6,You're giving me the crepes.,1.512605042016807,0.0497239453941266,238,156,42,40
7,"On Day 5 of Weight Watchers, the cake mirages began.",1.502183406113537,0.0485854663726915,229,147,49,33
8,"Excuse me, m'am, but would you like to be part of a cartoon that nobody understands?",1.4978902953586497,0.0495363876356271,237,158,40,39
9,I might be the baker's man. Are you Patty Cake?,1.497797356828194,0.0477044889902629,227,144,53,30
10,Public display of confection,1.4958333333333331,0.0464942208833125,240,153,55,32
11,It was in that moment of extreme holiday stress Barbara turned to street carbs for relief.,1.492537313432836,0.0447015235670874,268,174,56,38
12,Would you like it alley mode?,1.4889705882352942,0.0444998054624247,272,178,55,39
13,"Margaret knew she shouldn't, but she just needed a little fix between Thanksgiving and Christmas.",1.4889705882352942,0.0441938916811613,272,177,57,38
14,You misheard. I’m a cake dealer.,1.4864864864864864,0.0448981472323139,259,168,56,35
15,I was the White House pastry chef until I served him a birthday cake with the correct number of candles.,1.4862745098039216,0.0447493078436174,255,164,58,33
16,"You must think I'm some kind of crepe""",1.4816176470588236,0.0423025566362235,272,173,67,32
17,Margaret's back alley carbohydrate addiction was becoming harder to deny with each passing day.,1.4758064516129032,0.0442337204417962,248,159,60,29
18,This is recommended for you based on previously viewed items,1.4758064516129032,0.0456861190692018,248,163,52,33
19,It's part of our farm-to-table-to-prison-to-rehab-to-sidewalk program.,1.4743083003952568,0.0449960096021228,253,166,54,33
20,"She had beaten the addiction, but Susan knew temptation lurked around every corner.",1.4725738396624473,0.046908222681933,237,157,48,32
21,"I'm sorry, Harold, I need more from a man than a hearty breakfast.",1.4724409448818898,0.0438043156194129,254,164,60,30
22,"Until that day, Inez couldn't recall any cautionary tales of a woman enticed into a dark alley by a stack of hotcakes covered in real maple syrup",1.4716312056737588,0.04054614562579,282,179,73,30
23,We call it Farm to Alley,1.4661354581673307,0.0459450826512634,251,169,47,35
24,"Craig its been 3 years, there are some things pancakes can't fix",1.465587044534413,0.044339486809086,247,161,57,29
25,Of course it’s hot. It’s stollen.,1.462686567164179,0.0449574282126537,268,183,46,39
26,"It's over Bill, you are homeless I'm diabetic. Don't make it worse!",1.4626334519572954,0.0424613899869419,281,187,58,36
27,Do I give you the crepes?,1.4563492063492065,0.0464580263743457,252,174,41,37
28,Baking Bad,1.4552845528455285,0.0448081155099352,246,164,52,30
