rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
0,"Well, that explains our relentless hunt for tuna.",1.7868284228769498,0.0325801264568077,577,251,198,128
1,Call him Ishmeow.,1.7448770491803278,0.0258823766372587,976,475,275,226
2,The Canary Islands? Who told him we should go there?,1.7358490566037736,0.038250867954302,424,202,132,90
3,Am I the only one who misses the parrot?,1.7054507337526206,0.0248677796036874,954,463,309,182
4,Well what do you think happened to the parrot?,1.683385579937304,0.0417738642225025,319,155,110,54
5,"That's Ahab's brother, Rehab. He's in pet therapy.",1.6737739872068231,0.0263916488170917,938,509,226,203
6,Apparently the cat cost him an arm and a leg.,1.67109634551495,0.0444529363037374,301,155,90,56
7,He calls it Ishmeow,1.6596736596736597,0.0265065699354308,858,454,242,162
8,I killed 20 mice this morning but does he rub my belly?,1.6425438596491229,0.0355852937937559,456,242,135,79
9,But I thought Persians weren't allowed in under the travel ban...,1.617363344051447,0.0454855716225317,311,182,66,63
10,Aye! He's not the same old Ahab since that anger management class.,1.6139240506329111,0.0626774244006019,158,91,37,30
11,"Oh sure, he likes the cat now but in two weeks I guarantee you I'm the one taking care of it.",1.6074074074074074,0.0665806213341061,135,77,34,24
12,"It's agreed then, we'll tell people the captain was obsessed with a great white whale.",1.601246105919003,0.0302239074961586,642,367,164,111
13,I swear I've thrown the same cat overboard 8 times already.,1.594890510948905,0.0453784926765462,274,155,75,44
14,Since when do we have a pension plan?,1.5879873551106427,0.0253009842694003,949,564,212,173
15,Funny.. I always thought he was a whale person.,1.5809523809523809,0.0498628352174883,210,117,64,29
16,"I guess it's a match made in heaven. He get's a companion, the cat gets a scratching post.",1.573643410852713,0.0590370008206504,129,68,48,13
17,"He is rich and famous, he can grab one whenever he wants",1.5698924731182795,0.0460372489047191,279,168,63,48
18,This service animal thing is getting way out of hand.,1.5483870967741935,0.0699882335373912,124,78,24,22
19,"Strangely, it's the hat that bothers me the most.",1.5483333333333331,0.030237344070573,600,361,149,90
20,"Ruins strikin' terror into prisoners' hearts, don't he?",1.546979865771812,0.0318477890001707,596,376,114,106
21,We'll see how affectionate he is when he finds out who ate his parrot.,1.531496062992126,0.0331184775407,508,316,114,78
22,She's just using him for his scratching post.,1.530035335689046,0.0419577506991149,283,168,80,35
23,So it will be fiction. Tell Herman to make it a whale.,1.5292553191489362,0.0368703105193988,376,226,101,49
24,"Since Ahab had him neutered, we call him Moby Dickless",1.5274949083503055,0.0350981960334169,491,319,85,87
25,I'll tell you exactly what happened to that parrot.,1.523404255319149,0.0338947934237396,470,292,110,68
