caption,mean,precision,votes,not_funny,somewhat_funny,funny
This is too easy. Let’s put them in an IKEA.,1.8406593406593406,0.018331349019183214,2002,858,605,539
"And to think, all we did was change their diet from Velveeta to Brie.",1.7901369863013699,0.01367100530547677,3650,1708,1000,942
"Nothing has sold yet, but we’ve gotten a few nibbles.",1.7824711994578721,0.011961657012863261,4427,1988,1414,1025
The male? He immediately identified a potential mate and began explaining composition and color theory.,1.756063432835821,0.017377235358155423,2144,1019,629,496
They’ve learned to feign interest until the cheese platters come out.,1.7515513126491646,0.012362227694905864,4190,1991,1249,950
It’s remarkable when you consider three of them are blind.,1.7382702091577162,0.013597256186875383,3538,1741,982,815
And then we trap them in the gift shop.,1.7343423799582462,0.01272614789954291,3832,1833,1184,815
They’re not looking for a way out. They’re looking for meaning.,1.7268188302425107,0.01176276825330135,4206,1955,1445,806
"I was trying to boost their intelligence, but I merely made them pretentious.",1.7236057523675903,0.014718384159115678,2851,1383,873,595
"For some reason, they never find their way out of the Escher exhibit.",1.7235329703569269,0.01933294179436608,1653,802,506,345
You think that's strange?  We're still looking for the one who painted them.,1.7206063088897992,0.016222527926666955,2441,1220,683,538
They just look.  They never buy.,1.7205764611689351,0.015040152072840474,2498,1152,892,454
"Of course, the only way out is through the gift shop.",1.7194337194337195,0.016081007957725504,2331,1121,743,467
The audience is still predominantly white.,1.7187413745514766,0.013354770191917211,3623,1823,996,804
This isn't the sort of lab culture I had in mind.,1.7177522349936143,0.01955572228077415,1566,752,504,310
The really smart ones come on weekdays to avoid the crowds.,1.712048497095226,0.01207236160301507,3959,1876,1347,736
These must be the City Mice.,1.7072072072072073,0.02258385300269205,1110,524,387,199
I like this more than giving them cancer.,1.6989690721649484,0.015825892892000294,2425,1211,733,481
We are one step closer to isolating the pretentiousness gene,1.6983078827899298,0.015743002763947744,2423,1203,748,472
"Oh, they know where the exit is. They just don't want to seem uncultured by being the first one to leave.",1.697705802968961,0.0194295860409662,1482,706,518,258
"So it appears if we remove the gift shop, they never find their way out.",1.6927398444252377,0.016013737290819945,2314,1151,723,440
"Okay, we've proven that everyone's a critic.",1.688300220750552,0.015848037634133696,2265,1107,757,401
