rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
0,She’ll appreciate you’re wearing protection.,2.045754131244627,0.0075923087555002,10469,2930,4130,3409
1,Our welder comes in on Wednesdays if you’re interested in complimentary alterations.,2.0356257046223223,0.0100958854385168,4435,926,2425,1084
2,It’s off the rack.  The guy on the rack doesn’t need it anymore.,2.0228799709460685,0.0078066103772726,11014,3573,3616,3825
3,It does make you look slightly middle-aged.,1.988291368770076,0.0082310217028708,9651,3212,3340,3099
4,"Yes, of course you’ll have the only key, Mrs. Trump.",1.9734539522467744,0.0102284847870719,6743,2470,1982,2291
5,"May I say, sir: quite riveting.",1.9711301044634375,0.0076386802484575,10530,3391,4052,3087
6,"If you like it, I'd suggest going ahead before the steel tariffs hit.",1.9657909446618225,0.008464070929405,8945,3024,3203,2718
7,Can I interest you in some Under Armour to go with that?,1.9483859201167244,0.0106017231639421,5483,1838,2090,1555
8,Perfect for a knight on the town.,1.929628786153496,0.0085022655960391,8782,3118,3164,2500
9,LIMERICK: When buying a nice suit of steel...No matter how good it may feel...You do have to watch...If it's tight in the crotch...Cause it'll make you scream when you kneel.,1.925601750547046,0.008325851028651,10054,3905,2992,3157
10,Will you be billing this to the E.P.A. as well sir?,1.922232824427481,0.0106012916918778,6288,2485,1807,1996
11,"It says ""old money, really old money.""",1.9151278409090908,0.0084041421067775,8448,2909,3347,2192
12,Oh a 'suit of Armani?' Our mistake sir.,1.9101654846335696,0.0092668210562973,7191,2572,2693,1926
13,It also comes in stainless.,1.9043227665706053,0.0106119701769693,5205,1798,2107,1300
14,"Congratulations on becoming the new White House Press Secretary, by the way.",1.9006894883270835,0.0089153185651883,8267,3167,2754,2346
15,"May I inquire what the bride is wearing, sir?",1.8819460456536776,0.00834993379547,8674,3195,3308,2171
16,"Dressed to kill, eh?",1.8756892831455287,0.0085630779054291,8342,3134,3111,2097
17,All you need is a little altercation.,1.87286886971164,0.0114472711085627,4751,1819,1717,1215
18,"Of course, it's no iron",1.8139028110699495,0.0115260677256986,4589,1905,1633,1051
19,"As a matter of fact, there is a silver lining.",1.8101937269372692,0.0114558377059743,4336,1723,1713,900
20,"If I may ask, sir, Renaissance fair or confirmation hearing?",1.8091676256233216,0.0106434900254519,5214,2132,1945,1137
21,"I agree, the belt would be too much.",1.8033012379642368,0.0160226184454758,2181,867,876,438
22,It's popular among Middle Age men.,1.8013382556529764,0.0112670436563393,4334,1708,1779,847
23,It works for a casual joust or that formal crusade.,1.78514631043257,0.0093752466406366,6288,2558,2523,1207
24,"A word of caution, Sir:  always lift the visor before you fart.",1.7830791060659807,0.0110088003992352,5638,2670,1521,1447
25,"And if the FBI comes, just stand quietly against the wall. They’ll never know, Mr. President.",1.7603448275862068,0.0189191928283972,1740,800,557,383
26,It comes with an assortment of refrigerator magnets too.,1.7527266807748656,0.0100004786860878,6143,2834,1994,1315
27,We also have it available in imported steel for 25% more.,1.738432122370937,0.0150733343975796,2615,1208,883,524
28,"Of course, it may slow you down a bit at airport security.",1.726062687848862,0.0104447092490927,4658,1996,1942,720
29,I haven't sold one of these in ages.,1.7231484012025144,0.0120471126921937,3659,1618,1436,605
30,"A bit snug in the codpiece, but we can hammer that out.",1.7159231176159409,0.0097860701560172,5671,2574,2134,963
31,Every fashion comes around again if you wait long enough.,1.7103390539974883,0.0148469823880221,2389,1075,931,383
32,....and we'll throw in 2 years of WD-40,1.7059571376679985,0.0097593852091578,5506,2491,2143,872
33,You're not the first woman to come here looking for something more appropriate for the workplace.,1.6982881597717547,0.0205981108938521,1402,692,441,269
34,"Will this be the usual EPA billing, Secretary Pruitt",1.6917996697853606,0.0179013536432086,1817,895,587,335
35,You should have thought of that before you tried it on.,1.6885639458751638,0.0113175873251857,4582,2280,1449,853
36,"Sir, the power suit never goes out of style.",1.6857084357084358,0.0102846560809969,4884,2270,1879,735
37,Are you sure that that 'knight in shining armor' wasn't just a metaphor she was using?,1.6829006650933276,0.0106753911266912,4661,2211,1717,733
38,Medieval and self-righteous. Perfect for border security.,1.6732673267326732,0.022127095667731,1212,622,364,226
39,"I don't think that's what she meant by ""protection,"" sir.",1.671781756180733,0.0151894453001159,2346,1146,824,376
40,"I like it, but do you think it makes me look stiff?",1.6693755346449957,0.014926909730084,2338,1123,865,350
41,Can I interest you in a coat of arms?,1.6675427069645203,0.0269122490463802,761,378,258,125
42,"It normally would come with a sword, but it was recently stuck into a desk for another cartoon.",1.6658862093186608,0.0118298788847757,4271,2228,1242,801
43,"Sorry, ma’am, only our men’s version has pockets.",1.6631274131274132,0.023801185575568,1036,537,311,188
44,"From the same era as your policies, Mr. Ryan.",1.659879839786382,0.014204307268532,2996,1588,839,569
45,"Believe me, all Republicans will be wearing them soon.",1.6581907090464547,0.0164424522955064,2045,1034,676,335
46,It's thee!,1.65787896944278,0.0133166510204408,3338,1754,972,612
47,Have you thought about moving to a safer neighborhood?,1.6545968882602546,0.0123105503646565,3535,1768,1220,547
48,"For 25% more, you can get it in Canadian steel.",1.6394479585968948,0.0178122856904407,1739,906,554,279
49,If it's too heavy I can show you something in aluminum.,1.6353965183752417,0.010959506776605,4136,2056,1532,548
50,"Sure, let me get the blowtorch and I'll let the crotch out a little.",1.628564749883123,0.0112574658136696,4278,2249,1369,660
51,"It says, ""I'm a disruptor, but I value tradition, too.""",1.6245869134170523,0.0182360177880823,1513,771,539,203
52,It always feels a little stiff when you first put it on.,1.621266968325792,0.0150107515611194,2210,1127,793,290
53,"Sir, all you need now is a heart.",1.618867924528302,0.0226919340389327,1060,568,328,164
54,It's the ideal suit for a knight out on the town.,1.618712273641851,0.022741894122978,994,517,339,138
55,Just think of it: you'll be among the first to be appropriately dressed for the dark age that we have entered!,1.6156583629893235,0.019916274905483,1405,765,415,225
56,"Dress for the job you want, not for the job you have.",1.6111111111111112,0.0165777089912697,1890,1001,623,266
57,Best of luck on your first day as new Press Secretary.,1.605679702048417,0.0156187102171069,2148,1153,689,306
58,Maybe something a little more Camelot and a little less Crusades?,1.6041666666666667,0.0220397155635164,1008,525,357,126
59,"Of course, you'll still be vulnerable to crippling self-doubt.",1.6038624587847383,0.0162653273772379,2123,1183,598,342
60,Now you've got mail.,1.6003691739732349,0.0158146838512965,2167,1193,647,327
61,It's a hard look to pull off,1.5963213939980638,0.0221422690867963,1033,554,342,137
62,It's what all the press secretaries are wearing.,1.5885997521685251,0.0249658111694453,807,437,265,105
