caption,mean,precision,votes,not_funny,somewhat_funny,funny
I forgot what I came upstairs for.,1.934090138935954,0.010499462535784062,5902,2127,2037,1738
Those better not be my good rocks.,1.9227864036928242,0.011427382007760107,4766,1681,1772,1313
"On second thought, put them back in a circle.",1.916911524649037,0.009877362652279714,6126,2111,2416,1599
How about you do a little more hunting and a little less gathering?,1.899783315276273,0.010513477197471057,5538,2000,2093,1445
"For God’s sake George, put on some underwear.",1.8929676221901424,0.011640670921680508,4849,1880,1608,1361
I can't remember what I came up here for.,1.8923264807653164,0.011446722837233473,4913,1874,1694,1345
"Well, just look at you, Mr. Homo Erectus.",1.8841958041958042,0.013440269395574179,3575,1385,1219,971
"Marry a hunter or gatherer,"" they said. ""But he's so creative,"" I said",1.8795223041798383,0.010297521318380996,5694,2103,2174,1417
"First a ""wheel"" attached to nothing. Now ""stairs"" to nowhere. No wonder everyone thinks you're a Neanderthal.",1.8738946559015763,0.011165990813718697,5202,2056,1746,1400
Is this another one of your pyramid schemes?,1.8709372637944066,0.010903560165680259,5292,2050,1875,1367
I'm sure this time. I liked it better facing the other way.,1.8700980392156863,0.011692832224133065,4488,1706,1659,1123
It’s a rock classic.  I’ll call it Stairway to Heaven.,1.8600072912869121,0.010896048453892864,5486,2224,1806,1456
Half a million hunter gatherers on the continent and I go ahead and pick the one engineer.,1.8574850299401198,0.011857595303243497,4175,1565,1640,970
"First a wheel, now stairs. When are you going to invent something useful?",1.8552200800291014,0.010679231042608895,5498,2179,1936,1383
Did you even look at the instructions?,1.8540120183810533,0.01023420842061082,5658,2181,2141,1336
"Frankly, it strikes me as a solution in search of a problem.",1.852037480932665,0.011396484039317601,4589,1757,1754,1078
That wasn't the kind of erection I had in mind,1.849364199543528,0.010300936259444787,6134,2607,1888,1639
Still no reception?,1.840171577769489,0.010629761240469035,5362,2121,1977,1264
"Okay, now throw me the slinky.",1.8393474088291746,0.010996194153478382,5210,2131,1787,1292
Can you see where we parked the wheel?,1.8380706287683033,0.011351116515865452,4644,1828,1741,1075
I don't see how this is easier than asking for directions....,1.8354094343475598,0.011281310296875867,4897,1995,1713,1189
Well? Is it flat or not?,1.8331308221952207,0.011160393868679482,4938,1999,1764,1175
Not until you invent the handrail.,1.8291512109971635,0.01130384274178713,4583,1800,1766,1017
"Isosceles, you come down this instant!",1.8236707720036047,0.013903045687988076,3329,1416,1084,829
Don't make me come up there.,1.8225444149479273,0.011007069173788466,4897,2017,1770,1110
"Impressive—but you know they’re going to give aliens all the credit, right?",1.8215488215488216,0.01355663921130878,3267,1324,1202,741
"Okay, I'll come up, but just for one drink.",1.8165938864628821,0.012392931704853942,3893,1586,1435,872
"Now that I see it, I liked it better the other way.",1.8139479340816813,0.01177491801928939,4187,1677,1612,898
