rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
0,"Every move you make, 
Every leaf you rake,
I'll be watching you.",1.5767441860465117,0.0520151869824039,215,127,52,36
1,Your wife said for me to tell you that you're doing it wrong.,1.5526315789473684,0.0520780069558943,228,144,42,42
2,So you're the fall guy.,1.5358851674641147,0.0498389154449752,209,125,56,28
3,"And in this exhibit we have the “leaves raker”, simulating what people did before the discovery of simply blowing them into other people’s yards.",1.5348837209302326,0.0518068177126222,215,135,45,35
4,I preferred his earlier yard work.,1.52803738317757,0.0485252150581997,214,128,59,27
5,I'm here here to review the fall collection,1.52803738317757,0.0498630865809716,214,131,53,30
6,Add a velvet rope and people will pay for anything.,1.522633744855967,0.0445334115673864,243,144,71,28
7,"WITH the grain, Pete. WITH the grain.",1.5192307692307692,0.0500657030506836,208,128,52,28
8,I also like watching paint dry.,1.5103092783505154,0.0518034825830973,194,121,47,26
9,I’m with Neighborhood Watch.,1.507177033492823,0.0489678229290496,209,129,54,26
10,My other choice was watching paint dry,1.5066666666666666,0.0476095228569523,225,140,56,29
11,"Nine more leaves, Senator, and your hour of public service will be fulfilled.",1.502439024390244,0.0520384979827937,205,133,41,31
12,What if I told you somebody could make that tree go away?,1.5023041474654375,0.0493706871889038,217,138,49,30
13,"Not bad, Cliff, but I think your spring performance of Power Washing the Patio was more avant garde",1.4924623115577889,0.052290972514292,199,130,40,29
14,I would help but my hands are tied.,1.490990990990991,0.047668305776543,222,141,53,28
15,Thanks for helping to rake America great again.,1.4895397489539748,0.0495618879997972,239,162,37,40
16,CSI: Vermont,1.4887892376681615,0.0499913079937672,223,148,41,34
17,"Over here on the VIP lawn, artisanal groundskeepers collect each fallen leaf by hand in a non-destructive, fully reversible, and ecologically enlightnened process that ensures maximum smugness.",1.4867256637168142,0.0498690866289183,226,151,40,35
18,"I'm not sure why I keep buying these tickets, it's pretty much the same every year.",1.4854368932038835,0.0485294793315039,206,130,52,24
19,"As Harold struggled in a futile battle with nature, he wondered whether winning a life narrator was a prize or a curse.",1.4834123222748816,0.0504307652945693,211,139,42,30
20,"When you are done with these 9 leaves, there are 3 in front.",1.4827586206896552,0.0473059542553354,232,151,50,31
21,I was first in line last fall too.,1.481132075471698,0.0479678534745536,212,135,52,25
