caption,mean,precision,votes,not_funny,somewhat_funny,funny
Just be glad he's not wearing his kilt today.,2.004051707505306,0.01123950476139334,5183,1686,1790,1707
I think it's called an air B&B.,1.9827655310621242,0.01120658863716312,4990,1607,1862,1521
I just hope they don’t put in a pool.,1.9767353886892378,0.010737516996585397,5287,1674,2062,1551
They never tell you the whole story behind those reverse mortgages.,1.9442889137737962,0.013328185011741206,3572,1238,1295,1039
"It’s a nice house, but the neighbors are right on top of us.",1.9307045520440707,0.013085954677256978,3449,1146,1396,907
I don’t think he understands the gravity of his situation.,1.930049777312025,0.012821124931688785,3817,1340,1404,1073
I'm always afraid he will drop in unexpectedly,1.9290586630286495,0.012710734151810912,3665,1224,1477,964
I always have to remember to look angry so he thinks I’m smiling!,1.9105431309904153,0.013508241620669052,3443,1249,1253,941
You said your grandson made those brownies...?,1.9088059276147051,0.013748639396748887,3509,1338,1153,1018
"If he says ‘Hey neighbour, what’s up?’ one more time, I’m going to scream.",1.9063864628820961,0.013007741878816079,3664,1323,1361,980
"We better get inside, he's about to mow the lawn.",1.9059254734270006,0.013576066714993914,3274,1156,1270,848
I don’t think he really understands the gravity of the situation.,1.9054545454545455,0.01577565562173494,2475,890,929,656
He just bought the old Escher place.,1.9047331926439555,0.014359242865643869,3317,1307,1019,991
He told me he flips houses. I didn't take him seriously.,1.9043348281016443,0.015013461849679836,2676,947,1038,691
They just flipped that house.,1.903269144648455,0.016403635786479537,2233,789,871,573
Looks like his reverse mortgage went through.,1.9002520705797623,0.014794744459252636,2777,996,1062,719
"I thought so too, but when I stood up all the change fell out of MY pocket.",1.8990825688073394,0.0166191545699838,2398,927,786,685
"Before 2020 we would have asked questions, now we just wave back.",1.8979343863912514,0.015469891136706354,2469,868,985,616
"He's annoying, but I’ve collected a lot of loose change.",1.8976930792377131,0.013519930046926126,2991,986,1325,680
One day I'm going to trick him into waving with both hands to see what happens.,1.8973946606625924,0.014089769113590767,3109,1135,1158,816
"It's him, not us, right?",1.8964003511852503,0.01603416525515228,2278,800,916,562
"Turns out, what the realtor actually said was prime location, great schools, and Lou overhead.",1.8960948396094839,0.0151490954848039,2868,1108,950,810
We should have gone to that zoning meeting.,1.8908951210142144,0.01514247917985641,2603,936,1016,651
He's been trying to flip that house for years.,1.8908629441624365,0.01761462846401682,1970,721,743,506
"We don’t discuss politics, religion or gravity.",1.8899503247993885,0.015412758020679481,2617,996,931,690
It’s fine until he turns his sprinklers on.,1.888718929254302,0.015032174072677667,2615,934,1038,643
The realtor said these houses turn over fast.,1.8878306878306879,0.017729322565823616,1890,679,744,467
It's only a problem when he turns the  sprinklers on.,1.8876251137397635,0.01588972330561186,2198,747,951,500
Are you guys getting any weird side effects from the second shot?,1.8871733966745843,0.015921601561248028,2526,967,877,682
"He acts nice, but I know he looks down on us.",1.8855970829535096,0.016464502045018706,2194,792,861,541
"Oh great, more Australians...",1.8836608066184075,0.018306310112896608,1934,752,655,527
