caption,mean,precision,votes,not_funny,somewhat_funny,funny
"Are you very satisfied, somewhat satisfied, or not at all satisfied with your pool experience?",1.7468969239071777,0.018148370488556817,1853,859,604,390
The invite said to wear a suit.,1.7208016586040082,0.020216986296886036,1447,686,479,282
I’m usually naked in this dream.,1.6994117647058824,0.01916983042599323,1700,863,485,352
It's either sync or swim.,1.6766607877718989,0.0187642897400517,1701,873,505,323
Everyone on my call assumes it's a virtual background.,1.671484888304862,0.027326122335335164,761,382,247,132
They said I could work from anywhere if I followed the dress code.,1.6675862068965517,0.019656222403762812,1450,727,478,245
Your application for a towel has been denied.,1.6501614639397202,0.017516129761058003,1858,968,572,318
I'm taking swimming lessons online.,1.6458333333333333,0.027934648674222202,768,414,212,142
I’m from the typing pool.,1.6385756676557863,0.018421200274454815,1685,896,502,287
Do you mind? I'm in a meeting.,1.6364139457664637,0.017277033050757014,1807,935,594,278
It started with a treadmill desk.,1.632429614181439,0.01660558779440765,1918,989,645,284
I AM the lifeguard. I'm just working remotely...,1.6277939747327503,0.024296453412618067,1029,575,262,192
I'm taking an immersive writing course.,1.624263839811543,0.01789046830816582,1698,900,536,262
I’m working on my key stroke.,1.6149092313634608,0.014377614617626818,2589,1383,820,386
Drowning is the leading cause of death among swimmers.  Let me show you some of our life insurance options.,1.6106346483704974,0.021861825660207432,1166,640,340,186
I found a hotspot.,1.609992254066615,0.014443626059260516,2582,1395,799,388
I prefer the keystroke.,1.6074941451990632,0.015797900751055027,2135,1152,669,314
I’m phishing.,1.6071616640337019,0.016945233032727675,1899,1037,571,291
In the afternoon I swim remotely.,1.605344295991778,0.01711653436411176,1946,1090,534,322
"Believe it or not, Bob, this is 'work-life balance' for me",1.6050420168067228,0.0256241581446339,833,457,248,128
I’m in submergers and acquisitions.,1.6026666666666667,0.019087352693254924,1500,826,444,230
Did you just pee in my office?,1.6011846001974335,0.01720020676358171,2026,1172,490,364
You think you're drowning? You should see my inbox...,1.5948158253751705,0.019000055264595077,1466,805,450,211
"And since the other swimmer viciously bumped you, you haven't been able to use your left arm, right?",1.594208980276962,0.015195052186222148,2383,1335,680,368
Marco.,1.5930326762084797,0.01324724879439798,3703,2263,684,756
Can't talk now. I'm waist-deep at work.,1.5886970172684458,0.019903523081839253,1274,691,416,167
I recommend full coverage.,1.5873741994510522,0.01270396155607676,3279,1823,986,470
That yellow is just my highlighter pen.,1.5838926174496644,0.019802612693230484,1490,874,362,254
The last guy in this job went off the deep end.,1.5834767641996557,0.017610083233530412,1743,985,500,259
"Yes, it's my first company picnic.  Why do you ask?",1.5785172212492702,0.013079486883908503,3426,2030,810,586
Business and pleasure. You?,1.577928870292887,0.01631344343648097,1912,1060,599,253
"On a one-to-five scale, how likely would you be to purchase one of our beach towels?",1.577424023154848,0.019276948545874938,1382,770,426,186
These meetings were so much easier on the golf course…,1.5749656121045392,0.018477857357077066,1454,801,470,183
"We're on a work trip Keith, try to be more professional.",1.5661290322580645,0.020451079372520456,1240,707,364,169
This meeting could have been an email.,1.565403422982885,0.017993219486909656,1636,943,461,232
Can you not splash? I’m on a Zoom call.,1.5643776824034334,0.01876504545117034,1398,781,445,172
I couldn’t get into the office pool.,1.5579138872043663,0.017588814049214977,1649,946,486,217
