caption,mean,precision,votes,not_funny,somewhat_funny,funny
I don't care what Satan lets his kids do.,1.7696994313566206,0.016474281710691444,2462,1171,687,604
"When I was young, we played with 9 planets.",1.7417442845046571,0.02298483521470404,1181,560,366,255
It’s been 4.5 billion years; will you please just take your shot?!,1.7387448840381992,0.020526926388478178,1466,694,461,311
Ten bucks says you won't sink the Earth before the humans do.,1.7285714285714286,0.020769152012237654,1400,664,452,284
Leave earth alone. It'll sink itself.,1.7039517749497655,0.020379380731319965,1493,749,437,307
"See the real secret is, it's the universe that's flat.",1.6917177914110428,0.021861798016577245,1304,669,368,267
Careful. It took me a week to make that one.,1.6889352818371608,0.015699857396018126,2395,1195,750,450
Don't forget to put them back in orbit when you're done playing.,1.6767175572519084,0.014869628792663361,2620,1319,829,472
Where on Earth are you aiming,1.6724444444444444,0.01637942218710269,2250,1168,651,431
The object is to keep them out of the black holes.,1.6723484848484849,0.02306399690536599,1056,526,350,180
"Easy, Michael.  Last time you broke you wiped out the dinosaurs.",1.6693051890941073,0.016169022033230993,2274,1176,674,424
"Don't bother sinking that one, the humans will do it on their own.",1.6636363636363636,0.020984107096155308,1320,680,404,236
I call the shots here.,1.6616729088639202,0.019007521351207396,1602,826,492,284
I said shoot for the moon,1.6603650586701435,0.01910172507366322,1534,778,499,257
Why am I even paying for harp lessons?,1.656298600311042,0.015281315715435109,2572,1366,724,482
Not that one; it's gonna sink itself.,1.6529503105590062,0.02132557140762121,1288,678,379,231
"They call it ""big bang."" We call it ""break.""",1.6515287769784173,0.016258850533331797,2224,1176,647,401
That's the worst break I've seen since the Big Bang!,1.6475988700564972,0.019921185819278025,1416,735,445,236
No way in Heaven you make that shot.,1.6401673640167365,0.01926073241370736,1434,732,486,216
My game…my rules…Pluto is in!,1.6339449541284403,0.0226868148225254,1090,578,333,179
"Hurry Up, I only have seven days.",1.6195348837209302,0.0230870669580735,1075,590,304,181
And put Pluto back on the table.,1.6178107606679035,0.02293185197006689,1078,590,310,178
The games just not the same without Pluto.,1.608874281018899,0.021147509622116072,1217,662,369,186
Hey I hope you know what happens when a planet enters a black hole .,1.6013071895424837,0.021020381965775922,1224,672,368,184
Hit below the Equator for backspin,1.5994677312042582,0.018526895414290732,1503,809,487,207
