rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
0,I thought you said it wouldn't need much attention.,1.885250917992656,0.0138836556345099,3268,1238,1167,863
1,"You know how they say that in the Spring, the desert comes alive?",1.811733128834356,0.0147666496716887,2608,1033,1033,542
2,We'll lose him in the swimming and biking stages.,1.80949263502455,0.0140552067227114,3055,1268,1101,686
3,Something tells me the peyote is staring to kick in.,1.8050900062073247,0.0193266226538166,1611,672,581,358
4,I told you not to water it. Now it's going to follow us home.,1.7803308823529411,0.0223828106503225,1088,442,443,203
5,Looks like we're not the only ones who want out before he builds that wall...,1.7757788503729706,0.0163417609624008,2279,1006,778,495
6,"Hon, remember that little cactus we let die on the window sill?",1.7733175914994097,0.0186258589296555,1694,733,612,349
7,Next time just relieve yourself against a rock.,1.7704644169729369,0.014486549345018,2993,1362,956,675
8,"Don't look now, but some prick is following us.",1.7660414610069102,0.0255180518330373,1013,480,290,243
9,"Sorry, we only hug trees.",1.7563829787234042,0.0177775599339122,1880,843,652,385
10,He just wants to say aloe.,1.7502453385672228,0.0171138152062757,2038,926,695,417
11,I'm pretty sure the peyote has kicked in.,1.738284703801945,0.0165276708049566,2262,1072,710,480
12,I think the peyote is finally kicking in.,1.7337164750957854,0.0197912610259636,1566,744,495,327
13,I'm telling you it's the SAME CACTUS.,1.725221238938053,0.0161425687309816,2260,1061,759,440
14,"The wall was dumb, but these border guard disguises are even worse.",1.7037842540234884,0.0160990841721705,2299,1126,728,445
15,"Obviously, he's a deserter.",1.7015682656826567,0.0163110187779522,2168,1045,725,398
16,Why couldn't you just pee behind a bush?,1.700507614213198,0.014517761880708,2758,1338,908,512
17,How come it leaves footprints and we don't?,1.694061757719715,0.0169535695074993,2105,1057,635,413
18,Why couldn’t he just follow us on Twitter?,1.6916322314049588,0.0169076091144255,1936,926,681,329
19,"OK, when we get to the border, just act natural.",1.6898454746136866,0.0241915008350879,906,424,339,143
20,"I’m pretty sure it’s a saguaro, but I think you’re missing the point.",1.6881275841701122,0.0184710787443705,1693,835,551,307
21,The desert scenery is really moving.,1.663631189527604,0.0173075766263257,1757,857,634,266
22,Did you really have to call it spineless?,1.6597724922440538,0.0170920071668077,1934,987,618,329
23,The good news is we've outrun the ficus.,1.654048370136698,0.0172697615456601,1902,982,596,324
24,He just wants to say aloe.,1.6493399339933994,0.0215555488585529,1212,628,381,203
25,"Sure, he's keeping up now; wait 'til we get to the bike and the swim.",1.6442986881937436,0.016785286795302,1982,1031,625,326
26,"""Try some Peyote,"" You said, ""What Could It Hurt?"" You said......",1.6309729418537708,0.0183598454658482,1737,947,484,306
27,We're 70% water. Run!,1.6282919488337095,0.0203706829781666,1329,705,413,211
28,Honey I think this prick is following us.,1.6270491803278688,0.0219313105121541,1220,670,335,215
29,"I know you're a botanist, but couldn't we just get a dog?",1.6222084367245655,0.0185428799747377,1612,866,489,257
30,"You're doing great, but try using your arms, more.",1.6208677685950412,0.0229228790042382,968,499,337,132
31,Keep moving. He's a hugger.,1.6118999323867478,0.0197797273954134,1479,826,401,252
32,I think it knows we're 60% water!,1.609938733832539,0.018914401449792,1469,784,474,211
33,I warned you not to give it water.,1.608433734939759,0.023860700105251,830,422,311,97
34,The peyote is kicking in.,1.6026629292221444,0.0196248303831262,1427,788,418,221
35,"I love morning runs, the scenery really comes alive.",1.5968045112781954,0.0216068519919366,1064,565,363,136
36,"No, if it were more than one I would have said cacti!",1.5956709956709956,0.0220522732715162,1155,652,318,185
37,"Honey, I think you dropped your Viagra.",1.5919354838709678,0.0233201726632548,1240,774,198,268
38,This guy following us is a real prick,1.5837837837837838,0.0231147571739458,1110,656,260,194
39,"No, the hallucinations don't usually start until at least the 50th mile or so. Why do you ask?",1.5819209039548023,0.0259951100376942,708,379,246,83
40,"By any chance, were there ever nuclear tests in this desert?",1.581622678396872,0.0223217529979374,1023,564,323,136
41,"You have to admit, he's in good shape for a 170 year old.",1.5792474344355758,0.0243026026327765,877,489,268,120
42,It must be an invasive species.,1.5768811341330424,0.0233973240283408,917,506,293,118
43,"Honey, is this where those nuclear tests were done in the nineteen fifties?",1.570945945945946,0.0241013676424569,888,501,267,120
44,Just pay him for the selfie.,1.5709090909090908,0.0244414454851162,825,456,267,102
45,"The U.S. Border Patrol's methods are unconventional, but it's cheaper than building a wall.",1.5682326621923937,0.0237242227017512,894,501,278,115
46,Maybe we do need a wall.,1.5661501787842669,0.0248474159771945,839,478,247,114
47,"I know we can't take one, but if it follows us home...",1.5657418576598312,0.0237035746238358,829,451,287,91
48,"You were right, dear. The Cactus Run is much less stressful than last week's Cheetah Run.",1.5576619273301735,0.0282887135435171,633,362,189,82
49,Those new Border Patrol disguises aren't fooling anybody.,1.5551181102362204,0.0252661818480481,762,430,241,91
50,What was it you said about global warming and plant migration?,1.55467720685112,0.024646555316235,759,419,259,81
51,I told you it would follow us home if you watered it.,1.5497159090909092,0.0261433534043178,704,399,223,82
52,Cactus if you can!,1.5491009681881052,0.027228368240151,723,430,189,104
53,"It may be my imagination, but I think Mexico is giving us the finger.",1.5454545454545454,0.028510929829751,693,424,160,109
54,Just follow us. There’s still one acre of federally protected land left!,1.5404120443740097,0.0297872065120999,631,388,145,98
55,He's searching for his roots.,1.5403726708074534,0.0263700137039801,644,360,220,64
56,I think the peyote's working!,1.5377049180327869,0.0305905158941445,610,380,132,98
57,I told you not to pee on it.,1.5363321799307958,0.0296775140747398,578,343,160,75
58,"Hurry! If we run, he’ll never cactus.",1.5293072824156306,0.0302883803560023,563,340,148,75
59,It's a mirage a trois.,1.5285714285714285,0.0299897150539574,560,335,154,71
60,He’s been able to skip every water station so far.,1.5284090909090908,0.029342522721417,528,303,171,54
61,I told you not to pet it. Now it's following us home.,1.5276292335115864,0.0302681835021574,561,339,148,74
62,This is good peyote.,1.5269016697588127,0.0301934187481962,539,320,154,65
63,I never expected shrinking the National Parks would lead to this kind of backlash.,1.5251396648044693,0.0307357307469109,537,324,144,69
64,I'll just remind you that the park ranger said not to encourage them.,1.5247706422018348,0.0289170658204349,545,315,174,56
65,"It's not the first time our day has been ruined by an annoying prick, is it honey?",1.5232774674115457,0.0300526599705356,537,319,155,63
66,Remember when I said global warming will bring changes we can't even imagine?,1.5215759849906192,0.0304550980921856,533,320,148,65
67,I think the peyote tea we drank this morning is catching up with us.,1.5212355212355213,0.030139144518896,518,305,156,57
