caption,mean,precision,votes,not_funny,somewhat_funny,funny
I just want to make sure 'mousse' isn't a typo.,2.3544090845366608,0.00603834754386599,14266,2078,5048,7126
I was considering ordering the cheese board but that seems like a trap.,2.2692554263210916,0.007127609609562733,10919,1964,4048,4896
I've been coming to this place since it was a hole in the wall.,2.255915964446497,0.005897246205590042,17326,3587,5720,8012
"I know I don't look familiar, but believe me, I eat here all the time.",2.179974471706141,0.006595510032421032,14102,3302,4964,5823
"Just coffee, I have to get back to the lab.",2.1033970550245416,0.006346252914545094,15484,4106,5662,5708
There'll be several hundred of us.,2.0908363802559413,0.008417610276391568,8752,2364,3226,3150
"The last time I was here, I swear they tried to poison me.",1.9831439393939394,0.0077960636579125706,10560,3478,3769,3300
Remember when I was the worst thing to temporarily shut down a restaurant?,1.9587832346453036,0.008686081501021587,8613,2980,2996,2623
I remember when this place was just a hole in the wall.,1.9500304074599635,0.00794417329578101,9866,3337,3679,2838
Could you suggest something light? I have a maze to run this afternoon.,1.94873006497342,0.00820268330851042,8465,2647,3599,2207
Well hell yeah I want cheese on it !!!,1.9471688574317492,0.012736228875803366,3956,1379,1407,1170
"I usually eat out back, but it's my birthday.",1.935703313583498,0.00824951194112234,9114,3135,3421,2547
I’ll have a wedge of Swiss on a flat wooden board. No springs attached.,1.9243198289176666,0.008895046292559524,8417,3142,2764,2508
I'd like one of the cheeses in the refrigerator with the door that's so hard to open.,1.9222295081967213,0.009062008738688725,7625,2719,2770,2123
"Oh, chocolate 'mousse'...that's a relief.",1.9216576781152428,0.00907577515390011,7046,2347,2892,1791
"Get used to it, we're the only ones not afraid to go out anymore.",1.9209080047789726,0.008830027701546348,8370,3084,2853,2426
I don't understand - everywhere I go gets horrible reviews.,1.9192639447958597,0.008463842696273375,8695,3088,3204,2390
"The ratatouille is... vegetarian, right?",1.9018245004344048,0.011330424241544079,4604,1613,1823,1156
I trust that the 'chocolate mouse' is a typo.,1.8872349102773247,0.008014483529724295,9808,3701,3498,2597
Do you have cat? I've always wanted to taste cat.,1.8866495140080046,0.00992246861220798,6996,2846,2080,2057
"Just me tonight, she got trapped at work.”",1.8778513612950698,0.009566127177588936,6795,2581,2460,1749
Did you wash your hands?,1.8604826546003017,0.011143500190307942,5304,2168,1702,1426
No cheese plate? What kind of Mickey Mouse operation is this?,1.8559645451187985,0.008936200153821638,8123,3300,2678,2134
I’ve been eating here for years and I never knew you had table service!,1.8462165688193086,0.009824844587858742,6132,2365,2345,1419
I’ve been coming here since it was just a hole-in-the-wall.,1.8409262902981687,0.00965285298524214,6607,2644,2367,1592
Here's the deal: you comp my meal and nobody at the Board of Health has to know I was ever here.,1.8326127239036443,0.011238428904020097,4857,1964,1742,1150
