caption,mean,precision,votes,not_funny,somewhat_funny,funny
He’s lucky I didn’t rear end him.,1.9585834333733494,0.007953958868172645,9996,3391,3634,2971
"If chivalry is dead, then why am I still holding the door?",1.9110608020698576,0.007302772222950796,12368,4685,4101,3582
A Citation? Is it for bravery?,1.893359780863323,0.007917524340697066,10587,4145,3429,3013
I have slayed the wagon.,1.8792792792792792,0.008044870962834806,9990,3930,3346,2714
I only glanced down at my phone for a second.,1.8678574683313587,0.007505054983070618,10973,4229,3972,2772
"In my defense, I spotted the parking place first.",1.853582268003311,0.007382061749609659,10873,4151,4170,2552
A ticket?  Surely you joust.,1.8485793070375254,0.008650671177585676,8341,3350,2912,2079
I believe it was a Charger or possibly a Lancer ...,1.8341131433432583,0.015181190411030564,2351,864,1013,474
Your perps are in a three door sedan.,1.8194501436192039,0.00801206275549163,9748,4096,3319,2333
Couldn't find a dragon so I slew an Impala.,1.8160377358490567,0.02111723702560655,1272,499,508,265
"Veni, Vidi, Vici, Volvo",1.8107895917451773,0.008501427007505726,8916,3903,2808,2205
"Verily, twas I, tilting in my lane, when yon jackass opened his door.",1.810255794403747,0.00862304095515834,8327,3535,2844,1948
"It's Quixote, with an X.",1.8092020592020592,0.014275312250928226,3108,1337,1027,744
I saw the Trump 2020 sticker and just went medieval on him.,1.8026435733819508,0.010134176272590558,6582,3012,1861,1709
"On the contrary sir, methinks my opponent did not yield.",1.7822014051522248,0.02649810972270218,854,369,302,183
"It got away, but it's wounded.",1.7813192432248168,0.00990489710380982,5867,2470,2210,1187
Do I look like someone who has a license and registration?,1.778506483827694,0.009608438341879983,6709,2985,2225,1499
I left a note on the windshield.,1.7752604166666666,0.00857168861593723,7680,3236,2939,1505
"Master of misdirection, Sir Lancelot was confident the Officer wouldn't notice the tablecloth he had stolen from an Italian Restaurant",1.7690749493585416,0.009547892556333816,7405,3554,2008,1843
I can't help it if that guy has poor knight vision!,1.7673231218088987,0.015011049064975735,2742,1240,900,602
I was told my foe would be riding a Mustang.  Who knew?!?,1.7437474374743747,0.01515020334880296,2439,1075,914,450
"Yes, but just a couple of meads, probably over an hour ago",1.7162451778825547,0.010666064191162934,4666,2088,1814,764
It isn't my fault they put the car before the horse.,1.7027786450202935,0.009543633999806164,6406,3116,2083,1207
I’m sorry sir.  I lance a lot.,1.6893229166666666,0.012189427362176286,3840,1887,1263,690
A ticket for this? Surely you joust.,1.6723118709058955,0.009502586911984266,6259,3130,2050,1079
"Prithee, where might I find this ""Knight Court"" of which you speak?",1.6719404374127502,0.011459852524188472,4298,2149,1410,739
Did I win??,1.6676482135846094,0.01140114904670545,5094,2819,1151,1124
It's the door prize,1.657471264367816,0.010487753929664006,5220,2716,1583,921
"When you have a lance, everything looks like a dragon.",1.6574531095755183,0.010370845871363872,5065,2549,1704,812
"The rest of it got away""",1.6542272823107738,0.010565990183269229,4743,2374,1641,728
Yes. You’re right. I could have used a coat hanger.,1.6440435280641466,0.012778329385475094,3492,1838,1059,595
He flipped me off and said “F * * * you and the horse you rode in on.” I don't remember what happened after that.,1.6431350750416898,0.012767866898831078,3598,1926,1030,642
I have vanquished Vlad the Impala.,1.639549436795995,0.010858331824657005,4794,2545,1438,811
Lancer. Dodge Lancer.,1.6323784722222223,0.010887081591994401,4608,2419,1465,724
"He pointed and yelled ""picador"", so I did",1.6242586002372479,0.013304050460136562,3372,1880,880,612
"Dodge Charger. Honest mistake, officer.",1.6239554317548746,0.013807013720601282,2872,1529,894,449
"Sir, I'm gonna need you to step out of your time period.",1.6231940648184302,0.014687863584304168,2561,1374,779,408
In the wrong place at the wrong time ?,1.6195212931302456,0.013911705624654151,3217,1846,749,622
And thus ends the reign of the Two-doors,1.6106847697756788,0.012825177959225274,3388,1860,987,541
In my defense I must say that I managed to free the beautiful lady that this monster swallowed,1.60230179028133,0.026014299752507384,782,424,245,113
I was left no choice - clearly it had ingested four humans.,1.6004347826086958,0.015312367235489137,2300,1263,693,344
"I win, and I'm the one getting a ticket?",1.5969057665260198,0.011947125340668672,3555,1907,1174,474
"...so then I said, ""I'll show you horse power!""",1.5966686496133253,0.012316371316728926,3362,1826,1073,463
You'll have to resolve this in Knight court.,1.5947575360419397,0.01160175352441349,3815,2073,1218,524
"Sir, please roll down your window while I talk to you.",1.5927251043530113,0.017902685500696264,1677,931,498,248
I thought equestrians always had the right of way.,1.586890243902439,0.019381159816851967,1312,706,442,164
It's almost impossible to catch a cab these days.,1.5818181818181818,0.014300336188254515,2475,1360,790,325
White knight takes driver’s door. Your move.,1.5815384615384616,0.017728598462029416,1625,897,511,217
Every time he sees a mustang.,1.5800410466906105,0.011375052456085577,3898,2165,1213,520
"I tried to open the door for her, but apparently Chevrolet is dead.",1.5796925566343043,0.01494494853407603,2472,1420,671,381
They pay me $20 an hour to ride ahead of them in the bike lane.,1.5625,0.01749673687560775,1776,1041,471,264
I'd say look for a white three door sedan.,1.5568561872909699,0.01624336143824994,1794,998,593,203
A fine? But surely you joust?,1.5521628498727735,0.014712832082170037,2358,1366,682,310
Sir Elon Musk dared me to do it and said it could withstand anything.,1.549631310266591,0.017656308571863028,1763,1060,437,266
You're looking at a knight in jail.,1.5494137353433837,0.017044663006890455,1791,1051,496,244
He asked me to help charge his battery and I missed.,1.5486682808716707,0.015906212367242562,2065,1223,554,288
"Show me the municipal code that prohibits lancing a vehicle.  Go ahead, I'll wait.",1.5471406491499227,0.027422827193461997,647,370,200,77
I have poor knight vision.,1.5456486919380672,0.016254179348137415,1873,1082,560,231
"An assailant, sent, no doubt, by my enemies in the House of Two-Door.",1.544041450777202,0.022605674757236183,965,558,289,118
"No, I wasn't texting.",1.5427769985974755,0.018822012495188004,1426,835,408,183
I guess objects in the mirror are closer than they appear.,1.5370111731843576,0.018456456938609516,1432,834,427,171
"It said Dodge Charger , neither was accurate.",1.53515625,0.01714824878860922,1792,1082,461,249
I hope thy ticket is for the knave who opened his door into the bike lane without looking.,1.5317742755465176,0.015388556104189873,1967,1134,620,213
"But officer, he did not yield!",1.5310077519379846,0.015973587692854844,1806,1038,577,191
Elon assured me it would bounce right off.,1.5305901461829994,0.01688451827644396,1847,1123,468,256
The date of my last vision test? Around 1379.,1.5304568527918783,0.020565572045697186,1182,703,331,148
I took an oath to protect the Crown Victoria.,1.5266757865937073,0.018467323392329853,1462,874,406,182
It got away but I definitely wounded it.,1.5237746891002195,0.018177116631181534,1367,789,440,138
There's a reason we aren't named The Knights of the Roundabout.,1.5064442759666414,0.019494876159429332,1319,819,333,167
"No officer, I was not texting.",1.5052473763118441,0.01864936144376108,1334,805,385,144
"Sir, I need to see your license, signet ring and coat of arms.",1.5031055900621118,0.019245650167875557,1288,786,356,146
He laughed at my horsepower.,1.5016722408026757,0.02242711657702707,897,537,270,90
Canst thou directeth me to the Department of Moat or Vehicles?,1.5012205044751832,0.020124896746572456,1229,765,312,152
"It was Chevalier versus Chevrolet, and victory was mine!",1.5008012820512822,0.019421297225621484,1248,768,338,142
Are you sure I match the driver's description?,1.5005224660397074,0.02240472119675428,957,588,259,110
That's why they call me Lance-a-lot.,1.5,0.020316682150696142,1232,775,298,159
"No, officer, I can’t roll down the window.",1.4983416252072967,0.020037891399908223,1206,746,319,141
But how can you charge me if you have no horse?,1.4967672413793103,0.02251254320105316,928,569,257,102
"Behold, I dodged the Charger!",1.494773519163763,0.020566610295539422,1148,715,298,135
"Farmers Insurance: 
We know a thing or two because we've seen a thing or two.",1.4946445959104186,0.02240031838534465,1027,655,236,136
"No, I don't know how fast I was going.",1.4945255474452555,0.020328911299110408,1096,665,320,111
A chivalrous man always opens the door for a lady.,1.4942932396839332,0.020537457137557977,1139,707,301,131
He cut me off. I ran him through.,1.494059405940594,0.02139454043019063,1010,618,285,107
She opened it right into the horse lane,1.4912603495860166,0.021102099248921636,1087,680,280,127
I see your point but I still gotta give you a ticket.,1.4897196261682244,0.020040500766060433,1070,642,332,96
"Chivalry may not be dead, but that Chevrolet is.",1.4880382775119618,0.021130067457204815,1045,648,284,113
"What do you mean I ""fit a description"" ?",1.486646884272997,0.021535536929489903,1011,632,267,112
Are you almost finished your drawing officer? This is really heavy.,1.4843907351460222,0.021656801406194148,993,619,267,107
It was a Tudor sedan.,1.4824380165289257,0.02186972555036593,968,604,261,103
"I saw it was a Charger, and couldn't help myself.",1.4818276220145379,0.02125258475977441,963,588,286,89
"Roll down the window, please.",1.4803817603393425,0.02254204206793378,943,598,237,108
"If you can't believe your eyes,how can you give me a ticket?",1.4771929824561403,0.022731832065387546,855,529,244,82
"No idea what it was, but I clipped off one of its wings.",1.4759238521836506,0.02248537362830672,893,558,245,90
"Sorry, officer. I would roll down the window if I could.",1.4743443557582667,0.02237658771897419,877,544,250,83
"Where I’m from, we pass on the right",1.4743443557582667,0.022492627744540687,877,551,238,88
"I'm being framed officer. If, in fact, I had hit the car, then my lance would have entered from the exterior side, and not from the interior side, as illustrated.",1.4738067520372526,0.022830541589769982,859,537,237,85
Tudor no more !,1.4737456242707119,0.0238035343216012,857,552,204,101
"No, I don't know why you stopped me.",1.4727047146401986,0.023321692387626436,806,501,229,76
Elon from Musk claimeth twas indestructible..,1.472385428907168,0.023459698306640308,851,542,216,93
"He opened it right into the horse lane, without even looking!",1.4717647058823529,0.02306225786304394,850,535,229,86
"I know how it looks, but really, he never signaled!",1.4698795180722892,0.022318783119198514,830,508,254,68
"I’m going to have to ask you to roll down your window, sir.",1.4698067632850242,0.024176594489678703,828,536,195,97
"I'd rather be tilting at windmills, but you know how the fossil fuel lobby is.",1.4696601941747574,0.0239577510637863,824,529,203,92
A better question would be what is a car doing on a jousting course?,1.4696601941747574,0.02352295680207307,824,522,217,85
"Well, yes, just a couple of meads.",1.4679802955665024,0.02272782933311333,812,501,242,69
I thought he said lance a lot.,1.466916354556804,0.02521360937437881,801,531,166,104
It was parked right in front of my drawbridge.,1.4668335419274092,0.024568735731252622,799,519,187,93
"With this wound, it can’t have gone far!",1.465561224489796,0.024319596317393104,784,503,197,84
"It's out there some where, officer, alive , wounded, and dangerous.",1.4647887323943662,0.023841959504818225,781,494,211,76
"Relax, officer. I’m holding the door for a lady.",1.4646074646074647,0.02389529789119334,777,494,206,77
I was looking for a windmill,1.4645161290322581,0.02552358097675783,775,514,162,99
"Sir, I'm going to have to ask you to roll down your window.",1.4636363636363636,0.024432899443467514,770,494,195,81
"What appears to be the problem, officer?",1.4635416666666667,0.024548397149385132,768,494,192,82
And it'll keep happening until the jousting community finally gets a dedicated lane of its own.,1.4625492772667543,0.02435922909967008,761,486,198,77
I don't care that you lanced a car...I'm writing you up because your horse stole a tablecloth from an Italian restaurant.,1.4621513944223108,0.025671291483787054,753,498,162,93
Not another steeding ticket,1.4621513944223108,0.024183544135159513,753,477,204,72
What chance had I? One horse against 300?,1.4615384615384615,0.031372282639736106,442,279,122,41
He gaveth me thee finger.,1.461021505376344,0.025121797104294397,744,483,179,82
Lance a lot?,1.4599728629579376,0.02551274952561936,737,483,169,85
"Apparently, I impaled an impala.",1.4597544338335606,0.02539626809746532,733,478,173,82
"I winged it. You'll find it limping up the 
West Side Highway.",1.4596443228454172,0.02617332652581094,731,487,152,92
"It was an Edsel, officer.  It needed to be done.",1.4589041095890412,0.025397496609579837,730,476,173,81
But I won!,1.4573426573426573,0.026534840625766536,715,479,145,91
"...and then he sayeth, “I saw the space first.”, which was a falsehood.",1.4557142857142857,0.025717862003505593,700,456,169,75
"My good sir, a knight does not hit and run. We pierce and gallop.",1.4555873925501432,0.024546015437328334,698,440,198,60
"You’re mistaken, officer; I was not texting, whatever that is.",1.4544138929088277,0.025470428185281543,691,446,176,69
"Well, I guess the pen really is mightier than the sword!",1.454014598540146,0.025796793992675506,685,445,169,71
"I thought it said ""Impale,"" not ""Impala.""",1.452662721893491,0.025013045340654884,676,429,188,59
I highly doubt there's actually a law against this.,1.4511278195488722,0.026007276245997298,665,432,166,67
"And with nary a glance, his driver's side door swungeth open....",1.4509803921568627,0.02526474235826264,663,422,183,58
Are you seriously not even a little impressed?,1.4475743348982786,0.0254469681417017,639,406,180,53
"This is a fake witch hunt, a hoax, a disgrace to our country, it's treason. Oh, sorry, wrong cartoon.",1.4462025316455696,0.02752663284981183,632,423,136,73
"And what, make HER open it? Chivalry is not dead yet, officer.",1.4458598726114649,0.02535614902727555,628,397,182,49
"Yes, sir, Knight vision was an issue.",1.4456869009584665,0.02639843903956186,626,406,161,59
"Description? Forsooth, methinks it was a Dodge Charger.",1.4455128205128205,0.02713055082037599,624,412,146,66
Some wiseguy parked his coupe de ville too close to my coup de grâce.,1.4439024390243902,0.02712412992444372,615,405,147,63
"Officer, it was self-defense. The Mustang charged at me first.",1.443864229765013,0.03312567435216962,383,246,104,33
I guess you can call it a middle age crisis.,1.441747572815534,0.032385778101241554,412,268,106,38
This IS my turn signal!,1.4404145077720207,0.027040126923827006,579,375,153,51
They didn’t yield.,1.4395229982964224,0.027630073353809258,587,388,140,59
"Trust me, officer. He won't park there again.",1.4388984509466438,0.026636083857944515,581,374,159,48
Since when is it illegal to open a door for a lady?,1.4375,0.026905071087836692,576,373,154,49
"Sir, please roll your window down.""",1.437062937062937,0.028790920117785272,572,387,120,65
"It was a hit and run.  Ironically, by a Plymouth Valiant.",1.436842105263158,0.027441172761682987,570,373,145,52
"It was a silver Mustang, officer. I got confused.",1.4363957597173145,0.029014383964572232,566,384,117,65
The lance proved mightier than the LeSabre,1.4349376114081998,0.02763231375093656,561,368,142,51
"My opponent, Sir, is now a ‘one-door,’ not a Tudor!",1.4349376114081998,0.029417744451581174,561,384,110,67
"Roll down the window, sir.",1.4347048300536673,0.028500454552038274,559,374,127,58
I hath slayed the Uber for taxi drivers everywhere!,1.4347048300536673,0.027817346268510196,559,368,139,52
"Then why doth his sticker say, 'I brake for animals'?",1.4345454545454546,0.027306266290306445,550,356,149,45
"If possible, I would like to request King Arthur’s Traffic Court.",1.4337568058076224,0.028336263266554643,551,366,131,54
"Tudor?  It looks more like a four-door, my good sir.",1.4337568058076224,0.02726807064426351,551,357,149,45
I wouldn't say I lance a LOT.,1.4324817518248176,0.027850259138796647,548,360,139,49
I am Don Quixote. Aka The Man of La Mazda.,1.4322344322344323,0.02875189767821207,546,366,124,56
It said right on the vehicle “Charger” so I went for it,1.4307116104868913,0.028484716177064984,534,354,130,50
"Officer, you should have seen the OTHER car door.",1.4285714285714286,0.031128737307148123,525,369,87,69
In order to join the Roundtable I was told to kill a Gremlin.,1.4285714285714286,0.028824758417446753,525,350,125,50
"I don't know who ""thee"" is but ""thou"" is under arrest.",1.4280230326295584,0.02998294606834497,521,356,107,58
Are you kidding me? It was a Dodge Charger!,1.4277456647398843,0.028282092206920503,519,341,134,44
"I swear my GPS said ""turn, fight.""",1.4277456647398843,0.029943076311073857,519,354,108,57
"But officer, he cut me off!",1.4274661508704063,0.02875171119102423,517,343,127,47
He shouldn't have opened his door into the horse lane.,1.4271844660194175,0.02762557862644195,515,333,144,38
Whadja expect . . . they don't call me Lancealittle,1.426332288401254,0.03741657502399948,319,215,72,32
"Seriously, who parks in the jousting lane?",1.424,0.02929444194138736,500,334,120,46
"That's Quixote, with a ""Q"".",1.4236947791164658,0.029922123135772898,498,337,111,50
It Was Not vehicular homicide!  It was self defense.,1.4233870967741935,0.031205855733372388,496,345,92,59
She said she needed help opening her car door!,1.4233870967741935,0.02818854310740447,496,323,136,37
Apparently not an armored car.,1.4215885947046842,0.028668090843805148,491,323,129,39
"A ticket, officer? Surely you joust!",1.420618556701031,0.030207161142288365,485,329,108,48
"The exhaust-spewing wagon has been slain!""",1.4199584199584199,0.029882566353409155,481,326,109,46
I will bet he never opens his door in traffic again.,1.4196242171189979,0.02900741560850596,479,316,125,38
Writing me up for this? Surely you joust.,1.4186046511627908,0.030013873169578004,473,318,112,43
Did you see the Pinto he was driving?  I did him a favor.,1.4186046511627908,0.030310876502926104,473,320,108,45
I had one goblet of mead a few hours ago. That's it.,1.4178403755868545,0.03024564926299618,426,279,116,31
"No, officer, not jesting, jousting.",1.4170212765957446,0.029533399771610205,470,313,118,39
75 bucks? Totally worth it.,1.4166666666666667,0.030682345436618345,468,319,103,46
Perhaps I would have been better off choosing Door Number 2?,1.416289592760181,0.031336004249620734,442,300,100,42
This is for all the bicyclists who've had car doors opened in front of them.,1.415948275862069,0.031169842661823075,464,319,97,48
It honked and charged. I accepted the challenge.,1.415948275862069,0.02979551461254819,464,310,115,39
I got the door for her. The polite response would have been 'Thank you.',1.415948275862069,0.029163921046187306,464,306,123,35
I ride in the service of Greta Thunberg.,1.4152173913043478,0.03136361912211657,460,317,95,48
Now this “court” you speak of...shall I be knighted there?,1.4144736842105263,0.030472823803736997,456,308,107,41
"There's a perfectly implausible explanation Officer.
We just have to wait for The New Yorker to decide which one.",1.4143646408839778,0.03408731518399615,362,244,86,32
"Okay, so there's an interesting story how I pierced it from the inside.",1.4140969162995596,0.030724966897007978,454,308,104,42
He yieldeth not.,1.4140969162995596,0.029596464880377572,454,301,118,35
I'm caught him going 2019 in a 1619 zone.,1.413716814159292,0.03191484551007159,452,314,89,49
