rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
0,We never should have applauded.,1.8421052631578947,0.0455446051209443,285,110,110,65
1,What's happening on your side?,1.814126394052045,0.0492278388848228,269,117,85,67
2,"If we hadn't eaten Ted, he really would have enjoyed this.",1.8038461538461537,0.0506852587406914,260,117,77,66
3,"Well, I like it more than their ""ship on the horizon"" gag.",1.792828685258964,0.0522371380510876,251,117,69,65
4,OK. We have two wishes left.,1.7911646586345382,0.0497988833576302,249,108,85,56
5,"l knew they were smart, but sarcastic?",1.7544642857142858,0.0550710652123271,224,110,59,55
6,Apparently their sense of irony is also highly evolved.,1.7544642857142858,0.0535972804909231,224,106,67,51
7,Very nice. Now do a boat.,1.7522522522522523,0.0517466070603497,222,100,77,45
8,I wish we'd brought food instead of LSD.,1.7307692307692308,0.0572102991006474,208,106,52,50
9,They're at it again. It's like they wait for you to go behind the tree.,1.7254901960784317,0.057857746748334,204,105,50,49
10,"There's smart, and then there's smartass.",1.7246376811594204,0.0559117871731181,207,103,58,46
11,Oh sure they're smart. It's the sarcasm I can't stand.,1.703125,0.0557742692950915,192,94,61,37
12,I knew they were smart. I didn't know they were sarcastic.,1.6984126984126984,0.057581155208485,189,96,54,39
13,Remember how you said we were done talking unless one of three things happened?,1.6935483870967742,0.0574403796295625,186,94,55,37
14,"That was great guys, now do a rescue boat.",1.691891891891892,0.0561802741469524,185,91,60,34
15,"They've captured the look, but not the mood.",1.6885245901639343,0.0534763688112585,183,85,70,28
16,"Yes, it's art. But is it relevant?",1.6833333333333331,0.0581501513266921,180,92,53,35
17,"Ironically, they have a very dry sense of humor.",1.6805555555555556,0.0658551849027245,144,75,40,29
18,I'm thinking now I probably should have just trained them to get help.,1.670731707317073,0.0612294581332059,164,86,46,32
19,"Almost there, but they haven't quite captured the melancholy.",1.6686046511627908,0.0589213716755573,172,89,51,32
20,It wasn't funny yesterday and it's not funny today.,1.6686046511627908,0.0600643567528852,172,91,47,34
21,"Okay, that's pretty good. Now try ""boat.""",1.6666666666666667,0.0574662821227487,171,86,56,29
