rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
0,Like it would have killed you to ask him for directions.,1.6642335766423355,0.0469817740399116,274,144,78,52
1,"Don’t bring a camera, you said.  Just enjoy the experience, you said.",1.639871382636656,0.0457356509204897,311,177,69,65
2,"Oh, shit! What if your sister-in-law is also right about God?",1.6375838926174495,0.0454539767260369,298,165,76,57
3,He just walked by like he thinks we don't exist.,1.6346153846153846,0.0481755744618798,260,143,69,48
4,"Unplug"" you said. ""Leave the phones in the car"" you said",1.6212624584717608,0.0449958679370005,301,170,75,56
5,He asked that we please wait while he gets his camera or his friends will never believe him.,1.618320610687023,0.0483460559796437,262,149,64,49
6,He said it’s not him but he gets asked that all the time.,1.6115107913669064,0.0450152942562662,278,153,80,45
7,He walked past me like I  didn’t exist.,1.6102941176470589,0.0463988580987246,272,153,72,47
8,He asked for us to wait here while he gets his camera.,1.6082474226804124,0.0450592697570262,291,165,75,51
9,"Oh, so first he doesn't exist and now he's flirting with me?",1.6070175438596492,0.0452849699294452,285,161,75,49
10,"Once and for all, Bob, stop following us. It’s over.",1.6040955631399318,0.0443227230559536,293,165,79,49
11,He wants us to wait here while he gets his camera. He doesn't think think anyone will believe him.,1.6021505376344083,0.0449678507389466,279,156,78,45
12,He doesn’t believe in us either.,1.5931558935361216,0.0471932563550627,263,152,66,45
13,He says we're only allowed to take blurry photos.,1.589225589225589,0.044729183003355,297,174,71,52
14,He said he didn't believe in us either.,1.588,0.0481903854831235,250,145,63,42
15,He acted like we don't even exist.,1.587188612099644,0.0448283569147378,281,161,75,45
16,He said he doesn’t believe in us either.,1.5842293906810037,0.0453862129133867,279,162,71,46
17,"Oh, he says he doesn't believe in you either.",1.5772058823529411,0.043327685348396,272,151,85,36
18,I believe you owe me a dollar.,1.5740072202166064,0.0442551811517727,277,159,77,41
19,"""Leave the phone in the car,""  you said!
""There'll be no time for photos,"" you said!",1.5714285714285714,0.0466105918342903,266,158,64,44
20,"Before you meet my family, there's something I need to tell you.",1.5714285714285714,0.0423300497132319,308,179,82,47
21,"Would it kill you to, just once, ask someone for directions?",1.5681063122923589,0.0431143398043668,301,177,77,47
22,He said  he always believed we existed.,1.5677655677655675,0.0441888541285023,273,157,77,39
23,"Yeah, he saw us, but they'll never believe him",1.5665529010238908,0.0435079093289796,293,172,76,45
24,He said he's not surprised; he's questioned his own existence his whole life.,1.562015503875969,0.0474848905156722,258,156,59,43
25,He said that he doesn't believe in us either.,1.5614035087719298,0.0444852833235411,285,170,70,45
26,I think we should start seeing other species.,1.560553633217993,0.041477412092515,289,163,90,36
27,We went on one date! How was I supposed to know we would run into him here?,1.5587044534412955,0.0481545794672508,247,149,58,40
28,He's a lot less blurry in person.,1.5580524344569289,0.0437354572821184,267,153,79,35
29,Still think we should have left our phones in the car Mr. Be In The Moment?,1.5579710144927537,0.045635963410069,276,167,64,45
30,He’s leaving. Apparently he’s late for a summit meeting.,1.5574324324324325,0.0415877682970222,296,170,87,39
31,He says he never really believed in us either.,1.5555555555555556,0.0443980057018621,279,166,71,42
32,He can't believe we're real. He's going to get a camera.,1.5547445255474452,0.0444326810985502,274,162,72,40
33,He was going to come down until I told him who the president is.,1.550387596899225,0.0500120579736022,258,167,40,51
34,He ignored us like we didn't even exist.,1.5434782608695652,0.0451141519312271,276,169,64,43
35,"'We'll leave our smartphones in the car,' you said. 'Let's really be in the moment this time,' you said.",1.5418181818181818,0.044953576423897,275,168,65,42
36,"He said if anyone asks, we haven’t seen him.",1.541501976284585,0.0449491401820172,253,149,71,33
37,"Nice try, but I'm not falling for ""made you look"" again!",1.5384615384615383,0.0434618547926885,299,185,67,47
38,Just man up and ask him for directions,1.5371024734982333,0.0436936488818849,283,172,70,41
39,"He asked us to wait here while he got his camera.  He said if he doesn't take our picture, his friends won't believe we exist.",1.5366666666666666,0.0420485288817844,300,181,77,42
40,"Sure, Rich, and Santa Claus is right behind you. Now can we please get back to talking about what happened last night?",1.535593220338983,0.040941343443759,295,173,86,36
41,He's really let himself go since the impeachment. In fact I wasn't sure it was really him till he grabbed my ass,1.5344827586206895,0.0453223184006173,290,185,55,50
42,"He says the real abomination is your cargo pants.""",1.5335570469798658,0.0409152886990086,298,176,85,37
43,First person we see in days and you STILL won't ask for directions!,1.5315985130111525,0.043907107104155,269,162,71,36
44,He said there’s no such thing as human beings and no one will believe he saw us.,1.5307692307692309,0.0450643611535907,260,158,66,36
