caption,mean,precision,votes,not_funny,somewhat_funny,funny
Any happily married people here tonight?,1.830389817024662,0.009961568763624525,6285,2583,2185,1517
And a special shoutout to my lovely wife who’s in the audience tonight.,1.8039346895074946,0.008804891349362041,7472,3040,2857,1575
This next one goes out to a special lady in the audience. You know who you are.,1.7851666175169567,0.009361083060326097,6782,2900,2439,1443
"Well, at least this thing’s turned on.",1.7846320346320346,0.010703843519619205,5544,2486,1766,1292
You there. In the front row.,1.7755403657860707,0.010474759245933189,5413,2351,1926,1136
I took a performance enhancer.,1.762779890156316,0.008219190818183961,9468,4417,2880,2171
"... and lastly, to my  ever supportive, encouraging  and, I hope, forgiving wife who I forgot to mention at the award banquet earlier this evening.",1.7621640819225761,0.008790723118787319,8447,4000,2456,1991
Hey. You said you wanted to marry a stand-up guy.,1.7606126186116198,0.009820943778986919,6007,2631,2183,1193
I didn't complain when YOU started working from home.,1.7574397339983374,0.009938557062859269,6015,2693,2088,1234
"Apparently, this isn’t the only thing which isn’t turned on.",1.7567786978405586,0.010129597604199842,6159,2877,1903,1379
I need a volunteer from the audience.,1.7566854990583805,0.008686574371643425,7965,3598,2707,1660
"So, I'm gonna guess this isn't the performance in the bedroom you were hoping for?",1.7553782095766828,0.010145385258006068,5764,2587,2000,1177
"Isn't it rich... are we a pair?
You with your nose in a book, me on the air?",1.749185667752443,0.012464269131144786,3991,1863,1266,862
Wow. Tough crowd.,1.7482601713062098,0.00887955982179872,7472,3378,2597,1497
Second marriages are great; I'm looking forward to mine.,1.7480173035328046,0.01055680604161008,5548,2590,1766,1192
Well your profile did say you wanted a man that could perform in bed,1.747122168585221,0.008782979364198413,8079,3797,2528,1754
Apparently I will not be performing this evening,1.7445610832192302,0.009577079939739944,6573,3035,2182,1356
So a guy comes home just a little late from a bar.,1.7427392234790584,0.009453297102661498,6542,2970,2285,1287
At least this thing’s turned on.,1.7416887944768986,0.008172516133388055,9415,4490,2867,2058
What about if I said I was imagining the audience naked?,1.740321057601511,0.010624029517024836,5295,2448,1774,1073
"My wife can read me like a book. In fact, she prefers the book.",1.7402024820378836,0.009830466533988287,6124,2814,2087,1223
"I didn't appreciate your comment ""every night is amateur night"".",1.7366706668952512,0.010165773290379616,5833,2728,1913,1192
It’s nice to see a familiar face in the crowd.,1.7363118122762826,0.008670220625205411,7543,3395,2742,1406
"No, honey. Monday is book night, Tuesday is sex night, and Wednesday is open mike night.",1.7345132743362832,0.009490407907297695,6441,2950,2251,1240
Who said I couldn't perform in bed?,1.7325153374233129,0.009149342158980698,7335,3495,2307,1533
"I’m trying a new routine in the bedroom, just like you wanted.",1.7315696080012906,0.009673483284692171,6199,2853,2157,1189
"This isn’t a one-night stand, I’m here all week.",1.7308328736900165,0.008910023385284568,7252,3326,2552,1374
