rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
0,"No, you grow up",1.9408602150537635,0.0581486791419333,186,64,69,53
1,"Sheriff, I feel like we're just going through the motions here.",1.9186046511627908,0.0537143624377282,172,50,86,36
2,We're losing them! They're gaining on us! We're losing them! They're gaining on us!,1.9071428571428573,0.0686804332301212,140,53,47,40
3,Sometimes I feel like we're just going through the motions.,1.9,0.0588860044599121,150,47,71,32
4,I think they're toying with us.,1.8814814814814813,0.065707740142487,135,48,55,32
5,Tell me again why we are holding on to our hats?,1.8682170542635657,0.0690640685318041,129,49,48,32
6,Nope. They're still there.,1.8660714285714288,0.0734070820604893,112,42,43,27
7,"Sheriff, all this back and forth is getting us nowhere.",1.8660714285714288,0.0776665973255945,112,46,35,31
8,Head for the carousel! It's our only chance!,1.856060606060606,0.0714450298628893,132,55,41,36
9,"For goodness sake, it was only a piggy bank!",1.8548387096774197,0.0674490690771009,124,45,52,27
10,I ain't going back to timeout!,1.8527131782945736,0.0688189182347469,129,50,48,31
11,They're still a day's ride behind us.,1.85,0.072616177561873,120,48,42,30
12,"Next time, you grab the cash and I'll get the horses!",1.834862385321101,0.0743230423386674,109,43,41,25
13,It was just a piggy bank!,1.83,0.0766139476185437,100,39,39,22
14,"Quick, Clem, download the Giddy App.",1.829059829059829,0.0751171580174429,117,50,37,30
15,"If you think you'll catch us, you're off your rocker!",1.824175824175824,0.0790564111253858,91,35,37,19
16,They're toying with us.,1.8240740740740744,0.0706356243949383,108,40,47,21
17,We keep going back and forth on this.,1.8235294117647056,0.0780908936652579,102,42,36,24
18,"If you guys think you can catch us, you're off your rockers.",1.8229166666666667,0.0783531026751998,96,38,37,21
19,I'm Billy the Kid. What's your excuse?,1.8220338983050848,0.0728463104984611,118,49,41,28
20,They're gaining on us! No they're not. They're gaining on us! No they're not...,1.8217821782178216,0.0775823288085533,101,41,37,23
21,"Actually, they're not gaining on us.",1.820224719101124,0.0854026660050996,89,38,29,22
22,"I'm never going back to timeout, ya hear!?",1.814516129032258,0.074535835714426,124,56,35,33
23,They call me 'The Kid.' What's your excuse?,1.8130841121495327,0.0752716131790216,107,44,39,24
24,They’re gaining on us! We’re losing ‘em! They’re gaining on us! We’re losing ‘em! They’re gaining on us! We’re losing ‘em! They’re gaining’ on us! We’re losing ‘em!,1.8105263157894735,0.0850462450342428,95,43,27,25
25,"Come on, sheriff, it was only a piggy bank.",1.81,0.0747993950172693,100,39,41,20
26,"On the plus side, they don’t seem to be gaining on us.",1.809523809523809,0.0837930928450892,84,34,32,18
27,No way I'm spending another minute in time out.,1.7971014492753623,0.0981059115586227,69,31,21,17
28,There seems to be a lot of back-and-forth going on here.,1.794871794871795,0.1228292604910419,39,16,15,8
29,We'll lose them at nap time.,1.788888888888889,0.0797850489976453,90,37,35,18
30,We can go back n forth all day sheriff!,1.7865168539325842,0.07905195100826,89,36,36,17
31,"Don't worry, we'll lose 'em during nap time.",1.7840909090909092,0.0799177732404927,88,36,35,17
32,"Wait, time out guys. Splinter.",1.7826086956521738,0.0754443548742971,92,36,40,16
33,"Knock yourself out, Marshall--there ain't a playpen in this county can hold me.",1.7826086956521738,0.0829837839496111,92,41,30,21
34,They're gaining on us...they're falling back...they're gaining on us...they're falling back...,1.7816091954022988,0.0856212845744506,87,39,28,20
35,Faster! They're about to dismount and walk over here!,1.7692307692307692,0.0854423309359975,78,33,30,15
36,It feels like they're toying with us,1.7647058823529411,0.0796474353395682,85,35,35,15
37,I've been in low budget westerns before but this is ridiculous.,1.7634408602150538,0.0785532004276125,93,40,35,18
38,"Ain't no horse thief, it's just a hobby.",1.763157894736842,0.0855701641982961,76,32,30,14
39,This is definitely the last time we rob Toys 'R Us!,1.763157894736842,0.08136644649337,76,30,34,12
40,Ain't nobody gonna put me back in a time out!,1.7625,0.0857648942668712,80,35,29,16
