caption,mean,precision,votes,not_funny,somewhat_funny,funny
Lunch is on me.,2.518293650793651,0.004085179596730042,25200,2183,7784,15232
Dinner's on ME.,2.2584904690952063,0.005336820561932426,19463,3538,7356,8565
Dinner’s on me tonight.,2.1746886805652723,0.006316283223764501,14294,3045,5707,5542
He’s telling his friends it’s not deep. So be patient.,2.1644958746302736,0.005624696793208634,19271,4575,6960,7735
"I didn't know what you were serving, so I brought white.",2.097511937672782,0.006380033767211399,15916,4490,5398,6028
"Fresh? Sir, I assure you these were walking on land this morning.",2.065412445730825,0.0067474417716427955,13820,3925,5066,4829
A back massage and then dinner. What's not to like?,2.040395233943621,0.0059955252216674845,17205,5019,6483,5701
It’s like a good wine. You let it breathe before consuming it.,2.021742057081314,0.006465399718983479,14856,4462,5612,4782
I brought dinner.,2.01237938039614,0.006061364199364975,15752,4484,6597,4670
It's carryout.,1.9885259695555726,0.006782902469912953,13073,4007,5209,3857
Off Coney Island. There's thousands of them.,1.9805385454240416,0.007118960066586466,11921,3719,4715,3487
"I’m letting him sunburn a bit more, I prefer extra crispy.",1.9802217984036166,0.006542958069163201,14157,4455,5536,4166
Once I gave him a name I didn’t have the heart to eat him.,1.9516243775195636,0.006931677839049895,12651,4178,4912,3561
Eat a guy and you'll be full. Use him as bait and we'll all be full.,1.9482954115957367,0.0069413712623280395,13229,4583,4750,3896
I got us a politician. There is no backbone !,1.9447415329768272,0.01015562522520408,6732,2533,2038,2161
"I used to feel sorry for them, but this one is wearing a MAGA hat.",1.9345803842264915,0.0085062911877882,9890,3883,2771,3236
"I swear, it is like the universe does not want me to stay vegan.",1.9322836266337347,0.00805093053062013,9717,3411,3553,2753
Lucky for him this is the last thing on his bucket list.,1.923888085721575,0.00729349799195765,11759,4194,4277,3285
You want the other half?,1.8955374231892819,0.007797253171746299,9927,3568,3828,2531
It's part of this whole shore-to-table thing.,1.8952397805698107,0.010475965333496746,5651,2079,2085,1487
"He has a name, Dad. It's Greg. And I love him.",1.894987121062017,0.00812687079983161,10094,3975,3214,2905
"When I get hungry, or he realizes I'm not a dolphin, whichever comes first!",1.8941635287789134,0.009015549129846867,7436,2682,2859,1895
And I suppose you've never played with your food.,1.8616720728262006,0.007777376088060963,9557,3520,3838,2197
He’s paying an arm and a leg for the ride.,1.8536953242835597,0.008848814362304357,7956,3145,2830,1981
He' s my emotional support animal.,1.8518176216882316,0.008084428676489579,9738,3957,3278,2501
"If you liked our food delivery service, please give me 5 stars.",1.8495557552161326,0.007807782436531932,10017,3975,3593,2448
My treat.,1.8465811965811967,0.01594720258409178,2340,903,893,544
I was told we had to bring our own lunch.,1.82840931324594,0.007338146652809187,10222,3867,4251,2103
So we each grab a leg and make a wish.,1.827925572812548,0.009943312539814021,6503,2746,2130,1627
How did these things ever make it to the top of the food chain?,1.8074143889412504,0.01407665058928736,3183,1369,1058,756
Professional courtesy....he’s a lawyer.,1.8036984352773826,0.008382316035056615,9139,4016,2903,2218
I'm letting him take one last selfie.,1.8007701891493941,0.008177835958690404,8829,3671,3250,1908
"Jump up and yell, 'I'm that goldfish you flushed!' 
And then we'll eat him.""",1.7974580413883006,0.010351754562721095,6137,2764,1850,1522
"Yes, I KNOW I'm holding up dinner.",1.7815805849408837,0.009712745642624263,6428,2804,2224,1400
"Last time I ate one this stupid, I was sick for a week.",1.7801284891448825,0.008243118287287765,9028,3997,3026,2004
He's never seen the movie,1.7695299837925447,0.009757990771038727,6170,2687,2218,1265
"Well, that's embarrassing. How long has it been there?",1.7610062893081762,0.010457459833798366,5565,2517,1861,1187
"Seems only fair ,
I ate his surfboard.",1.7503811805706817,0.011128970957581126,4591,2021,1695,875
This is why they think most shark attacks occur in only three feet of water.,1.7490340030911902,0.010733597611000104,5176,2363,1752,1061
"You go ahead, Frank. SPF 30 gives me heartburn.",1.7481525863790692,0.010571945752501484,5007,2205,1864,938
‘Hold off a bit. He’s bragging about being “king of the sandbar” to four guys in backwards ball caps.’,1.743398570984778,0.009549412018151062,6438,2945,2207,1286
Another Darwin Award winner.,1.7245405405405405,0.011614833630577701,4625,2255,1389,981
