caption,mean,precision,votes,not_funny,somewhat_funny,funny
He's the only one who can legally hand out refreshments to voters in Georgia.,1.9238673517048108,0.018181611618473006,2141,845,614,682
One soul for half a dozen lemons is still cheaper than Whole Foods.,1.878409090909091,0.01593900513318634,2640,1065,831,744
He says I don’t have to worry about returning the dish.,1.8768305439330544,0.012567522475493724,3824,1419,1457,948
"Honey, I believe your words were ‘I would die for some fresh squeezed lemonade.’",1.8744714587737843,0.012989680045186235,3784,1475,1309,1000
"Of course it’s farm to table, look at his scythe.",1.8587786259541985,0.013382737207962892,3406,1313,1261,832
Let’s hold out for Death by Chocolate .,1.8585858585858586,0.012468972476867004,4257,1752,1355,1150
Which delivery app did you use?,1.8513669618790913,0.015760529694910923,2597,1059,865,673
Would it kill you to try one?,1.8395209580838323,0.013431692346586747,3340,1317,1242,781
It's his specialty: just desserts.,1.825,0.01631471519567768,2400,1013,794,593
I always thought it would be death by chocolate.,1.8225998807394157,0.013253615816524851,3354,1338,1273,743
I was just telling him you have a lemon tart recipe to die for.,1.8222730739893211,0.015302146590992537,2622,1079,930,613
He said he's welcoming us to the neighborhood. Do you remember moving?,1.8197353914002206,0.013198057667584823,3628,1532,1218,878
This is embarrassing — Life ALSO gave us lemons.,1.8156009551605201,0.012722899846963263,3769,1561,1342,866
I guess we really are ending on a sour note.,1.81508078994614,0.013389371629571104,3342,1367,1226,749
Life never handed me anything.,1.8144754924415942,0.016608129783444683,2183,897,794,492
"No dear, that's if LIFE hands you lemons.",1.8129357087529048,0.015165232841888417,2582,1053,959,570
2nd prize was a weekend at Mara-Lago,1.796201386795297,0.013968775902579684,3317,1480,1033,804
I didn’t think the bitter end was so literal,1.7959183673469388,0.013696191886369165,3234,1378,1138,718
Remind me to request contactless delivery next time.,1.7949358059914409,0.014746252639118926,2804,1201,977,626
It's for a going- away party.,1.7857939754555596,0.01488105507568526,2689,1150,965,574
They're for your mother.,1.7763739734680986,0.014069954849999683,3166,1425,1024,717
"Try these, dear.  They are to die for.",1.7714808043875685,0.01455302133504678,3282,1601,830,851
Would it kill you to just try one!,1.7703842549203375,0.01677894632975347,2134,942,740,452
They’re to be enjoyed like there’s no tomorrow.,1.766679521789433,0.015057438082264578,2593,1135,928,530
"When death gives you lemons, they’re lemons.",1.7618600281822452,0.016784037946037587,2129,952,732,445
I liked it better when Life gave me lemons.,1.7617098681218735,0.0162679151024231,2199,964,795,440
"Oh, I’m being ridiculous Eve? Who was the one taking apples from a snake?!",1.758288125376733,0.019426680790835118,1659,768,524,367
"No, it's his cousin.  The Grim Baker",1.758115849777212,0.020236753055139643,1571,741,469,361
"Unfortunately, when death hands you lemons you're screwed.",1.7566752799310938,0.016183597774291146,2322,1057,773,492
Oh come on.  One won't kill me.,1.7524401064773736,0.015713294341614142,2254,975,862,417
I'm guessing it's soul food.,1.7512505684402,0.017668865802667397,2199,1096,554,549
"Normally I'd never sell our souls, but those are Meyer lemons.",1.7494089834515367,0.01652659431464422,2115,942,761,412
Should we tell him that Life has already given us plenty of these?,1.7464142283419393,0.01796476140715962,1743,767,651,325
Everyone knows what to do when LIFE gives you lemons.  What we have here is uncharted territory.,1.737657864523536,0.018331035346203388,1742,798,603,341
Take one for your mother.,1.7372929754426043,0.018591636329438176,1751,820,571,360
"OH! come on, one isn't going to kill you.",1.736760124610592,0.030086652761517195,642,293,225,124
This isn't the bitter end I expected,1.735434007134364,0.01824567040812578,1682,752,623,307
They can't be any worse than the ones life gave us.,1.732089552238806,0.020673026927979073,1340,611,477,252
Can you run inside and get ten dollars and one of the children?,1.7283044058744994,0.02075946340953804,1498,742,421,335
"I know what to do if *life* gives you lemons, but I’m a bit stumped here.",1.7265547877591314,0.02372952949037384,1013,465,360,188
These are for me.  He’s here for your mom.,1.7264618434093162,0.02485867579243687,1009,490,305,214
Would it kill you to have one?,1.72475106685633,0.019800397373673305,1406,634,525,247
This must be…the bitter end.,1.724365004703669,0.023096997544130034,1063,488,380,195
I thought you ordered Death by Chocolate,1.722707423580786,0.021218520631167206,1374,668,419,287
NOW do  you believe me when I tell you that they're to die for?,1.7206085753803597,0.02787349194029034,723,332,261,130
I think we should have opted for the contact-less delivery.,1.7199124726477024,0.025398187926212054,914,433,304,177
Finally! Lemons without all that pesky optimism.,1.718914845516202,0.021244449346929813,1327,636,428,263
He says they’ll take my breath away.,1.7114384748700173,0.022388022517679917,1154,548,391,215
"No, you ask him if they are organic",1.7068273092369477,0.03453527729618735,498,242,160,96
"It’s fine, we’re vaccinated.",1.7045454545454546,0.025807414080044624,880,426,288,166
"I'm here because I said 'I would die for a lemonade', and you?",1.7036328871892925,0.02343134963088335,1046,501,354,191
Funny guy..he calls them croakquettes.,1.7033492822966507,0.024031178713881753,1045,516,323,206
It’s from this new spot in Hell’s Kitchen,1.70136186770428,0.02318096643929874,1028,483,369,176
Classic dead giveaway.,1.699497487437186,0.024571795622023874,995,493,308,194
"Life gave me gin, so this is perfect.",1.6963350785340314,0.02402653042361504,955,452,341,162
Would it kill us to be neighborly Marianne?,1.6921397379912664,0.024792632857155616,916,442,314,160
Worst lemonade stand ever.,1.6898096304591266,0.02787817063257709,893,491,188,214
"Death by Chocolate"" was already taken",1.683698296836983,0.026327206262852634,822,405,272,145
"I don't care, I'm still making lemonade.",1.6832298136645962,0.025782269972911165,805,383,294,128
I think these are for you.,1.6809045226130652,0.02657597769078503,796,391,268,137
"When death gives you lemons, get the salt and tequila.",1.6802030456852792,0.026679100516394588,788,387,266,135
I think these are for your mother.,1.6794081381011097,0.027496067490839892,811,420,231,160
Would it kill you to be nice to our new neighbor?,1.6778656126482214,0.033366768955687715,506,250,169,87
"Honey, can you Google, ""When death gives you lemons""?",1.6756756756756757,0.026710652395611604,740,354,272,114
"Relax.  This is his sister, The Grim Baker.",1.6734972677595628,0.02784786777355929,732,366,239,127
And they say irony is dead.,1.6717877094972067,0.027737478657156436,716,353,245,118
"Honey, I already asked and he assured me they’re organic.",1.6704545454545454,0.027692866064928098,704,344,248,112
"I know what to do when Life hands you lemons, but what's the rule in this case?",1.6666666666666667,0.027559700677312955,714,352,248,114
When Death hands you lemons you make vodka tonics.,1.663594470046083,0.0293828437026295,651,329,212,110
I think we're way past lemonade.,1.6632352941176471,0.028226970296205696,680,337,235,108
