rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
0,"You better hope that was rain I just felt.""",2.1204460251850428,0.0073889971877723,10403,2403,4344,3656
1,It's a park. He's on a leash. What's it to you?,2.0435990002777005,0.0090975106303631,7202,1996,2896,2310
2,"Okay, but if he starts sniffing their tails he has to leave.",1.9804672163329409,0.0078239428224981,10188,3278,3831,3079
3,"Have you tried saying, ""Down, boy""?",1.9322033898305084,0.0080620541634789,8968,2938,3700,2330
4,"He's a beagle, but he claims the ""b"" is silent.",1.928347784200385,0.0087479502738624,8304,2957,2985,2362
5,"Sir, are you suggesting that someone else's kite pooped on the lawn?",1.9239548602205692,0.0089220170012287,7798,2739,2913,2146
6,Skye terrier or Airedale?,1.9114141949152543,0.00896945361083,7552,2658,2905,1989
7,Can I borrow that?  I’ve got to get a cat out of a tree.,1.9083333333333332,0.0086482137507628,8160,2898,3112,2150
8,I don't think you appreciate the gravity of the situation.,1.88250872757915,0.0086740353510784,8307,3141,3001,2165
9,"Sir, did you leave a kite at the dog park by any chance?",1.8674395161290325,0.0087056415883924,7936,2982,3024,1930
10,Sticking his head out the car window just doesn't do the trick for him anymore.,1.838126843657817,0.0103021563812474,5424,2071,2160,1193
11,But my dog IS on a leash,1.8356968215158924,0.0083736370338752,8180,3128,3268,1784
12,He's a bird dog.,1.833605220228385,0.0094796279305141,6743,2697,2471,1575
13,"Sorry, sir, dog days are in August",1.832244655581948,0.0135439970164906,3368,1370,1193,805
14,"No no, it’s let sleeping dogs LIE",1.8264633140972797,0.0161158059886692,2426,1011,825,590
15,Any chance you can do that with a pig?  My wife would have to let me get a motorcycle if you could.,1.817066760119152,0.0107583153042145,5707,2502,1747,1458
16,Do you realize your kite's in the car with the window cracked open?,1.795882192527952,0.009103978960746,7334,3130,2571,1633
17,"No, dogs are welcome. But we do enforce the laws of physics.",1.7955951123849752,0.0095462647949035,6629,2818,2348,1463
18,"The sign only said, “No dogs on grass.”",1.7864719446579551,0.0092530488975428,6505,2654,2586,1265
19,"Sir, all dogs go to heaven, it's time to let go.",1.77863532713559,0.0102508380527529,5701,2478,2007,1216
20,I can't even get mine to sit!,1.7711738484398216,0.0097189714861194,6057,2584,2275,1198
21,"Gravity isn't just a theory in this town, sir. It's the law.",1.7650082236842106,0.011172207777922,4864,2182,1643,1039
22,"He's still learning ""down.""",1.7489502099580083,0.012884945496762,3334,1446,1279,609
23,The leash law isn't the problem. I'm worried about how good a catch you are with that little plastic bag.,1.74209614551754,0.0112152574605804,4618,2090,1629,899
24,"This is a New Yorker cartoon, Sir, not a Far Side.",1.739068100358423,0.0122999266713315,4185,2013,1251,921
25,The second he starts marking his territory you're outta here.,1.732461087299797,0.0110355829334911,4433,1948,1723,762
26,"""We're getting complaints from people with absolutely no imagination.""",1.7242869490060502,0.0129732894260832,3471,1624,1180,667
27,"C'mon man, it's a therapy kite.",1.7166793602437167,0.0215580657958645,1313,639,407,267
28,They said he's too high-strung for the dog park.,1.7126792240652235,0.0127256548555632,3557,1682,1215,660
29,"Sir, I don't make the laws of gravity, I just enforce them.",1.708076068164979,0.0119560298641682,4049,1935,1361,753
30,"In addition to violating the leash law, sir, 
you’re also in violation of Newton’s first, second and third laws of motion.",1.7048054919908466,0.0151124019778667,2622,1286,824,512
31,Everyone always says 'sit.'  No one ever thinks to say 'fly.',1.6940509915014164,0.0145927647069213,2824,1413,862,549
32,I hope that you walked him first?,1.681198910081744,0.0243671585510554,1101,591,270,240
33,We’re going to need you to pick up after your kite.,1.6661031276415892,0.0208711806135996,1183,568,442,173
34,"LIMERICK: There once was a dog name of Spot....Got a hold of a whole lotta pot...It got him so high...He thought he could fly...And now, I can't get him to stop.",1.6564051638530288,0.0122407806980315,4028,2145,1122,761
35,"I hate to be the one to tell you this, but you’re going to have to put him down.",1.6470908102229471,0.0179573417400964,1839,984,520,335
36,You need to clean up after your kite.,1.6407846342460155,0.0146765273217201,2447,1242,842,363
37,"Sir, when I said your dog couldn't set foot in this park again...",1.6365013252555851,0.0136497692811323,2641,1304,993,344
38,"Honestly, this is more believable than the recent election...",1.633406593406593,0.0161675549860685,2275,1246,617,412
39,"Sorry sir, support kites are not permitted in this park",1.6280940594059403,0.0129193505912778,3232,1696,1042,494
40,"Yes, sir. I'm quite sure it's not just a passing sprinkle.",1.6189683860232944,0.0145381543754612,2404,1243,834,327
41,"I don't care how he identifies, sir.",1.614366729678639,0.0234443244289658,1058,590,286,182
42,"I know what you’re thinking, Officer.  Why is this guy wearing a jacket in July?",1.6130004304778305,0.0154471478943748,2323,1267,688,368
43,"For the record, we don't allow kites in the dog park either.",1.6092851273623665,0.0142672307251247,2434,1264,857,313
44,"Sir, just because it has a tail, doesn’t make it a kite...",1.597165991902834,0.0184670115286855,1482,793,493,196
45,Your dog is high as a kite.,1.586666666666667,0.0189466678001625,1575,905,416,254
46,I don't think you understand the gravity of this situation.,1.5785573122529644,0.0160708526863738,2024,1135,607,282
47,"We're doing K-9 training over there, and I believe your little fella may have gotten into the drug sniffing kit.",1.5768044417026528,0.01826104583556,1621,926,455,240
48,"If I let one person violate the laws of physics, soon everyone will.",1.5730337078651686,0.0199757447927539,1335,762,381,192
49,Does he know DOWN?,1.5695866514979142,0.0133048401654209,2637,1427,918,292
50,"Unless this is Thanksgiving and your name’s Macy, you’re coming with me.",1.5633333333333332,0.0168076306671793,1800,1022,542,236
51,Dog catcher? No. I'm from the FAA.,1.5568258238063215,0.0182622211440416,1487,844,458,185
52,Can he do any tricks?,1.5524193548387095,0.0162785575543839,1984,1164,544,276
53,"Sir, I'm going to have to ask you to go fly a kite.",1.548758865248227,0.015628929659944,2256,1360,554,342
54,His addiction started when we let him stick his head out of the car window.,1.5451505016722409,0.0142362145897641,2392,1371,738,283
55,"I don't care if it is an emotional support kite, it's not allowed here.",1.5420760358821015,0.0148567380026413,2341,1386,641,314
56,No problem. He's an Airedale.,1.540095361941916,0.0144254190879941,2307,1328,712,267
57,Is he an Airedale or a Skye Terrier?,1.534438775510204,0.0178416413951064,1568,926,446,196
58,That'd better be rain I'm feeling.,1.5335820895522387,0.0244545866459474,804,468,243,93
59,"No,sir,the saying is let sleeping dogs lie.",1.5304449648711944,0.0172485755933496,1708,1023,464,221
60,It's the damnedest thing. He always used to chase the helium truck and then one day he caught it.,1.5240096038415367,0.0172722843567844,1666,999,461,206
61,I told you last time.  Curb your dog.,1.5207373271889402,0.0175269262017228,1736,1078,412,246
62,I thought I would let sleeping dogs fly.,1.5199537304800463,0.0170992633448155,1729,1051,457,221
63,Glad to see you have him on a leash today.,1.5166666666666666,0.0246204380801068,720,415,238,67
64,Be sure to clean up after your kite.,1.512770137524558,0.0176206845827778,1527,915,441,171
65,The man in the open convertible would like to have a word with you.,1.512610770279482,0.0176835516317819,1467,868,446,153
66,Land Rover!,1.5104072398190045,0.0220314445086096,1105,699,248,158
67,Investigating reports of a dog chasing kites.  Seen anything?,1.5095367847411445,0.0173312242023328,1468,860,468,140
68,"Did you just come from the vet, because you're dog is high as a kite.",1.506761565836299,0.0188804925228018,1405,869,360,176
69,I don't care if he is IS an airedale.,1.504950495049505,0.0280995357414662,606,369,168,69
70,Nice work. I can't even get mine to stop drinking out of the toilet.,1.5026455026455026,0.0205293200617264,1134,693,312,129
71,"Pigs, sir. When pigs will fly.",1.5022831050228311,0.0185939939338501,1314,788,392,134
72,"Sir, we've received complaints of a howling wind.",1.5009596928982725,0.0309937720958831,521,325,131,65
73,"Well, for starters, the law of gravity.",1.5004366812227077,0.0205701287404625,1145,706,305,134
74,Excuse me sir - is that an Airedale?,1.500394632991318,0.0192558189116191,1267,772,356,139
75,"She’ll have to come down sir, she’s higher than a kite.",1.5003921568627452,0.0195487273353669,1275,788,336,151
76,"Ignoring the sign is one thing, but willfully ignoring the laws of gravity, mister, is another.",1.5,0.0198005637281517,1256,780,324,152
77,"And how long ago did he eat the brownies, sir?",1.4996041171813144,0.0196229514705705,1263,781,333,149
78,Having a tail doesn't make it a kite!,1.499601593625498,0.0193581241264473,1255,766,351,138
79,"No, sir- - it’s when pigs fly.",1.4983818770226538,0.0195764535202528,1236,758,340,138
80,"Sorry sir, no Emotional Support Kites allowed.",1.497133497133497,0.019956181897576,1221,758,319,144
81,I think we both know what's up.,1.4923371647509578,0.0298589347517435,522,321,145,56
82,You are required to pick up after your kite.,1.4919499105545615,0.0196344156718318,1118,669,348,101
83,It's important he gets the scent right away. After 24 hrs these missing kites are almost impossible to find.,1.4915705412599822,0.0205071453279181,1127,699,302,126
84,Is that were a pig it would explain Trump's election.,1.4912280701754386,0.0209686468198431,1140,723,274,143
85,He's a little gassy today,1.4859086491739553,0.0211915849624689,1029,638,282,109
86,Man kites dog,1.485632183908046,0.0220783546602168,1044,672,237,135
87,"Actually, the barking is not what people are complaining about.",1.4834782608695651,0.0280450782781707,575,355,162,58
88,"Got a report of some guy walking his dog in the park, against regulations. You seen anything?",1.4832826747720365,0.0218935790586965,987,620,257,110
89,"Sir, I know that wasn't rain",1.481,0.0209780618523036,1000,614,291,95
90,He saw a flying squirrel.,1.4795383001049318,0.0229018500718573,953,615,219,119
91,"Sir, people can barely cope with birds pooping on them.",1.4789473684210526,0.0233389196730028,950,622,201,127
92,It turns out old dogs CAN learn new tricks.,1.4783549783549783,0.0217261264648088,924,568,270,86
93,Is there a reason he's not wearing a collar?,1.4782157676348548,0.0211825390320025,964,591,285,88
94,He's my seeing eye dog. I'm just taking a look around.,1.4769560557341908,0.0228182658765857,933,598,225,110
95,It was on his bucket list.,1.476683937823834,0.0242693375285031,772,483,210,79
96,"Sir, there’s a leash law and the law of gravity. I’m fining you for both.",1.476243093922652,0.0234461683750115,905,586,207,112
97,I've had complaints that you're not picking up after your kite.,1.475501113585746,0.0221713342725933,898,557,255,86
98,"Stickin' his head out the car window not enough?""",1.4752688172043011,0.0215150967071102,930,572,274,84
99,That's right. And we also require a permit to fly fish.,1.4725274725274726,0.0242550499423772,819,527,197,95
100,Pretty good with such a short tail.,1.471251409244645,0.0216692791165085,887,543,270,74
101,Well officer... what exactly does it look like I am doing?,1.4675324675324677,0.0225649585332993,847,528,242,77
102,First they told me no flying kites at the dog park and now you're telling me no flying dogs at the kite park.  Where am I suppose to fly this guy?,1.4670807453416148,0.0235312223676792,805,508,218,79
103,We're looking for a missing dog. Seen anything suspicious?,1.4658385093167705,0.0229304061761601,805,500,235,70
104,"Yes sir, I am absolutely certain that  it was not one of the other kites that pooped.",1.4652338811630847,0.0246206616060431,791,514,186,91
105,"He ain't nothin' but a hound dog, flyin' all the time.",1.4651810584958218,0.0260977125076677,718,470,162,86
106,I think your dog has gas.,1.4645569620253165,0.0240494507384529,790,505,203,82
107,"The saying is, ""Let sleeping dogs LIE.""",1.4642857142857142,0.0240205499889297,812,524,199,89
108,Before I give you a citation:  How DOES that doggie in the wind blow?,1.463508322663252,0.024916881004398,781,511,178,92
109,"I’m sorry, sir... only service-animal kites are permitted in this park.",1.4612352168199738,0.0245685657923283,761,490,191,80
110,"Sir, your dog seems rather high-strung.",1.460655737704918,0.0273338962077182,610,392,155,63
111,Even if it is a Skye Terrier you still have to use the dog park.,1.4598930481283423,0.0236224381758429,748,467,218,63
112,SPCA? I'm actually here with the FAA.,1.4595300261096606,0.0241670548063178,766,490,200,76
113,I'm taking him out for some air.,1.4578146611341631,0.024031424275274,723,453,209,61
114,"Well, tell him to hold it. We're getting complaints.",1.456989247311828,0.0239326508471279,744,470,208,66
115,"I'm sorry, sir, but it's against park rules to let sleeping dogs fly.",1.45578231292517,0.0249677886674993,735,477,181,77
116,The high-pitched bark is from helium. He'll be coming down any second now.,1.4542857142857142,0.0246594273070912,700,444,194,62
117,"I'll need to see his rabies tag, shot records, and pilot's license.",1.4495412844036697,0.0249494227975289,654,412,190,52
118,In this park disobeying the laws of physics is strictly prohibited.,1.44947209653092,0.0262336620815725,663,434,160,69
119,"I'm sorry, Sir. But this park is only for right-handed people. I'll have to ask you to leave.",1.448736998514116,0.026453427174523,673,446,152,75
120,He just doesn’t identify as a dog anymore,1.448377581120944,0.0243293337137503,678,426,200,52
121,"I'm sorry, sir, but the law of gravity applies to everyone.",1.4477611940298507,0.0255964976604542,670,434,172,64
122,Have you tried Down Boy?,1.447129909365559,0.0250073482547155,662,421,186,55
