caption,mean,precision,votes,not_funny,somewhat_funny,funny
„.dnos ǝɥʇ ɹǝpɹo ʇ’uoᗡ„,1.9204375932371953,0.013121656455883505,4022,1565,1212,1245
It appears the tables have turned.,1.8742138364779874,0.01964295293926028,1590,600,590,400
We should've ordered our drinks straight up.,1.8339622641509434,0.01646948198107265,2385,1002,777,606
"I guess I should have said ""cheers"" instead of ""bottoms up.""",1.8318851530034002,0.015199969531343057,2647,1069,954,624
I’m not sure you appreciate the gravity of the situation.,1.8255813953488371,0.019197568059144285,1720,721,578,421
"Okay, fine...then explain the tablecloth.",1.8234544295729764,0.020182285868267574,1569,664,518,387
I'm definitely ordering the sticky rice.,1.8231098430813124,0.014366798765822142,2804,1103,1094,607
Where are the little drink umbrellas when you need them?,1.8122495706926158,0.018837744511060708,1747,736,603,408
Your first time in Australia?,1.811014711429649,0.015621327544139715,2651,1155,842,654
I don't think you understand the gravity of the situation.,1.8048048048048049,0.01776956353721565,1998,863,662,473
"On the upside, your glass is no longer half-empty",1.8043937473595268,0.01574548957323725,2367,971,888,508
I don’t think you fully appreciate the gravity of the situation,1.7952569169960475,0.022283513505996912,1265,553,418,294
"Quick, in the upper right-hand corner, click on Rotate Frame.”",1.794961921499707,0.019008613613192324,1707,737,583,387
"If we order the apple turnover, we should be ok.",1.7944307944307945,0.015654503341826758,2442,1033,878,531
I thought the sign said  no tipping.,1.7928730512249442,0.016386224235963615,2245,957,796,492
This place is number 6 on TripAdvisor... or was it 9?,1.7927989130434783,0.020362469483073097,1472,633,511,328
I think cannabis is much stronger now than when we were teenagers.,1.7913223140495869,0.01789542929362772,1936,844,652,440
Trust me. Don’t use the restroom.,1.7891420261754727,0.017463141705602647,2063,912,674,477
"When you said revolving restaurant, I was picturing something different.",1.7872204472843451,0.02001103207807611,1565,692,514,359
I'm just grateful we have a roof under our heads,1.7870307167235495,0.01994922572185081,1465,616,545,304
Things aren't really back to normal are they?,1.7852882703777335,0.01942262891376819,1509,626,581,302
We should leave before he brings the soup.,1.7843791722296396,0.01932359227427829,1498,615,591,292
Nope - I still have the hiccups,1.7819181429444104,0.01952664680148178,1637,728,538,371
So you see why I need to flip this house before selling it.,1.7796791443850268,0.018227758233785484,1870,832,618,420
"Feels surreal to finally dine in a restaurant, doesn't it!",1.7765404602821084,0.021263335214542434,1347,594,460,293
When I saw it was a rotating restaurant i assumed they meant horizontal.,1.7747945205479452,0.018065880432246835,1825,795,646,384
I dread going to the restroom.,1.7715036112934996,0.020376956285426354,1523,695,481,347
They forgot the little umbrellas.,1.7705705705705705,0.01932198097477066,1665,752,543,370
"You’re right Susan, this restaurant has done a 180 since we last dined.",1.768079800498753,0.019218971766510082,1604,704,568,332
I think I'll wait till we get home to use the bathroom.,1.763897972531066,0.020119940727285138,1529,696,498,335
"When you see our waiter, cancel the soup.",1.761864406779661,0.02220704166000447,1180,517,427,236
"Stop saying ""Bottoms up!"".",1.759180790960452,0.020486007751731365,1416,632,493,291
And to think I was afraid we wouldn't have anything to talk about on our first date.,1.7558922558922558,0.021621105864977203,1188,510,458,220
"Dammit, the gravity's gone out again!",1.7556732223903178,0.021801856650433153,1322,616,413,293
"Listen,I think it's clear we both have a drinking problem.",1.7547864506627393,0.021060205320523613,1358,616,459,283
All I said was ‘bottoms up’,1.7505938242280286,0.02207098796739308,1263,585,408,270
You think this is bad?  Don't go to the restroom!,1.7503974562798092,0.022003918984248562,1258,579,414,265
"By the way, good luck in the bathroom",1.7489779231398201,0.02251995404569251,1223,571,388,264
"Let’s go to Australia,” you said",1.748780487804878,0.02241295542418755,1230,573,393,264
I don't think you recognize the gravity of the situation.,1.748723186925434,0.025409655423222932,979,463,299,217
