rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
0,They're willing to work nights.,1.878799249530957,0.014573493243445,2665,935,1118,612
1,"Yes, I found my laptop. But, now I can't find my mouse.",1.855555555555556,0.0216400980504618,1350,538,469,343
2,They are demanding equal prey,1.8513251454427928,0.0199700819210201,1547,609,559,379
3,"I only needed one, but Costco makes you buy a whole case.",1.8401552575864504,0.0147239750620045,2834,1133,1021,680
4,"No, I have no idea why your computer doesn't have a mouse anymore.",1.8184615384615384,0.0144207517388675,2925,1203,1050,672
5,"Not whom, Miss Ferguson, who.",1.801377726750861,0.0185293256065621,1742,728,632,382
6,"Mrs. Jenkins, you may have misunderstood me when I said. ""Reserve Hooters for the office party.""",1.800641940085592,0.0153070762938082,2804,1256,851,697
7,HR says you're not allowed to refer to them as hooters.,1.787192118226601,0.0252855265834817,1015,460,311,244
8,Best damn owl salesman I've ever met.,1.7717157214644652,0.0213927150547267,1393,639,433,321
9,"Go ahead, ask what our first baseman's name is.",1.7707193941943626,0.0164055197865212,2377,1095,732,550
10,Knock. Knock.,1.7622061482820977,0.0244812347386037,1106,529,311,266
11,"I think the more appropriate question is ""why"".",1.760094080752646,0.0151708997178528,2551,1128,907,516
12,"Please tell me you see them, too.",1.739413680781759,0.0251385079548795,921,419,323,179
13,"I said, ""Get me a table at Hooters, not a table of Hooters.""",1.7325256290773532,0.0242466376564411,1073,520,320,233
14,I'm sorry but they're all the same. No one's the wiser.,1.7098703888334994,0.0244454657083333,1003,488,318,197
15,Knock. Knock.,1.7025462962962965,0.0188209614634293,1728,862,518,348
16,Irritable Owl Syndrome. I've had it for years...,1.6984126984126984,0.0280339218493948,819,424,218,177
17,"It's called irritable owl syndrome, but I have it under control.",1.6856846473029046,0.0176205359555386,1928,975,584,369
18,"You know how it is, you get one for Christmas and suddenly you're the ""Owl"" guy.",1.6615031554790591,0.0181323840442687,1743,894,545,304
19,They've been turning heads all day.,1.6581196581196582,0.021585097141926,1170,587,396,187
20,"Gladys, get me a BLT and nine mice.",1.6445652173913043,0.0183995170810177,1840,1016,462,362
21,They're going to keep asking until you introduce yourself to them.,1.6427672955974844,0.0187168885224782,1590,828,502,260
22,They all know the difference between who and whom.,1.6334745762711864,0.0209186576602957,1416,793,349,274
23,Corporate says we have a mole.,1.6278158667972575,0.0231593228936196,1021,540,321,160
24,"Yes, It's a veritable who's who around here.",1.62465564738292,0.0190731010469621,1452,758,481,213
25,Hire the one that said 'Whom'.,1.6196969696969696,0.028429886933288,660,349,213,98
26,"I appreciate the effort, but I'm pretty sure I said towels.",1.6192937123169682,0.0213472925022937,1161,612,379,170
27,The early birds went home. This is the night shift.,1.6145418326693226,0.0223678217371469,1004,520,351,133
28,One coffee and nine dead mice.,1.6131774707757705,0.0236130071273079,941,499,307,135
29,Next time don't use the speech recognition app to order towels!,1.60625,0.0221944235663859,1120,616,329,175
30,"Someone at Hogwart's must have hit ""reply all""",1.5925176946410515,0.0244636557624902,989,576,240,173
31,"Pick any... In my opinion, they're all wise choices.",1.5924528301886791,0.0219722503964274,1060,575,342,143
32,This used to be their tree.,1.5903083700440528,0.0244815371073221,908,509,262,137
33,We had to close the branch.,1.588456712672522,0.0260651299228497,797,447,231,119
34,I accidentally hit 'reply owl'.,1.5786802030456852,0.0309537223560618,591,344,152,95
35,"No, they do not Tweet.",1.575206611570248,0.0293055419025302,605,340,182,83
36,"Well, because ten owls would be complete lunacy. That's why.",1.575113808801214,0.0293303545289962,659,386,167,106
37,I've noticed you can't seem to take your eyes off my hooters.,1.5645994832041343,0.0274331887323532,774,467,177,130
38,Never get in a twitter fight with J. K. Rowling.,1.5636856368563683,0.0278381489975085,738,442,176,120
39,"You can still turn heads, Miss Kranston.",1.5534407027818449,0.0279081307825138,683,402,184,97
40,HOOTUS - the real wisdoms behind the Bench.,1.5515695067264574,0.0307101885210124,669,428,113,128
41,"Just the usual, please. Tuna salad, coffee, box of mice.",1.5494672754946728,0.0280308331795688,657,384,185,88
42,They'll work night shift.,1.5447284345047922,0.027840146332557,626,359,193,74
43,We are the Who's Who of Who's Whos.,1.5367132867132869,0.0292914240582129,572,334,169,69
44,"On the other hand, you'll notice our pigeon problem has disappeared.",1.5361552028218697,0.027855285793127,567,317,196,54
45,You haven't mentioned my new glasses.,1.5358490566037737,0.0321512273925936,530,325,126,79
46,"Calm down, Miss Frobisher. That remark was directed at my hooters, not yours.",1.5353356890459364,0.0307709341750143,566,344,141,81
