caption,mean,precision,votes,not_funny,somewhat_funny,funny
I don't mind autumn so much; it's the fall I hate.,2.2621002592912705,0.006106346145231144,13884,2266,5719,5899
Congratulations. You're now the branch manager.,2.050351662404092,0.006998144647795323,12512,3539,4806,4167
Deciduous? When were you going to tell me,2.012859915884827,0.0070093418681072,12364,3679,4848,3837
"I've led a good life, but now it's time to meet my raker.",2.004685800351435,0.007126804484400173,11951,3599,4697,3655
I'll wait for you on the car.,2.0046078525487183,0.0074323908293688545,10417,2973,4423,3021
You said we’d BOTH go on three!,1.9877338239803741,0.007713988953183176,9783,2908,4087,2788
It’s not you. It’s November.,1.949062533867996,0.00796456906674251,9227,2947,3803,2477
"As usual, you're never ready when it's time to leave.",1.908325128541735,0.007956536799648816,9141,3102,3775,2264
Seems to me you have problems letting go.,1.8970784800458278,0.007280271357600509,10474,3509,4537,2428
Give me a call when you get to the ground. We'll do mulch.,1.8935226264418812,0.009446081826604062,6762,2438,2606,1718
Here's hoping a leaf blower is what I think it is.,1.8870247806680007,0.010125531511350096,6497,2572,2087,1838
"On the bright side, we lasted longer than any member of the current administration!",1.8785354849904563,0.010554307710314435,5763,2242,1979,1542
Sorry to leave you hanging.,1.869269340974212,0.014326004301005817,2792,1006,1145,641
Aim for the Johnson's yard -- they don't rake.,1.8603440470801267,0.008013947744351818,8836,3210,3650,1976
I heard our branch was letting everyone go but didn't want to believe it.,1.8452092701487375,0.009748354726398711,5782,2105,2467,1210
I don't think you're grasping the gravity of the situation.,1.841642827952595,0.010932914483161082,4894,1880,1909,1105
Fall! Now I get it!,1.8391686427674712,0.008989380120436903,7169,2748,2827,1594
I’m worried I’ll find you lying in a gutter somewhere.,1.8323839116174694,0.00999543779233704,5793,2243,2278,1272
I told you it was a seasonal position,1.8298114640010124,0.008390137938941326,7903,2985,3278,1640
"Whatever happens, at least we're not nuts.",1.820068463842533,0.011175173444581967,4674,1860,1795,1019
That's why we're called leaves; it's what we do.,1.8034188034188035,0.01025227391040849,5382,2155,2130,1097
"I don't want to move to Florida, you said. I'd miss the changing of the seasons, you said.",1.7814197051978278,0.010547023273724669,5156,2165,1953,1038
Kermit was wrong...it was easier being green,1.7634666028249941,0.011798835188179202,4177,1825,1515,837
Nature calls! Gotta go!,1.756020942408377,0.009995734753078257,5730,2512,2105,1113
”Don’t be sad. We’ll be buds again in the Spring.,1.7518322822566899,0.009802034119723016,5867,2572,2183,1112
We’ll always have summer.,1.7477087576374746,0.008343652720803889,7856,3389,3060,1407
I've been faking photosynthesis for weeks now.,1.7354802680565897,0.010273216641149236,5372,2421,1951,1000
"I love the colors, but I hate the fall.",1.7266615443718787,0.010206950748983491,5206,2320,1990,896
"Think of this as not the end, but a leaf of absence.",1.7155371138773627,0.01570266676679046,2169,976,834,359
Let me know if he gets impeached!,1.7073883161512027,0.01027097160114324,5820,2887,1749,1184
"I forget... Is it ""fall forward"" or ""fall back?""",1.7041208088047095,0.012022958590656652,3907,1852,1359,696
You never think it's going to happen to you.,1.6983240223463687,0.010164647047316835,5191,2411,1935,845
Now is the autumn of my discontent.,1.6975937066173068,0.0113734422514183,4322,2059,1511,752
"Watch this, reverse 3 and a half somersaults with a half twist.",1.697545159796202,0.011339688591707715,4318,2052,1523,743
"If you stay, you'll never amount to mulch.",1.6953428201811125,0.019167089754569273,1546,746,525,275
"I asked my mother ""What will I be?
Will I be compost?
Will I be free?
Will I be just debris?""",1.6952141057934509,0.01159494776213707,4367,2150,1398,819
"I'm falling for you. There, I said it.",1.6946438431805633,0.01730962880452981,1811,852,660,299
"The answer, my friend....",1.6928466677529737,0.009744935919120673,6137,3020,1982,1135
I'm off to the after-leaf.,1.6789507912421417,0.01102397166539351,4613,2271,1552,790
Head for the gutter; you’ll last for years.,1.6757286995515694,0.012352085681506277,3568,1742,1243,583
But how will I know it’s you?,1.6751697181649867,0.010573308421280202,4861,2374,1695,792
"I admire your conviction, Walter, but denying season change is not a thing.",1.6630305904671567,0.011369428643989087,4217,2102,1437,678
"And now, I'm going to meet my raker.",1.6609342319312108,0.011337152906066256,4303,2179,1409,715
The answer my dear is ”blowing in the wind!”,1.6526435474701535,0.017736244187502827,1759,898,574,287
Call me when you land.,1.6496268656716417,0.013783305175087609,2680,1316,987,377
"We had joy, we had fun, we had...well, one season in the sun.",1.6475063398140322,0.014850401896135464,2366,1181,838,347
Seasonal Affective Disorder brings me down every year,1.6436642453591606,0.014854317012617196,2478,1276,809,393
