rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
0,"I got her to open up, but now she's beside herself.",2.2195500387897598,0.0121160170588544,3867,766,1486,1615
1,What makes you think the Russians were involved?,2.1647331786542923,0.0071473162167198,11637,2658,4404,4575
2,They were all in it together.,2.1391430383186885,0.0073487251236228,11039,2629,4245,4165
3,We gotta get the short one to open up.,2.0753100338218715,0.0086731543310066,8870,2650,2902,3318
4,"We’re pretty sure it was an inside inside inside inside inside job, detective.",2.0609476309226933,0.0078495429924092,10025,2809,3796,3420
5,I can’t shake the feeling that they all fit together somehow.,2.027171757239191,0.0109171620783387,5042,1448,2009,1585
6,I only arrested the one on the left. But when we interrogated her she really opened up.,2.00252576278036,0.0077124905703722,9898,2901,4071,2926
7,"Well, that would explain just the one set of footprints.",1.998115395766889,0.0095851183169976,6898,2192,2527,2179
8,We got a tip from someone on the inside.,1.9903614457831325,0.0160152303813477,2075,562,971,542
9,I think the small one is hiding something but I can't get her to open up,1.96821417828136,0.0076505369345932,9973,3074,4142,2757
10,We're gonna have a hard time proving armed robbery.,1.963963963963964,0.0102708157141475,6438,2306,2058,2074
11,"Call it a hunch, but I think the little one is at the center of it all.",1.9293744213728343,0.0089221357669703,7561,2561,2973,2027
12,We've already got Number 1 on 5 counts of harboring Russian fugitives.,1.9031339031339032,0.0100020510495591,6318,2332,2266,1720
13,"As we suspected, they were all in on it.",1.9025902955125864,0.0141558919830532,2741,899,1210,632
14,You were right about starting with the cavity search.,1.9022690197241583,0.0098005515364608,6743,2545,2312,1886
15,"Nesting, yes. Collusion, no.",1.8793650793650796,0.0154910984309015,2520,932,960,628
16,We couldn't get any more out of them.,1.875246742992499,0.0150597949071166,2533,905,1039,589
17,It’s hard to imagine a more organized crime family.,1.8520988622989407,0.01105645758081,5098,2021,1810,1267
18,"I suspect it's an inside, inside, inside, inside, inside job.",1.85070127146415,0.0088607196035535,7629,2939,2890,1800
19,The big one's covering for them.,1.8144329896907216,0.0130857297167673,3395,1360,1305,730
20,Seriously? Loosen my tie and remove my head?,1.7881241565452093,0.0123093532387891,4446,2068,1252,1126
21,There were more Russians at that meeting than we thought...,1.778301886792453,0.0121967813294508,4028,1752,1417,859
22,"If you ask me, I think they were all in on it together.",1.761372922909289,0.0122355559399414,3671,1551,1445,675
