caption,mean,precision,votes,not_funny,somewhat_funny,funny
This isn't what I meant when I said to go towards the light.,1.8090128755364807,0.013137371942034388,3728,1623,1194,911
Let's just say the milk isn't the only thing that's about to expire.,1.8038507821901324,0.015429829220823404,2493,1032,918,543
Eat whatever you want. It’s a bus that kills you.,1.7912831618841365,0.013247415806247888,3694,1663,1139,892
Go ahead. Eat the bacon. We get hit by a bus.,1.791060291060291,0.014998537082704978,2886,1301,887,698
Long story short; don't worry about saving the cake for tomorrow.,1.78324403312226,0.017475479484525682,2053,914,670,469
Don’t mind me—I’m just curious to see what we choked on.,1.7810839532412328,0.015034463335673046,2823,1277,887,659
It was at that moment Frank realized that those weren't normal brownies,1.7791411042944785,0.017551967008193257,2119,977,633,509
Try the Death by Chocolate cake. It was delicious.,1.7789934354485777,0.016549484622719855,2285,1023,744,518
You know how we always say “another cookie won’t kill me”?,1.773310521813516,0.016051931171383257,2338,1029,810,499
Any wings in there?,1.7720713073005094,0.016478444480812305,2356,1083,727,546
At least you died doing what you loved.,1.7670356703567036,0.01229273344386117,4065,1832,1348,885
I didn’t think expiration dates mattered either.,1.7640653357531761,0.023510711381169776,1102,496,370,236
"At this point, I wouldn’t worry about searching out a healthy option.",1.763138415988157,0.014537668204229692,2702,1167,1008,527
You might want to throw on some clean underwear.,1.7604221635883905,0.01317444960883913,3790,1809,1080,901
"Let's just say, I'd make it your best late-night snack ever.",1.75,0.018781375507640134,1692,769,577,346
"Don’t worry, most of this stuff expires after you do.",1.7486678507992894,0.016098438890796336,2252,1011,796,445
"The cheesecake is to die for, but don't take my word for it.",1.7469135802469136,0.01835161127891281,1782,817,599,366
You decide; I'm up in the air.,1.7416506717850289,0.01495502603690054,2605,1182,914,509
I've been in the liquor cabinet with the rest of the spirits.,1.7401301518438177,0.01635957342978263,2305,1088,728,489
If I could do it all over again I'd have the whole damn cheese cake,1.728008634646519,0.0180083142617481,1853,877,603,373
Your better angel is on break. I'm here to tell you that the Cherry Garcia is hidden in a bag of peas.,1.727484834344377,0.017014427807411536,2143,1036,655,452
You wouldn’t do that if you could see yourself from behind.,1.7269736842105263,0.01289447674164841,3648,1740,1164,744
"In light of what happens in about an hour or so, go for the chocolate cake""",1.725705329153605,0.017590800449542976,1914,901,637,376
"When she said, ""I'll kill you if you eat my ice cream,"" she meant it.",1.7255185721177038,0.017295241436695245,2073,1005,632,436
I’m just a figment of your refrigeration.,1.725481209899175,0.016896032042699412,2182,1061,659,462
"In fairness, I said to go toward the light.",1.7205422314911365,0.014754706534636437,2877,1415,851,611
The good news is you eat whatever you want from now on.,1.719094922737307,0.017682328174392147,1812,839,643,330
You could call this a religious experience. It was your last supper.,1.7135250266240682,0.01502923234348681,2817,1415,794,608
"Whoa, you’re still alive? It looks like I’m a few minutes early!",1.7124260355029586,0.01888716167090574,1690,822,532,336
I told you all of these late night snacks would come back to haunt you.,1.7099879663056559,0.018533306215419782,1662,785,574,303
Turns out expiration dates do matter.,1.705521472392638,0.015779765318523285,2282,1083,788,411
You don't have much time left.  Eat the cake.,1.7022689540675153,0.017986933803630884,1807,877,591,339
Trust me-- expiration dates matter.,1.7008750994431185,0.021407478874939708,1257,606,421,230
That's the light I was telling you about.,1.688376753507014,0.023936300152421753,998,489,331,178
It turns out those expiration dates are real.,1.6862133499688086,0.0184184157090067,1603,766,574,263
We've been trying to contact you regarding your car extended warranty.,1.6777513855898654,0.022954517566316047,1263,689,292,282
You're dead already. Have the pie.,1.676249144421629,0.020030939161097237,1461,741,452,268
The leftover oysters are to die for. Literally.,1.6733096085409254,0.019847349514762476,1405,693,478,234
I'm the ghost of five minutes from now. Don't drink the milk.,1.671522214129643,0.020385847063380095,1373,691,442,240
I’d take that expiration date seriously if I were you,1.670631970260223,0.019917097313989808,1345,653,482,210
Trust me.  The light goes out.,1.6658786446020488,0.021069769319191512,1269,640,413,216
"I know what you’re thinking,  expiration dates, who needs ‘em, right!? Well , funny story…",1.6654170571696345,0.022843848197570984,1067,535,354,178
Go for it!  You won’t live to regret it!,1.6650524616626312,0.022229909898164327,1239,656,342,241
"Nothing for me, thanks. It’ll go right through me.",1.6639276910435497,0.02136562116552134,1217,611,404,202
"We get hit by a bus in two years. Eat the cheesecake, Bob.",1.6636363636363636,0.022674199253187987,1210,648,321,241
"Man, those were some good mushrooms!",1.659369527145359,0.02210148919655875,1142,579,373,190
"First the good news, don’t worry about your diet.",1.6559633027522935,0.02347237938385214,1090,579,307,204
Just angel food cake for me.,1.654981549815498,0.02189833499440887,1084,533,392,159
Tonight you will be visited by three snacks…,1.6513002364066194,0.026184464009041376,846,444,253,149
The ‚Death by Chocolate‘ cake really exceeded my expectations.,1.6510721247563354,0.024612893633859496,1026,560,264,202
"Tonight you will be visited by three gh--ooh, is that tiramisu?",1.649246231155779,0.023976937180338928,995,520,304,171
I'm the ghost of light repast.,1.6456361724500526,0.024663979899736854,951,503,282,166
"Eat the whole chocolate cake, but watch out for the bus at 34th and Madison...",1.6446104589114194,0.025193322591489594,937,504,262,171
Think of it as your expiration date.,1.636046511627907,0.024710538501300422,860,439,295,126
"I don't know, but if I were you, and I am, I would go for the cheesecake.",1.6354916067146283,0.02582104429678223,834,439,260,135
The good news is you can eat whatever you’d like tonight!,1.6354401805869074,0.025782994870919677,886,481,247,158
Remember how you always thought expiration dates were just a marketing ploy?,1.6341161928306551,0.025459417751191236,809,414,277,118
They’ve got it all wrong…it’s the kale that kills you.,1.6325524044389643,0.026648524921184056,811,437,235,139
Last supper?,1.6324257425742574,0.026439863988079893,808,431,243,134
You're gonna get hit by a truck next week. Go for the pie.,1.6305655836341757,0.026092573662333845,831,445,248,138
I'm the ghost of midnight reflux yet-to-come.,1.6296296296296295,0.026702622982892513,783,417,239,127
