rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
0,Trust me. One day your portrait will be used as the symbol of a political party even more primitive than we are.,1.820525059665871,0.018045229857757,2095,936,599,560
1,I know what you're thinking -- don't quit hunting and gathering.,1.7951375049820646,0.0156475028758063,2509,1080,863,566
2,"Well, if you want a record of your existence, it’s either this or the tar pits.",1.787037037037037,0.0144880773447437,3024,1350,968,706
3,You should have seen my parents when I told them I didn't want to be a hunter OR a gatherer.,1.785375118708452,0.0139755073518489,3159,1386,1065,708
4,"I'm calling it ""The Elephant in the Room""",1.7851093860268172,0.0148651640867859,2834,1257,929,648
5,It's SUPPOSED to be primitive!,1.7663273960983883,0.0157817445334301,2358,1032,845,481
6,"Don't worry, it's just a cave painting. No one will ever see it.",1.763326226012793,0.0199099553238388,1407,598,544,265
7,The drawing is the easy part. It's coming up with a caption that's tough.,1.757068062827225,0.0146577532017863,2865,1314,933,618
8,It will be worth more when you're extinct.,1.7553260167850226,0.0198233095767316,1549,707,514,328
9,How do you know it doesn't look like you?,1.7542949756888169,0.0139661152003763,3085,1400,1043,642
10,"One day you’ll be the symbol of a major political party. So, turn your head, lose all of your perspective, and don’t move one step forward.",1.7420941672522838,0.0214422619114086,1423,696,398,329
11,"As best as I can remember, this is what she looks like. Do you want me to arrange a date or not?",1.73921698739217,0.0195397160291575,1507,681,538,288
12,Don't worry - no one will see this in a million years.,1.7342228633249188,0.0146383244631589,2773,1290,930,553
13,Your nose IS big.,1.731407942238267,0.0209845586320799,1385,658,441,286
14,"Laugh now, but in a few thousand years people will go nuts for this stuff.",1.720852764823451,0.0192236311342755,1501,684,552,265
15,"Excuse me, you ARE the elephant in the room.",1.706085753803596,0.0202650393255547,1446,704,463,279
16,"What do you mean ""what is it""?",1.703729281767956,0.0201639553656402,1448,704,469,275
17,I AM making your nose look smaller.,1.6956521739130437,0.0168961972423849,1932,916,688,328
18,Fire is easy. Art is hard.,1.6866952789699572,0.0184084753827857,1631,786,570,275
19,Stand still...you keep on moving too far to the right.,1.6863636363636365,0.0237308412965515,1100,567,311,222
20,Of course it’s a nude.,1.671264367816092,0.0257162417910423,870,440,276,154
21,"You're so vain, you probably think this wall is about you.",1.6683029453015428,0.0205016596844138,1426,742,415,269
22,Don't worry. I'll make your tusks longer.,1.6617161716171618,0.0296195873573188,606,298,215,93
23,Primitive? Compared to what?,1.657065706570657,0.0159956187333352,2222,1143,698,381
24,"No, you will not be extinct before I am done!",1.6501200960768614,0.0213738490480602,1249,651,384,214
25,"OK, I'm done, you can put your clothes back on.",1.6458333333333333,0.0184989891178675,1728,925,490,313
26,"What do you want from me, it's the Ice Age not the Renaissance.",1.638752052545156,0.0208929752882246,1218,623,412,183
27,What did you think you looked like?,1.6386806596701649,0.0196962015946299,1334,673,470,191
28,I think I'll call it 'The elephant in the room',1.637223974763407,0.0172803337912452,1902,1010,572,320
29,Oh don't be such a prima-mastadonna,1.6358565737051791,0.0212190429441272,1255,666,380,209
30,"Don't worry, the cave wall always adds ten pounds.",1.6254789272030652,0.0226892178169266,1044,549,337,158
31,Quit complaining! You were the one who said you would model for peanuts.,1.62,0.0208706782328015,1200,628,400,172
32,Would it kill you to smile?,1.618955512572534,0.0187791379266575,1551,832,478,241
33,What do you mean it looks 'primitive?,1.6173059768064229,0.0215455207004761,1121,588,374,159
34,Which one of us has an art degree from Pre-Columbia?,1.614307931570762,0.0206797123726337,1286,697,388,201
35,Well of course it looks primitive!,1.6083743842364533,0.0163692259569403,2030,1105,615,310
36,The lighting is perfect. Just don't stamp it out again.,1.603483606557377,0.0230034665712259,976,522,319,135
37,"You said 'passport sized', right?",1.6006711409395973,0.0424489130390611,298,163,91,44
38,"What do you mean ""what is it""?",1.5889894419306183,0.0200315532118681,1326,737,397,192
39,It's called an emoji. It's going to be huge.,1.5873340143003063,0.0235560334684113,979,551,281,147
40,Stop being so hard on yourself. You're just big-boned.,1.5843591600289646,0.0189091385168542,1381,747,461,173
41,Maybe you can work from memory but I can't.,1.578387953941541,0.0214749995160856,1129,632,341,156
42,Is this the animal you saw leaving the scene?,1.5764192139737991,0.0238224138853271,916,514,276,126
43,It’s the first painting ever—cut me some slack.,1.5750209555741828,0.0202570097793467,1193,653,394,146
44,"YES, almost there! You are the BIGGEST! You are the STRONGEST! You are the PROUDEST! Hold that! Love it.......L-O-V-E, LOVE IT!",1.5726643598615917,0.0209300125350055,1156,645,360,151
45,"Everybody's a critic. You've got four legs, a big nose, and you're fat, what am I missing here?",1.567039106145251,0.0216403070142441,1074,603,333,138
46,"i know it's not realistic, I'm going through a primitive period.",1.5667600373482726,0.0212807675517835,1071,592,351,128
47,"I know it's a little crude, this is my first mammoth undertaking.",1.5615577889447236,0.0248246487262906,796,446,253,97
48,And this is what you'll look like after surgery.,1.5573080967402737,0.023492850103972,951,553,266,132
49,Stop it. We haven’t invented perspective yet.,1.5570971184631803,0.0225808818007569,937,523,306,108
50,You'll thank me for this when you're extinct.,1.5570971184631803,0.0231788965425147,937,535,282,120
51,"So sometimes, when two elephants love each other very, very much . . .",1.556657223796034,0.0277119817579313,706,417,185,104
52,"Remember, once you post it, you can’t take it down.",1.5538290788013318,0.0225033201994764,901,496,311,94
53,You should have gone to the bathroom before I started.,1.5528455284552845,0.0241218156262854,861,494,258,109
54,"You'll look mammoth, once I draw some tiny trees.",1.5518814139110604,0.0245463411623789,877,516,238,123
55,"Yes, very funny. Elephant in the room. I get it. Now can you just hold still?",1.55,0.0237544016465386,860,489,269,102
56,"Yes, your tail is that small.",1.5497685185185186,0.0236162686934183,864,490,273,101
57,OK! This angle does make you look fat!,1.5446194225721783,0.0251566683033318,762,436,237,89
58,"I call it ""the elephant in the room"".",1.54375,0.0261311302249547,800,484,197,119
59,You want me to make you look woollier?,1.542929292929293,0.0239231420618469,792,443,268,81
60,"I promise, you won't look a day over Pleistocene.",1.542929292929293,0.0249679078660729,792,459,236,97
61,Try to look more endangered.,1.5399484536082475,0.0241503988740716,776,436,261,79
62,Of course it's not perfect. I'm evolving; you're not.,1.5366847826086956,0.0261177766247852,736,434,209,93
63,"I know I can't draw, but I did just invent fire.",1.533045977011494,0.0263257562994521,696,406,209,81
64,"So I told my folks, I don't want to hunt or gather, I just wanna follow my passion for whatever this thing is that I'm doing.",1.5318246110325318,0.0260236434654433,707,412,214,81
65,I'm more of a painter-gatherer.,1.528358208955224,0.0266758621186039,670,392,202,76
66,"Don't worry I will caption it ""not actual size.""",1.527355623100304,0.0267787646271144,658,384,201,73
67,"People are gonna to see this ten thousand years from now, and that's the face you wanna make?",1.527190332326284,0.0271693122665047,662,392,191,79
68,Good. Hold that pensive look.,1.525,0.0267734887435157,600,339,207,54
69,I look like an animal cracker.,1.5248447204968945,0.0286797582108334,644,396,158,90
70,So...does this look like the kid who sprayed you.,1.5242566510172144,0.0277249471713304,639,381,181,77
71,..No it doesn't make you look fat.,1.5222929936305734,0.0279992378284139,628,376,176,76
72,'Primitive' is exactly what I'm going for.,1.5204582651391163,0.0275308297182317,611,358,188,65
73,Calm down! It’s not like anyone is ever going to see it.,1.519672131147541,0.0278561819904923,610,361,181,68
74,"When I'm done, you can write the caption.",1.516891891891892,0.0289797258499506,592,359,160,73
75,Your nose IS big.,1.516295025728988,0.0295156884158169,583,357,151,75
76,Cut me some slack! I am still getting used to this opposable thumb.,1.51618398637138,0.0289652635730404,587,355,161,71
77,"Stand still please ,this is for the top of the Republican memo and I want at least one thing on it to be accurate.",1.5133689839572193,0.0299684566269856,561,344,146,71
78,I AM addressing the elephant in the room!,1.5132275132275133,0.0306586121308023,567,356,131,80
79,This is so you don't forget.,1.5132275132275133,0.0289868555557834,567,340,163,64
80,"I asked for fierce, don’t give me pouty.",1.5125,0.0280278887524051,560,326,181,53
