caption,mean,precision,votes,not_funny,somewhat_funny,funny
Of course I’m living in the past. Have you seen the present?!,1.7736686390532543,0.013559459034717116,3380,1519,1107,754
Just had a thought. What if I put the wheel on the outside?,1.745111980092428,0.0150524155589191,2813,1346,838,629
Are you trying to tell me that B.C. is a place in Canada?,1.7326444091149973,0.01283908968437436,3774,1813,1157,804
I don’t know what to pack anymore… It seems like a million years since we’ve been anywhere.,1.7310344827586206,0.02317516180925655,1160,559,354,247
Packing for the Republican National Convention gets easier and easier every four years.,1.7307252998286693,0.013759110647846386,3502,1759,927,816
I guess this means that somewhere the neanderthal we saw at the baggage claim is unpacking MY swim trunks.,1.713168187744459,0.020244560483102348,1534,765,444,325
Amazon said people who bought the club also bought this!,1.7131280388978931,0.01562726393592642,2468,1199,778,491
This is all they are allowing me to bring to the Texas Science Convention.,1.7074222359100708,0.014428060987661572,3247,1711,775,761
Have you seen my tablet?,1.6939051918735892,0.016396799161565393,2215,1102,689,424
"You said no technology this weekend,right?",1.6931423611111112,0.01539788349698127,2304,1091,829,384
I've been packed for ages.,1.6901960784313725,0.016787185458639716,2040,1000,672,368
"Really, you're packing that shirt?!",1.6839590443686008,0.020125135828695337,1465,739,450,276
Have you seen my good loincloth?,1.68,0.02132519193463072,1250,619,412,219
It's Texas. You never know.,1.676783004552352,0.017279808629973612,1977,1006,604,367
"Okay, we've got everything we need to start all over again.",1.6730021598272138,0.015514836600258155,2315,1147,778,390
It seemed easier to pack them than to reinvent them.,1.6717776712985146,0.01635269727657144,2087,1037,698,352
"You said just what we need to survive, right?”",1.6670218433670752,0.01714345133968947,1877,934,634,309
That guy dressed in the bearskin probably has my bag.,1.6666666666666667,0.021478555829063113,1308,685,374,249
"Honey, don't forget to pack for the MAGA convention on Tuesday. Remember--I'm leading the science and innovation panel.",1.6628099173553719,0.01916774638123481,1815,1014,399,402
DC? I thought you said we were going to BC!,1.6568300809138505,0.01655745699084802,2101,1089,644,368
I thought you said CAVEMAN Islands...,1.6563393708293612,0.016427208540040403,2098,1078,663,357
It’s important to meet these Republicans at their level.,1.6559485530546625,0.02025029372812572,1555,855,380,320
"Look, you either commit to paleo or you don't...",1.6542644533485975,0.01806264372511915,1747,904,543,300
"I should warn you, my parents are somewhat old fashioned.",1.6460852959898153,0.018135616462282348,1571,782,563,226
Airport security only had an issue with my bottle of water.,1.6457055214723926,0.020618287884223947,1304,674,418,212
I hope we’re allowed carrion.,1.6452991452991452,0.0523747051220047,234,131,55,48
You're the one who said your folks are Neanderthals.,1.6447275300778486,0.019564090558062745,1413,722,471,220
Don't forget we're moving to a red state.,1.6433234421364986,0.019150438226914732,1685,928,430,327
CAYman?! I thought you said Caveman Islands,1.6422864167178857,0.018215721876843744,1627,834,541,252
"You know, Pebbles, I just want your parents to like me.",1.6420062695924764,0.01900795125341855,1595,847,472,276
It really has been ages since I used this suitcase.,1.6418918918918919,0.01797928684430249,1628,824,563,241
I’m just packing the basics.,1.641136504014824,0.0192876051861255,1619,882,436,301
I CAN'T throw them out. They've been in my family forever.,1.6408800567778565,0.02023473286505813,1409,750,415,244
What makes you think I'm going to my man cave?,1.6404391582799633,0.022377807590414984,1093,566,354,173
I thought that we would take in a Trump rally while we were there.,1.6388888888888888,0.023419868857993183,1080,585,300,195
You've obviously never been to Burning Man before.,1.636617749825297,0.01941113657430495,1431,740,471,220
You prep for your apocalypse. I'll prep for mine.,1.6357481381178063,0.01922838679802491,1477,770,475,232
I think I've got us prepared for the Texas portion of our trip.,1.6357481381178063,0.02027348706518147,1477,815,385,277
"Honey don’t be mad, but I think I ordered our toys for tonight from the wrong Adam and Eve.",1.6349514563106795,0.024278618130798388,1030,569,268,193
"I know you said not to reinvent the wheel, but once I got the fire going I was just in the zone.",1.6323639075316927,0.020535143105395677,1341,716,402,223
"If I don’t bring it, I guarantee we’ll need it.",1.631264023934181,0.019699920243137974,1337,684,462,191
"No, they definitely said pack for the neanderthals, not the Netherlands.",1.6289833080424887,0.02080822069456219,1318,711,385,222
I am packing some gifts for your mother to remind her of her childhood.,1.6259904912836767,0.021497825129478072,1262,692,350,220
"No I'm not 'insulting your relatives' , I'm just bringing things that I think they would like.",1.6257911392405062,0.021177810552067994,1264,683,371,210
I brought everything I need to attend the RNC conference.,1.625,0.021980801947526513,1232,684,326,222
I still don't see why you insist on taking separate vacations.,1.6231766612641816,0.0208237775761987,1234,650,399,185
"Paleo is more than a diet, it's a lifestyle.",1.622053872053872,0.021915816712705767,1188,648,341,199
They said nothing but the essentials.,1.6215538847117794,0.020702235187540084,1197,619,412,166
"What?  You said, ""Just pack the basics"".",1.6215469613259668,0.026954230578400754,724,379,240,105
It's been eons since I've travelled.,1.62106135986733,0.020618903978351127,1206,624,415,167
Has it really been that long since our last vacation?,1.6174377224199288,0.021829517658984478,1124,598,358,168
I think you are taking this paleo thing too far.,1.6172607879924954,0.022755010916407564,1066,576,322,168
We haven't traveled in Ages.,1.614889705882353,0.02183087867111956,1088,572,363,153
Wait... Did you say we were going to D.C. or B.C.?,1.6137218045112782,0.023113577372076543,1064,587,301,176
"No, I got it from the other Amazon.",1.6130232558139534,0.02247162545047395,1075,580,331,164
"If we forget anything, we can just invent it when we get there.",1.612966601178782,0.022996471406056693,1018,547,318,153
It's all the baggage I still carry from the past.,1.6114519427402862,0.023603838200738397,978,530,298,150
Where’s my MAGA hat?,1.607361963190184,0.024790557663702893,978,561,240,177
"If I could only squeeze in The Elements of Style, I'd have everything needed to rebuild civilization.",1.6061855670103093,0.024311897564233593,970,544,264,162
I've got the basics covered. Do you have room for my phone charger?,1.6046267087276551,0.02293770465520249,951,500,327,124
Should we just rent a wheel when we get there?,1.6027837259100643,0.024277954816592114,934,516,273,145
It feels like a million years ago that I packed this suitcase.,1.601528384279476,0.024364837087553333,916,504,273,139
I'm guessing that Cro-Magnon guy we saw at the baggage claim took mine instead.,1.6004390779363338,0.0244247165323412,911,502,271,138
It's a paleo retreat--they said to pack just the bare essentials.,1.5997757847533631,0.023692153935626736,892,473,303,116
"If your mother won’t be civilized this weekend, then neither will I.",1.5932611311672684,0.025670718346550058,831,465,239,127
It’s a long story.,1.5927318295739348,0.02839061011756523,798,485,153,160
"This vacation, I'm going full paleo.",1.5913043478260869,0.025611375197952025,805,444,246,115
I am bringing all the technology we will need to cover the Republican convention.,1.5908529048207665,0.02770045073011355,809,484,172,153
I hate packing for time travel.,1.5906862745098038,0.025406866496291963,816,450,250,116
That's the last time I order a survival kit from the actual Amazon!,1.5883134130146082,0.027440407522403256,753,432,199,122
"Honey, I’m really gonna make the effort to fit in with your family in Florida this time.",1.5845539280958723,0.027319380638726846,751,431,201,119
...meanwhile some lucky caveman just scored my best Hawaiian shirt!,1.5842541436464088,0.027982054592340634,724,418,189,117
Have you seen my leopard-skin one-shoulder piece?,1.5817901234567902,0.028713632532156665,648,365,189,94
