caption,mean,precision,votes,not_funny,somewhat_funny,funny
Not as surprising as watching you pick up his poo.,1.7077713551701992,0.020659448307070796,1557,811,390,356
Adopt-a- Planet. We got Earth.,1.6998722860791826,0.019863085299453038,1566,789,458,319
"You haven't seen a set of keys, have you?",1.6844336765596608,0.019563261378954266,1651,864,444,343
"I think you'll find our weekly rates reasonable, but we've had to add a fuel surcharge.",1.6745901639344263,0.02254370060488187,1220,641,335,244
"Hey, it's no different from you guys going to the moon to collect rocks.",1.6722891566265061,0.015908979257727954,2490,1326,654,510
We compost in peace.,1.6660657954033349,0.016571331311597284,2219,1170,620,429
We try to leave every planet a little nicer than how we found it.,1.6596916299559472,0.017554328819286143,1816,922,590,304
We do some extra terrestrial work on the side.,1.6564625850340136,0.019787491208473774,1470,762,451,257
"Yes, leaf blowers exist on our planet. It's why we left.",1.6560693641618498,0.021101547749101748,1384,746,368,270
We are just cleaning up this planet before we list it.,1.652197213290461,0.01793384270562249,1866,997,521,348
And then AI took all our jobs.,1.648356401384083,0.016525350823106036,2312,1279,567,466
"We're aliens, we're illegal, and we do yard work. So why do you look surprised?",1.6429277942631058,0.017864766513381408,2022,1142,460,420
We need them to line your cages.,1.640228426395939,0.01959432166959199,1576,862,419,295
Fact is Americans won’t take these jobs.,1.6398305084745763,0.01679193959822178,2124,1156,577,391
Of course when Spielberg hired us we thought we'd be in a movie.,1.6387218045112781,0.015105198497659754,2660,1461,699,500
"They were already dead when we got here, I swear.",1.6365809922295278,0.019030379824799444,1673,921,439,313
"It’s ok, nobody is going to believe you.",1.6310861423220975,0.016591035320229135,2136,1167,590,379
What more do we have to do to prove we come in peace?,1.623878923766816,0.017807021575951466,1784,966,523,295
We're in the middle of our semester abroad.,1.6195652173913044,0.018344804205877245,1656,896,494,266
"No, this is not what we envisioned when we said we were coming for the fall of man.",1.6132017273288093,0.019004852261987986,1621,909,430,282
"One mile over the speed of light, 200 hours of community service.",1.6033346258239627,0.015155924738257942,2579,1478,646,455
We're legal aliens-we have little green cards,1.5976833976833977,0.021090683149867395,1295,738,340,217
"Not illegal, just aliens.",1.5975130890052356,0.01934830557373395,1528,868,407,253
"I love space, but I miss seasons.",1.596505376344086,0.012858259505721541,3720,2197,827,696
"We figured these must be valuable, since so many earthlings collect them.",1.5962554008641383,0.016195013381143566,2083,1159,606,318
We had a close encounter with the Homeowners Association.,1.5878428465530021,0.020427930185083012,1349,772,361,216
"Don't worry, your wife was explicit.  The dog stays.",1.587092297015961,0.014693589540947594,2882,1737,598,547
We like to tidy the place before we take it over,1.5803461063040791,0.018109785073412158,1618,911,475,232
"If you keep your mouth shut, we'll do your yard, too.",1.5753424657534247,0.017616549492355114,1752,1006,484,262
