rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
0,The hard part was transposing from C major to Fahrenheit.,1.925,0.0121978769777272,4280,1535,1531,1214
1,It's for when hell freezes over.,1.8977469670710567,0.0116831183573102,4616,1714,1660,1242
2,We need to screen our organ donors more closely.,1.872555075149269,0.0114610692743951,4857,1898,1680,1279
3,Have you tried banging on it?,1.8379872822781311,0.0128244235276292,3617,1416,1371,830
4,Is it too hot to Handel?,1.836199836199836,0.0160861843722814,2442,1004,834,604
5,"The last guy played beautifully, but he couldn't handle the pressure.",1.8340189222542165,0.0106904573920606,4862,1821,2027,1014
6,No. I said streaming music.,1.8273397364306456,0.0117050910604576,4477,1826,1598,1053
7,When I get to that part where I talk about Hell turn it all the way up',1.81498158002456,0.0159324173983194,2443,1025,845,573
8,You're right. It has a warmer sound.,1.8134328358208955,0.0126678812849553,3350,1271,1433,646
9,The hissing is coming from the congregation.,1.8110471806674335,0.011933403072433,4345,1832,1502,1011
10,Too hot to Handel.,1.801036269430052,0.012616900320315,3860,1646,1336,878
11,"With our budget it was either heat or music, until I had a vision.",1.7856404958677683,0.0122414681283469,3872,1627,1448,797
12,The man upstairs is complaining.,1.7622950819672132,0.0239855284403336,1098,508,343,247
13,Exactly who did you call to fix the pipes?,1.7617812364894077,0.0159223331886572,2313,1019,826,468
14,It's right out of the Old Tenement.,1.7617477328936522,0.0129915663368307,3639,1654,1198,787
15,All the other organists are going solar.,1.7528170702469432,0.0115894452676566,4171,1811,1580,780
16,It has a nice warm sound to it,1.7505330490405118,0.0232137857756054,938,383,406,149
17,I see the radiator's baroque again.,1.7451035254616676,0.0130441272225416,3574,1658,1169,747
18,We won’t be needing you from May to October.,1.718740057270124,0.0130716193693461,3143,1410,1207,526
19,"In December, it seemed like such a great idea.",1.715207373271889,0.014992802241592,2170,926,936,308
20,"If it gets cold in here, pull out all the stops.",1.7139349294045427,0.0128544800840131,3258,1476,1238,544
21,"The tuner is on his way, but the plumber can’t make it until Tuesday.",1.710636922082121,0.0129507581454702,3093,1379,1230,484
22,When I get to the part about damnation and hell - turn up the heat.,1.7098560354374308,0.0124937759235933,3612,1694,1272,646
23,Sorry for disturbing you Father - I was just letting off some steam.,1.7081300813008131,0.0212126919933525,1230,572,445,213
24,The plumber was an organ donor.,1.7068507700477962,0.0127261678176321,3766,1862,1146,758
25,Every once in a while I just play to let off a little steam.,1.6993995054750972,0.0136884581102253,2831,1304,1074,453
26,"You're right, it does have a warmer tone.",1.6946808510638298,0.0133750699645005,2820,1273,1135,412
27,Done warming up?,1.693437806072478,0.01582778078639,2042,931,806,305
28,Sunday's bulletin will recognize the generous contribution of Plumbers Union Local 75.,1.6925675675675675,0.0129496432803794,3256,1543,1171,542
29,Can you take a break? It’s hotter than hell in here.,1.6920835356969404,0.016847769574634,2059,1016,661,382
30,"I said I wanted something 'radiant in E flat', not the 'radiator from Flat E'",1.6893679568838804,0.0169559155031481,2041,1014,647,380
31,The landlord works in mysterious ways.,1.682655410590944,0.0147879245600789,2606,1287,859,460
32,"I know it looks weird, but we can heat the whole building with one good Bach Aria.",1.6794666666666669,0.0168898704677088,1875,898,680,297
33,You said you could play anything.,1.679037520391517,0.0146758338990594,2452,1167,905,380
34,Your performance tonight was radiant.,1.6713229252259656,0.0147652767797725,2434,1177,880,377
35,Not what I meant when I said your job was to warm up the congregation.,1.6687319289549774,0.0145851274454385,2421,1157,909,355
36,We should have been suspicious when there was no photo on eBay.,1.6682027649769586,0.0149751384517351,2387,1166,847,374
37,The parishioners were complaining that the music left them cold.,1.6666666666666667,0.017256924485899,1737,835,646,256
38,Next time I'll be more specific when I pray for an organ transplant.,1.6652702136573103,0.0156534983396493,2387,1231,724,432
39,Can you not play the organ when I’m taking a shower?,1.6650205761316872,0.0152868035681481,2430,1233,778,419
40,Plays much better since I filled it with holy water,1.6585257548845471,0.015503299190881,2252,1125,771,356
41,And they said the radiator organ was just a pipe dream.,1.655534941249227,0.0186935301140967,1617,831,512,274
42,You play with great convection.,1.6551164049810505,0.0173242376495169,1847,940,604,303
43,Nice set of pipes.,1.6551003344481603,0.0147864575240315,2392,1180,857,355
44,"I start out slow, but I build up steam.",1.654343144292893,0.0133755699597563,2786,1342,1065,379
45,"Hot air is reserved for the pulpit, son.",1.6528173022196926,0.0177514492852766,1757,897,573,287
46,You play with such convection.,1.6410492406810862,0.0157043566817327,2173,1112,729,332
47,Sounds like heavy metal...,1.6407942238267148,0.0182013829368495,1662,863,533,266
