caption,mean,precision,votes,not_funny,somewhat_funny,funny
This is the option covered by your insurance,1.8428750522356874,0.016587366963899883,2393,1005,759,629
It’s going to work a lot faster than the prune juice.,1.8250936329588014,0.015951706698756386,2670,1181,775,714
We find it works quicker than the laxative,1.8236641221374046,0.022188823972697728,1310,558,425,327
Or we could go with diet and exercise...,1.8189028420356907,0.020079802317162564,1513,623,541,349
So if I do this right you shouldn’t feel a thing.,1.81029263370333,0.024404871828121,991,404,371,216
"There was a little mix-up here. Dr. Mason is an osteopath. I’m Dr. Manson, a psychopath.",1.8032432432432433,0.013715935692994079,3700,1723,982,995
"As you can see, I am board certified.",1.7864661654135339,0.03060810572664355,665,293,221,151
You may  feel a little prick.,1.7849910661107802,0.018606555895009053,1679,707,626,346
"Of course if you’d like to give the blood, urine and stool samples the usual way, that’s totally up to you.",1.7737284741690027,0.015998162332349672,2497,1144,774,579
It’s usually non-invasive.,1.7705728409421344,0.012921191613931259,3439,1472,1284,683
It's only surgery if I miss.,1.7693713450292399,0.0146657804387766,2736,1194,981,562
"Okay, now let’s recheck that blood pressure.",1.7688299384178114,0.01650360761505547,2111,907,785,419
It cures all kinds of ailments.  The last patient had constipation. No longer a problem.,1.7658148303309593,0.016261631071242653,2387,1098,750,539
"Okay, the hiccups are gone.  Now let's talk about your anxiety.",1.7643630308076603,0.015539434488465178,2402,1046,876,480
Your HMO said this is the only procedure covered under your plan.,1.7593360995850622,0.01603311369816464,2410,1106,778,526
This should get those bowels moving.,1.7552083333333333,0.02572957761672266,960,451,293,216
We've found it's a much more effective stress test than a treadmill.,1.7536164255716287,0.01664590003227306,2143,965,741,437
"Of course, with insurance you’d get a surgeon”.",1.7426294820717132,0.021770115914031996,1255,576,426,253
"If they land inside the outline, it's called acupuncture.",1.7415472779369627,0.018454431482975545,1745,802,592,351
Statistically you should be fine.,1.7408239700374533,0.01451141678729432,2670,1186,990,494
Your results may vary.,1.7397572078907435,0.014771042666601907,2636,1188,945,503
"Relax, I've done dozens of vasectomies.",1.7380952380952381,0.027642671236784874,756,343,268,145
Perfect. Now let's get you anesthetized while I get my blindfold.,1.7358490566037736,0.03236044746826985,583,275,187,121
"As you can see, the chances for your survival are very, very good.",1.73573452043707,0.014730938503009727,2471,1075,974,422
"First we outline the problem, now we pinpoint exactly where it is.",1.7334732423924448,0.024403574546767955,953,431,345,177
"Trust me.  One way or another, this will stop your hiccups.",1.731399157697707,0.016414151620647622,2137,979,753,405
Just let me know if you feel a sharp pain.,1.7262426900584795,0.014401341825390093,2736,1253,979,504
"It says we should do no harm, but it doesn’t say we have to be boring about it.",1.724804177545692,0.01766657265573139,1915,908,626,381
Your hiccups are gone.,1.7243222604047346,0.01506906308504212,2619,1239,863,517
"Are we ready for your stress test, Mr. Henderson?",1.7236497115888831,0.017422982154929784,1907,888,658,361
"It's more ""hit or miss"" than other diagnostic tools.",1.7233169129720853,0.015272280970804174,2436,1122,866,448
"It could be inpatient, it could be outpatient.",1.7232727272727273,0.014864759761526201,2750,1321,869,560
I can do your vasectomy between shows this afternoon.,1.7213045319779754,0.016112873393216806,2361,1144,731,486
Most patients seem to prefer facing the wall,1.7178198685736374,0.014701882548660172,2587,1191,935,461
I’m just going to do a quick check of your reflexes.,1.7114322141946452,0.01530914106942557,2353,1086,860,407
There's nothing to worry about if you fasted as we asked.,1.7070063694267517,0.03015657407432665,628,298,216,114
It's called a cardiac stress test.,1.7059145673603504,0.017555754355685394,1826,861,641,324
Looks like you passed your stress test.,1.7003841229193342,0.01899525024196411,1562,744,542,276
"So far, I's say it's a minimally invasive procedure.",1.6963958460598656,0.018107486054934455,1637,763,608,266
It's our latest cardiac stress test.,1.6963288108539505,0.014901238999491796,2506,1193,881,432
Still have the hiccups?,1.695843520782396,0.01646236893455595,2045,972,723,350
You should buy a lottery ticket on your way home.,1.6913752913752913,0.016510838097905253,2145,1060,687,398
In our double blind study we both close our eyes and hope for the best.,1.6866606982990153,0.016233837327879908,2234,1117,700,417
Or we could do the treadmill test.,1.6839762611275964,0.027445851655275775,674,311,265,98
"Relax, Mr. Cunningham. What's the worst that can happen?",1.678125,0.02915801976117036,640,310,226,104
"If I'm paying for malpractice insurance, I'm using it.",1.6766211604095562,0.02210230244303198,1172,586,379,207
Still got those hiccups?,1.661025912215759,0.01721941564019121,1891,959,614,318
We’ve had trouble finding your vein.,1.6579754601226995,0.0177455271700825,1956,1051,523,382
And you thought the prostate exam was the worst part of this visit.,1.6556854410201913,0.017229521520089854,1882,961,608,313
You shouldn’t feel a thing.,1.653551354113439,0.018308456711555853,1957,1098,439,420
Or I could refer you to a specialist.,1.645631067961165,0.02127302143157964,1236,642,390,204
It's noninvasive as long as I don't miss.,1.6415094339622642,0.018991206975695396,1537,800,488,249
Sometimes it's inaccupuncture.,1.6407832545577312,0.019540134038705942,1481,780,453,248
"Trust me, you will be missed.",1.6377224199288256,0.020470392571194714,1405,760,394,251
Everyone gets better at this point.,1.6367583212735166,0.020055409021005895,1382,726,432,224
My heart patients asked for a quick stress test without the treadmill.,1.6316359696641387,0.02351969723871405,923,468,327,128
"See, you have nothing to worry about.",1.6303939962476548,0.03176917951929451,533,278,174,81
Let’s take a stab at a diagnosis,1.627388535031847,0.020916429908484458,1256,666,392,198
"Now, let's check that blood pressure...",1.6234782608695653,0.022007440974552196,1150,618,347,185
It’s what your insurance paid for.,1.6209677419354838,0.022116743808391924,1116,596,347,173
"Don't worry Kevin, this is how all Speakers get elected.",1.620627802690583,0.023164790417044296,1115,625,288,202
And THAT was with my left hand.,1.6190019193857965,0.022553268570266953,1042,550,339,153
Now let me show you what happens when you go out of network.,1.6158301158301158,0.024067492602976796,1036,586,262,188
It's usually a noninvasive procedure,1.6128133704735377,0.022362940625478587,1077,579,336,162
Your prognosis ... it's hit or miss.,1.6075819672131149,0.024403430508837188,976,550,259,167
"I think you'll find that ""going under the knife"" has a different meaning for my patients.",1.6059602649006623,0.024153186198890505,906,488,287,131
It's a new colonoscopy prep technique where we literally scare the crap out of you.,1.6050054406964092,0.025847166238970543,919,535,212,172
Sure-fire cure for constipation.,1.604602510460251,0.024600907672707423,956,540,254,162
You won't feel a thing. Probably.,1.6042128603104213,0.023783374414223905,902,479,301,122
"Statistically speaking, you'll be fine.",1.5997596153846154,0.02539036022533573,832,456,253,123
Constipated? This always works.,1.598360655737705,0.026178830311697408,854,490,217,147
As you can see I’m board certified in external medicine.,1.5953216374269006,0.02579869751344396,855,486,229,140
Our treatments are cutting edge.,1.5952380952380953,0.02642949900567315,798,449,223,126
And that is how we cure chronic constipation.,1.594562647754137,0.02623253857250821,846,487,215,144
This is where we test your nervous system.,1.5921717171717171,0.02511868495599041,792,425,265,102
If all goes well it’s a quick procedure.,1.591644204851752,0.026608071782765204,742,408,229,105
"As with any other sensitive diagnostic test, we are going to ask you to stand very still.",1.5910224438902743,0.02616685349752085,802,451,228,123
"Now, we’re just going to give you a simple incontinence test.",1.5878300803673937,0.025918114941530842,871,508,214,149
I guarantee it'll cure your hiccups.,1.5872170439414115,0.0259754154526804,751,409,243,99
"We try not to think of it as going ""under the knife""...",1.5864197530864197,0.025925780588194263,810,457,231,122
"Surgery was a success,we were able to remove the entire aura",1.5863509749303621,0.027809905247141168,718,409,197,112
I think your tremors are more controllable than we thought.,1.5863095238095237,0.027499671275117665,672,367,216,89
"Right after this next test, we'll take your blood pressure.",1.5836849507735584,0.028246522259350284,711,411,185,115
Do you have any metal allergies?,1.5825545171339563,0.027716132247152695,642,348,214,80
Don’t know. He left before I finished.,1.5797101449275361,0.06240328957145354,138,78,40,20
We are at the cutting-edge of non-evasive procedures.,1.5792592592592594,0.02899608417194608,675,393,173,109
You'll need to take a wide stance for the vasectomy,1.5788079470198675,0.027485639415513734,755,441,191,123
Trust me: This treatment will cure your constipation.,1.5787965616045845,0.028391672294569903,698,405,182,111
"All procedures have risks, but you will get over the hiccups.",1.578710644677661,0.027609261523881063,667,369,210,88
"Now let’s have a look at those reflexes, shall we?",1.5778120184899846,0.027940819793659047,649,359,205,85
This is what your insurance covers.,1.577572964669739,0.029201535624302173,651,376,174,101
"You're right, this shows nothing about how many hit the actual target.",1.5753424657534247,0.02843672575241062,657,373,190,94
Of course you’ll be strapped to a spinning wheel during the actual procedure.,1.5743145743145743,0.029573746969551923,693,420,148,125
So those are the parts your insurance covers…,1.5716612377850163,0.030855842313344137,614,367,143,104
I've never lost a patient.,1.5706896551724139,0.02929001877132538,580,322,185,73
See? Told you I was precise. Now get back up there for the vasectomy.,1.5706806282722514,0.05373762625028977,191,111,51,29
Don't turn your head or cough.,1.5690440060698028,0.02765394988498665,659,369,205,85
"As you can see, you have nothing to be worried about.",1.568595041322314,0.02838410367879011,605,334,198,73
That's enough warm-up. Let'a head on in to the O.R.,1.5669565217391304,0.0312915525366132,575,340,144,91
You passed the anxiety test.,1.5627240143369177,0.029435894434647288,558,310,182,66
"So you see, I’ve performed this procedure several times with good result.",1.5618181818181818,0.029647047874128644,550,306,179,65
Your HMO approved this test first.,1.5600739371534196,0.03024837265382512,541,305,169,67
The Phase II trial will be double-blind.,1.5576923076923077,0.03145211287384906,572,344,137,91
This is a test of your emergency response system.”,1.5549828178694158,0.033423139804190566,582,376,89,117
Trust me now?,1.5544747081712063,0.031096270798138554,514,293,157,64
"Yes, for this particular procedure I do recommend general anesthesia.",1.5541516245487366,0.030918900193442886,554,325,151,78
"There's always a first time, of course.""",1.5525812619502868,0.029233109324239528,523,286,185,52
Now lets check your reflexes.,1.5513513513513513,0.030353694241573408,555,322,160,73
You'll find the fear will kill the pain.,1.5511811023622046,0.03187429173731619,508,296,144,68
It tests for obesity.,1.5511022044088176,0.033653736171612283,499,303,117,79
"Odds are, you won't feel a thing.",1.549800796812749,0.032044509699829936,502,293,142,67
"Relax, I'm board-certified.",1.5489833641404807,0.031066478829009404,541,318,149,74
"Well, we can rule out paranoia.",1.5488721804511278,0.031014528055391583,532,310,152,70
We find that it's the quickest way to get a stool sample.,1.5454545454545454,0.03423296431381678,506,317,102,87
It’s how I build trust with my patients.,1.5424107142857142,0.03185391972308353,448,251,151,46
We’ve found this is an effective way to establish a elevated blood pressure baseline,1.5421166306695464,0.032137686542292244,463,265,145,53
It's the latest in stress tests.,1.542094455852156,0.03216624064164231,487,285,140,62
Just stand up against the wall and tell me where it hurts.,1.5412262156448202,0.031777504064234956,473,271,148,54
It should take care of your hiccups at the very least.,1.5404339250493098,0.03121204523836797,507,295,150,62
"OK,now I've warmed up I think I am ready to go with your surgery.",1.5395833333333333,0.031713964741339716,480,277,147,56
"Correct. Within a minute of standing against the wall, this procedure will have both your prostate and bowel working again",1.539301310043668,0.03576913417386962,458,288,93,77
"If all goes well, you'll just notice a few side effects.",1.5391498881431767,0.03191510041786033,447,252,149,46
"Odds are,  you are going to make it.",1.5382882882882882,0.0328572992570724,444,256,137,51
This is what the high deductible plan covers.”,1.5374149659863945,0.03410007561552106,441,262,121,58
Remember that thing you signed while you were waiting to come in…?,1.537313432835821,0.03255312759953551,469,275,136,58
The point is to scare the tumor to death.,1.5368663594470047,0.033738585543136954,434,254,127,53
Let's do something about your dangerously low blood pressure.,1.5360169491525424,0.03362718937247556,472,286,119,67
This is what is covered under your HMO.,1.5357833655705997,0.031965628688540526,517,312,133,72
"Of course, you'll want to stand very still while I outline your procedure.",1.5353075170842825,0.0339176636668801,439,260,123,56
"If I slip up, the procedure is free.",1.5344827586206897,0.03253807371770195,464,272,136,56
"By comparison, your upcoming surgery is not nearly as risky.",1.5342465753424657,0.033200861710512106,438,255,132,51
"Don't worry, it's just a routine surgery. I've done this a million times with my eyes closed.",1.5333333333333334,0.0332961931175288,450,266,128,56
They call it non-invasive surgery.,1.5322245322245323,0.03168233644224935,481,281,144,56
"No, you won't feel any pain, unless you flinch.",1.53125,0.03383108202157736,416,242,127,47
"I can’t promise to cure you, but I’m willing to take a stab at it.",1.5305676855895196,0.03300997507023758,458,272,129,57
"Or, we could try medication.",1.5296912114014252,0.034860302579693074,421,253,113,55
I like to warm up a little bit before the operation.,1.5282608695652173,0.03389919031740545,460,281,115,64
Tell me when it hurts.,1.528117359413203,0.03495789369032939,409,244,114,51
In Canada this is free.,1.5277777777777777,0.03564074071837428,396,237,109,50
"There is a reason why we call it a ""practice.""",1.5276595744680852,0.03238192062605298,470,279,134,57
"And after, the surgery itself won't feel as scary.",1.5272277227722773,0.03294395055843464,404,229,137,38
"Relax, I've done thousands of circumcisions.",1.5271493212669682,0.03524792167660626,442,275,101,66
You'll be my first vasectomy.,1.5269320843091334,0.0357467825811097,427,265,99,63
Our colon cleanse method is 100% guaranteed effective.,1.526854219948849,0.037763916494620076,391,245,86,60
"Face forward, or not?  Your choice.",1.5263157894736843,0.03253953198685616,456,269,134,53
"Hey, I’m a Doctor not a magician.
Well, not any more.",1.5256723716381417,0.03391850921513781,409,239,125,45
I can see why you’re getting a second opinion,1.5244755244755244,0.0324205408656046,429,247,139,43
"You seem nervous, but no need to worry. You can keep your gown on.",1.5244215938303343,0.03405263226773391,389,224,126,39
That's all your HMO would cover.,1.5243362831858407,0.033202842154551486,452,271,125,56
"Not bad for an honorary doctorate, eh?",1.5220779220779221,0.03585519232187958,385,231,107,47
You’ll be my first circumcision!,1.521551724137931,0.03477419759079991,464,294,98,72
You might feel a wee tinkle.”,1.5187793427230047,0.03821115805829295,426,284,63,79
This should take care of your constipation.,1.5160427807486632,0.03818468862903266,374,236,83,55
Your incision will be approximately four inches in from where I throw my knife.  It's called exploratory surgery.,1.5157068062827226,0.036828644956757035,382,236,95,51
Like I said - it's a tricky procedure.,1.5156626506024096,0.03391737279728176,415,248,120,47
Your insurance doesn't cover this. Neither does mine.,1.515587529976019,0.03513524685378503,417,257,105,55
"It was tricky, but we managed to completely remove your toxic aura",1.513715710723192,0.036711329561165705,401,253,90,58
