caption,mean,precision,votes,not_funny,somewhat_funny,funny
"Yes, it's called Thesaurus, but you're not related.",1.7895081967213116,0.014872164632633918,3050,1417,858,775
"And the comet missed the earth, and all the dinosaurs lived happily ever after.",1.770941652224148,0.01365257960369737,3462,1604,1047,811
"Now, now…it’s just an eclipse. Mass extinctions are very rare.",1.7477820025348543,0.016291652063364217,2367,1117,730,520
It's called evolution and you're not going to like the ending.,1.7157894736842105,0.01546940207825309,2565,1255,784,526
"No, I'm not reading the asteroid part again. You know it gives you nightmares.",1.7033603707995364,0.015062583077847382,2589,1258,841,490
Go back to sleep. There's no little boy hiding under your bed.,1.696434752509519,0.01448580348696732,2889,1447,872,570
"Honey, do you remember when Ryan’s iguana got loose last summer?",1.6950757575757576,0.015161657860551217,2640,1326,793,521
"Frankly yes, I preferred it when we had an elephant in the room.",1.692279000372995,0.015094745762849374,2681,1358,790,533
"Ok, one more then back under the bed.",1.6828550404709346,0.014731462863641685,2718,1369,842,507
"I already checked, and there aren't any children under your bed.",1.670921420023933,0.015063207544270155,2507,1261,810,436
"Ok, ok, go get your leash!",1.669393826701376,0.01419820103792663,2689,1320,938,431
Um... what makes you ask if you were adopted?,1.6684714702207413,0.015295366347064455,2401,1204,789,408
What now? A little boy is hiding under your bed?,1.6631736526946108,0.014549779349532903,2672,1357,858,457
You wouldn't like it. It's about evolution.,1.659006671608599,0.014549204811764648,2698,1387,844,467
You don't scare me.  It's a presidential election year.,1.6570218772053635,0.014825284496640456,2834,1535,736,563
"Helen? Did you feed Cuddles, yet.? . . . Helen?",1.6543250327653998,0.01388147842465109,3052,1607,893,552
Bedtime was 85 million years ago.,1.65424739195231,0.02089305831533915,1342,705,396,241
"Keep quiet, my landlord thinks you're extinct.",1.649402390438247,0.01478953535949787,2510,1283,824,403
Knights only slay dragons who don’t eat their vegetables.,1.646186440677966,0.014159765779870303,2832,1482,870,480
I'll be there in five minutes to tuck you under the bed.,1.6452762923351159,0.02200114118120121,1122,574,372,176
Where the Wild Things Are--again?,1.641778523489933,0.0215947370127842,1192,621,377,194
"Karl, relax. The delivery guy will be here shortly. Then we’ll both eat.",1.6406695156695157,0.014417664726257383,2808,1505,807,496
"When the landlord stops by, play extinct",1.6364963503649634,0.0292362182724461,685,370,194,121
"Sorry girl, we're not allowed back at the dog park.",1.632019532612487,0.013861459232963528,2867,1511,900,456
We can stop here if it’s getting too scary.,1.6222375690607735,0.01350335026896653,2896,1518,954,424
I promise you there are no little kids hiding in your closet.,1.6163522012578617,0.02174431086934292,1113,588,364,161
"Nope, still not as scary as Trump.",1.6121687196715193,0.015008415808070446,2679,1529,660,490
"But it has a happy ending.  After the meteor hit, all of your ancestors became beautiful birds.",1.6064223960477564,0.014486937327152059,2429,1285,815,329
You need to go out again?,1.6062839410395655,0.014377931459138304,2578,1394,805,379
"I'm not sure the shrooms are working, Steve. Can you feel anything yet?",1.6047261009667024,0.024800445260432787,931,523,253,155
You're supposed to be under the bed....and where's Tommy?,1.6045738045738045,0.015080988062864927,2405,1321,714,370
"And at just that moment, the dragon realized it was a vegetarian. The End.",1.604468835750686,0.014564645309066315,2551,1394,772,385
"Well, that the end of this chapter. I think it’s time to tuck you under Tommy’s bed.",1.5985345160046278,0.014571509893339761,2593,1443,748,402
"When I said, 'you could devour this in one sitting,"" I was talking about the book. Okay?",1.5983670295489891,0.013859089019874498,2572,1359,887,326
"For crying out loud, Timmy, there is nothing under your bed!",1.5978260869565217,0.014834137203186899,2484,1379,725,380
Shouldn’t you be under my kid’s bed?,1.5951686797167848,0.014813524340323401,2401,1315,743,343
"You want me to read you ""Where the Wild Things Are"" again?",1.5945031712473572,0.01478492530135957,2365,1285,754,326
You don’t like Wuthering Heights?? I thought you said  you were a Brontë-saurus???,1.5889984431759212,0.016614381473485762,1927,1071,577,279
I'm not taking you for a walk downtown after what happened in Tokyo.,1.583180987202925,0.031105188414842035,547,306,163,78
"Okay, okay, the dragon and the princess lived happily ever after. Now will you please go to bed?",1.5793991416309012,0.019526976724548267,1398,790,406,202
"And then a big, mean meteor hit the earth.",1.5788013318534961,0.01672028398788576,1802,993,575,234
I don't know if I have one where the dragon eats both the knight AND the princess ...,1.5749185667752443,0.020514454701512128,1228,689,372,167
"You know, Alice, these last few years you are looking a lot like your mother.",1.570383912248629,0.02273546062759116,1094,645,274,175
"I already read you a story, now go back under the bed.",1.5703764320785598,0.01963855216969036,1222,663,421,138
I just let you out for a rampage.,1.5700258397932816,0.017255392511237273,1935,1152,463,320
"Let me finish this paragraph—then, we'll floss.",1.565984474241355,0.01865246297173651,1417,790,452,175
"“No, you don't appear until the climactic battle scene.”",1.5623969213853766,0.01914161254238242,1819,1178,259,382
I suppose you're going to say the reports of your demise were greatly exaggerated.,1.56227501799856,0.01852841480907028,1389,768,461,160
And the daddy monster said “see? Time to go back to sleep …there aren’t any little kids in the your closet.”,1.5614161849710984,0.018914561593863725,1384,779,433,172
I just took you out.,1.5595054095826892,0.019905061898910094,1294,742,380,172
What? Too scary for bedtime?,1.5503412969283277,0.02027256941404614,1172,664,371,137
"Honey, I asked you to get me a Thesaurus.",1.5503095975232197,0.021144450017861104,1292,794,285,213
"Don't worry, I'm pretty sure Saint George dies in the end.",1.5451230628988148,0.021271465347506093,1097,635,326,136
I see you've finally come out of the closet.,1.5434173669467788,0.022139999531467062,1071,637,286,148
"Honey, your mom’s here!",1.5429497568881685,0.02166596310190265,1234,768,262,204
"For the last time, there are no little kids hiding under your bed. Now go back to sleep.",1.5414320193081255,0.021211730838970225,1243,763,287,193
"Well, I guess the pet store did say you'd grow to the size of your enclosure...",1.5358255451713396,0.022076739843969625,963,553,304,106
Don’t be ridiculous there is not a little boy under your bed.,1.5335628227194493,0.02173279881185754,1162,716,272,174
OK. One more page then you need to go back under the bed.,1.5327014218009478,0.022613366317759544,1055,646,256,153
I can skip this part if it scares you,1.5305343511450382,0.021790862688482453,1048,622,296,130
I'm not checking for people under the bed again.,1.530392156862745,0.022195878222775803,1020,608,283,129
It's a Thesaurus . . . No relation . . .,1.5277246653919694,0.023598056193417503,1046,668,204,174
I think I prefer the elephant in the room.,1.5255863539445629,0.023848674208848814,938,578,227,133
"It's about a knight in shining armor, and you're not going to like how the story ends.",1.5246679316888045,0.021911469893310855,1054,636,283,135
And that's how we adopted you.,1.524550898203593,0.023853744860720182,835,491,250,94
No you can't have a little pet. What happened to the last one?,1.5219611848825332,0.022766782887758213,979,594,259,126
My son’s closet is down the hall on the left.,1.5212121212121212,0.023289159869433536,990,616,232,142
"One more story, then it’s back under the bed.",1.5210526315789474,0.02324367372468571,950,580,245,125
"I'll tuck you back in, but I promise you there are no children under your bed.",1.521,0.02328306468446758,1000,625,229,146
"For the last time, there are no children hiding under your bed.",1.5204081632653061,0.02302397520173415,980,602,246,132
The brave dragon slayed the evil knight and everyone lived happily ever after.,1.5176093916755602,0.023197683621940548,937,571,247,119
"Yes, you're a good dragon, but you're still not allowed on the sofa.",1.5163674762407604,0.02262285239448235,947,569,267,111
So you come free with my purchase of Trump’s ‘God Bless the USA’ Bible?,1.5136417556346382,0.02552876182540571,843,536,181,126
"Why is it every time I get comfortable, you need to destroy Tokyo?",1.5135135135135136,0.023526695865979202,925,571,233,121
No story until you've brushed your teeth.,1.5124716553287982,0.0231480131074697,882,528,256,98
There are no children under your bed.,1.512280701754386,0.02497985417886476,855,538,196,121
