rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
0,I wish you’d come in when it was just a chip on your shoulder.,1.8368794326241136,0.0716176620057011,141,64,36,41
1,The good news? You’re not delusional.,1.6762589928057554,0.0678979922493209,139,74,36,29
2,You were better off with a chip on your shoulder.,1.676056338028169,0.0659556246168916,142,74,40,28
3,"I treat depression and obsession, but not compression.",1.6689189189189189,0.0653026342686596,148,79,39,30
4,Last week it was a monkey on your back.,1.6369863013698631,0.0621456507494026,146,77,45,24
5,Tell me about your first crush.,1.6341463414634143,0.0665882779340349,123,64,40,19
6,I could begin with the obvious--but why don't you go first?,1.6338028169014085,0.0627976864190243,142,75,44,23
7,"So, the last thing you remember was a roadrunner and a coyote?",1.628787878787879,0.0683614976377516,132,74,33,25
8,And you think this is the cause of your erectile dysfunction?,1.616,0.0688935597907755,125,70,33,22
9,"Well, usually when someone tells me that, it's a metaphor.",1.6058394160583942,0.0633249881606379,137,75,41,21
10,"I'm just here to give you the tools, you'll have to do the heavy lifting.",1.6025641025641026,0.0580062225202969,156,84,50,22
11,Your time's almost up.  Are you sure there isn't anything else you want to get off your chest?,1.6016949152542372,0.0671644071282323,118,64,37,17
12,This could be the main reason for your erectile dysfunction.,1.6014492753623188,0.0670831077724048,138,81,31,26
13,"Well, let's start with the obvious.",1.5974025974025974,0.0607786113637914,154,87,42,25
14,No wonder you're unable to have an erection.,1.596026490066225,0.0645437770545677,151,90,32,29
15,Otherwise OK?,1.5955882352941178,0.0671377769740253,136,80,31,25
16,"On the plus side, you’re using the word ‘literally’ correctly.",1.5916666666666666,0.0714944840611297,120,71,27,22
17,What's your gut feeling?,1.5901639344262295,0.0676247469719131,122,69,34,19
18,can you feel the pea now?,1.5862068965517242,0.0638681343991174,145,85,35,25
19,Let's begin our session with some deep breathing.,1.5851851851851853,0.0651444669046438,135,78,35,22
20,You're in luck. My next patient thinks he's Superman.,1.5826771653543308,0.0665549728771966,127,73,34,20
21,The good news is that this problem is not in your head.,1.5815602836879432,0.0605245797898927,141,78,44,19
22,"Now, imagine it's Styrofoam.",1.58,0.0607705922050912,150,86,41,23
