rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
0,Do you want to go for L-U-N-C-H and maybe a W-A-L-K?,1.816568047337278,0.0626146762733916,169,74,52,43
1,"They're quiet now, but wait until the mail is delivered.",1.8156424581005584,0.0610919512845032,179,79,54,46
2,"I got a ""You're a good girl. Yes you are"" on my performance review.",1.7975460122699387,0.0640473327691689,163,74,48,41
3,All I did was pat him on the head and now he's reporting me to HR.,1.7944444444444445,0.0633716546918847,180,87,43,50
4,"Once you tell them to sit and stay, they actually get a lot of work done.",1.7808988764044944,0.0597438022948357,178,80,57,41
5,"I've only worked here one year, but it feels like seven.",1.7634408602150538,0.0608931388872464,186,91,48,47
6,Well I think I know why all the office plants are dying.,1.7616279069767442,0.0598137164944641,172,78,57,37
7,Stan was fired...he attacked the FedEx guy again.,1.7538461538461538,0.0563645791084791,195,90,63,42
8,"All my evaluation said was ""Good girl.""",1.7484662576687116,0.0635630428530547,163,79,46,38
9,Don't say anything but I'm going for a w-a-l-k at lunchtime.,1.739884393063584,0.0594861938771755,173,81,56,36
10,"If you think it noisy now now, wait until the mailman comes by.",1.738095238095238,0.0627511181226377,168,83,46,39
11,You should have been here last week when someone rang the doorbell!,1.734463276836158,0.0627133682038126,177,91,42,44
12,Do you want to go for a W-A-L-K?,1.727810650887574,0.0620966244651379,169,84,47,38
13,"Well I’m leaving at five, even if the boss says, ""Stay.",1.7262569832402237,0.0575662407920385,179,84,60,35
14,Want to go for a W-A-L-K?,1.721311475409836,0.0597204413320064,183,92,50,41
15,"It's 2019 Jim, you can't just rub your coworker's belly and not expect an email from HR.",1.72,0.0582390746782263,175,83,58,34
16,I need to get out of the office for a bit. Wanna go for a W-A-L-K with me?,1.7150837988826817,0.0604601425845786,179,91,48,40
17,The glass ceiling was bad enough but having to deal with invisible fencing is outrageous.,1.7127659574468086,0.0609239180782679,188,100,42,46
18,Fine. You’re a good boy too.,1.712707182320442,0.0583854735355571,181,89,55,37
19,It's like...whose butt do I have to sniff to get a promotion around here?,1.712041884816754,0.0591950932966821,191,99,48,44
20,"Okay, you open the window and I'll throw the ball.",1.7106918238993711,0.0633096624755222,159,80,45,34
21,Wanna go for a w-a-l-k?,1.7085714285714286,0.059039143414167,175,86,54,35
22,I need some fresh air. Do you want to take a W-A-L-K?,1.7041420118343196,0.0608729757870254,169,85,49,35
23,All I’m saying is that if they can operate a computer they should be able to pick up their own damn poop.,1.7025641025641025,0.0578833445311655,195,101,51,43
24,"You want to yell “Squirrel,” or can I?",1.6978021978021978,0.0584073945754651,182,92,53,37
25,Want to go for a 'W-A-L-K' at lunch?,1.6964285714285714,0.0589561612924062,168,82,55,31
26,I've seen his browsing history. He's not such a good boy.,1.695906432748538,0.062673806353632,171,91,41,39
27,"They're extremely smart, but watch where you step.",1.6946107784431137,0.0592820565481372,167,82,54,31
28,"Got a ""good girl"" on my review, so yeah I'm happy.",1.6911764705882353,0.0523623606024312,204,98,71,35
29,"Yes, you're a good boy, too.",1.6875,0.0597104757064529,176,91,49,36
30,Every year here feels like seven.,1.684782608695652,0.0581137616465879,184,95,52,37
31,I can not believe he asked me to walk him home,1.6824644549763033,0.053689243184728,211,108,62,41
32,"Management wants me to roll over, and I just won't do it.",1.682051282051282,0.0573185236254346,195,103,51,41
33,"OK, fine, yes, you're a ""good boy"" too.
Don't be so fragile.",1.681818181818182,0.0614177250796147,176,95,42,39
34,You wanna get out of here?  Maybe take a w-a-l-k?,1.6775956284153006,0.0615015924013904,183,102,38,43
35,I could use a break. Do you wanna go for a W-A-L-K?,1.6774193548387095,0.0577212235497203,186,97,52,37
36,"Down the hall, second hydrant on your left.",1.676923076923077,0.0525948795477586,195,94,70,31
