rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
0,I don't normally date Middle-Aged men.,1.823834196891192,0.0605838307443967,193,88,51,54
1,"I wrote ""middle aged.""",1.7085714285714286,0.0622873111077153,175,92,42,41
2,You could have been clearer when you said you were Middle-Aged.,1.7055555555555555,0.0598452495472443,180,92,49,39
3,You didn’t mention you wear glasses.,1.703448275862069,0.0664681944588549,145,74,40,31
4,I said I was Middle Aged.,1.7011494252873562,0.0577694741411652,174,84,58,32
5,I don't usually date middle aged men.,1.6923076923076923,0.0614246258945458,156,77,50,29
6,This is not what I expected when you said you were middle aged.,1.6878980891719746,0.0638044123590078,157,82,42,33
7,I meant middle-aged.,1.6701030927835052,0.0549087646529928,194,99,60,35
8,Laundry day?,1.6687898089171975,0.0635061733576818,157,84,41,32
9,"Younger men haven't panned out, so I’m trying the Middle Ages.",1.6587677725118484,0.0552851657441855,211,116,51,44
10,"I've got to use the bathroom, I'll be back in about 45 minutes.",1.6518987341772151,0.0628075534955179,158,86,41,31
11,Is that your sword touching my leg?,1.6407185628742516,0.0583677388291162,167,88,51,28
12,I imagined something different when you said you were Middle-Aged.,1.6395348837209305,0.0604988450633703,172,96,42,34
13,It's not easy for Middle Aged men these days.,1.6387096774193548,0.0613244894073127,155,83,45,27
14,We need to talk about the other knight.,1.6375838926174495,0.0654379857167559,149,84,35,30
15,"It’s not ye, it’s me",1.6352941176470588,0.0582217741410564,170,91,50,29
16,People call me Lance. A lot.,1.6348314606741574,0.055562212232476,178,93,57,28
17,They gave us a round table.  Happy now?,1.63125,0.0592284479020048,160,85,49,26
18,Surely you joust.,1.625668449197861,0.0556705666418128,187,102,53,32
19,"No, my profile says I’m looking for a middle-aged man, not a Middle Age man.",1.6243093922651934,0.0592704362432288,181,104,41,36
20,Your profile said middle aged not middle ages.,1.6225165562913908,0.0621482396833919,151,83,42,26
21,"So, when are you from?",1.6211180124223603,0.0647163539881202,161,96,30,35
22,"To be honest, I come with a bit of history.",1.6168831168831168,0.0569415820772808,154,79,55,20
23,I'm sensing you believe these are dangerous times for men.,1.6162790697674418,0.05792152789189,172,95,48,29
24,I’m not wearing any under armour.,1.6158940397350994,0.0600668701333929,151,81,47,23
25,"When you said you were middle aged, I pictured something a little different.",1.6139240506329111,0.0633173371563951,158,92,35,31
26,"...it's just, your profile didn't mention you wear glasses.",1.6107784431137724,0.0617485045611619,167,98,36,33
27,I don't do one knight stands.,1.6075949367088609,0.0601239300602788,158,88,44,26
28,"So your profile said you were ""middle aged""...",1.6064516129032258,0.0582504122861635,155,83,50,22
29,Can you open that thing yourself or should I step on your foot?,1.6049382716049383,0.0621410941403874,162,95,36,31
30,"And you’re no Guinevere, so let’s call it even.",1.604026845637584,0.0615852554744017,149,83,42,24
31,You didn’t mention you were middle aged on your profile,1.6033519553072626,0.0579063692512524,179,103,44,32
32,I take it that you've been hurt before.,1.6026490066225163,0.0579864262099942,151,80,51,20
33,"So tell me, how do you know Arthur?",1.6013986013986017,0.0636552476897376,143,81,38,24
34,First date since the divorce?,1.6,0.0568337320112491,170,94,50,26
35,I see you remembered to bring protection.,1.6,0.0536285774501178,195,109,55,31
36,Well you weren't wearing glasses in your profile either.,1.5988372093023255,0.0569284302106945,172,96,49,27
37,Why does everything have to be a crusade with you?,1.598802395209581,0.0557364273011531,167,90,54,23
38,My profile CLEARLY stated I was Middle-Aged....,1.595505617977528,0.0576955424100546,178,103,44,31
39,I guess my dating profile should have disclosed I was Middle Age.,1.5949367088607596,0.0615830132638813,158,92,38,28
40,"Your ad clearly read:  “Must be middle aged, chivalrous, and wear protection.”",1.5932203389830508,0.0574205488265457,177,102,45,30
41,"Well, you were honest about being middle-aged.",1.5909090909090908,0.0548153495854682,176,97,54,25
42,This isn't what I had in mind when your profile said that you were middle- aged.,1.590062111801242,0.0600672822095135,161,93,41,27
43,I must have misread “middle aged.”,1.5898876404494382,0.056073345514757,178,101,49,28
44,"Classy restaurant, busy dinner hour, fine wine, suit of armor.  You're breaking up with me, aren't you",1.5894736842105264,0.0538102494971414,190,107,54,29
45,You did say you were middle-aged.,1.588957055214724,0.0594924513255858,163,94,42,27
46,"A dating profile that says ‘Early middle-age’ is a little misleading, don’t you think?",1.5888888888888888,0.0527275235276719,180,97,60,23
47,I think it's time we saw people from our own age.,1.5852272727272727,0.0577504682921056,176,103,43,30
48,I think there’s been a mistake — my profile said I was looking for someone Middle-Aged.,1.5852272727272727,0.0588641377905735,176,105,39,32
49,My ex-wife says I have intimacy issues.,1.5849056603773586,0.0593880415465939,159,91,43,25
50,Why is it always a fight with you?,1.5810810810810811,0.0621469720922783,148,86,38,24
51,"Yeah, well you're not my vision of a princess either.",1.5808383233532934,0.0559105496475448,167,93,51,23
52,"No, I don't do one-knight stands.",1.579268292682927,0.0605382338428606,164,98,37,29
53,Now I understand why you insisted on a round table.,1.5789473684210529,0.0579681805788795,171,100,43,28
54,You seem a little defensive.,1.5786516853932584,0.0544470296040828,178,100,53,25
55,Fine. Chivalry's not dead. You still look like an idiot.,1.5776397515527951,0.0582080704746747,161,92,45,24
56,"Sorry, I haven't been on a date in a while. I'm a little rusty.",1.5769230769230769,0.0575473779267279,156,87,48,21
57,This better not be another one knight stand.,1.5769230769230769,0.0573701364112988,182,109,41,32
58,You weren't wearing glasses in your profile picture.,1.5759493670886076,0.0583952562283036,158,90,45,23
59,Mom said there’d be knights like this,1.574585635359116,0.0554691730298834,181,105,48,28
60,"I'm not disappointed, I was just hoping you would be more of a renaissance man.",1.574468085106383,0.0564321718690678,188,113,42,33
61,"Shirley, you joust.",1.5739644970414202,0.0579437268265484,169,99,43,27
62,OK.  So they found us a round table.  Are you happy now?,1.5733333333333333,0.060827012328278,150,87,40,23
63,"I like star gazing from the turret, moonlit walks along the moat, and beheadings.  How about you?",1.5705521472392638,0.055020824762705,163,90,53,20
64,"Christ Steven, it was just an honorary knighthood.",1.5705521472392638,0.0609011856692353,163,99,35,29
65,I see you wear protection,1.5705128205128205,0.0590188453781923,156,90,43,23
66,So you always wear protection?,1.5705128205128205,0.0583139016344832,156,89,45,22
67,"So, ‘looking for a fun knight’ was a typo, then.",1.5696202531645569,0.0604793455504947,158,94,38,26
68,I usually don't date Middle Ages men.,1.569060773480663,0.0571436808030784,181,109,41,31
69,"When I asked if you wore protection, I had something else in mind.",1.56875,0.0598884412310235,160,95,39,26
70,"Oh, I like long walks on the beach, reading good books, and disemboweling and beheading Huns. You?",1.5683453237410072,0.0621533109694038,139,80,39,20
71,"Well, I'm sort of between quests at the moment...",1.567901234567901,0.0580043754314736,162,94,44,24
72,I guess writing “likes heavy metal” on my profile may have sent the wrong message,1.5670731707317074,0.0574607957359535,164,95,45,24
73,It's been a while since I've been on a date.  I'm a little rusty.,1.5662650602409638,0.0562848478198012,166,95,48,23
74,What time do you have to be back to the museum?,1.5655172413793104,0.0609737342982751,145,84,40,21
75,I have to use the restroom. I’ll be back in a couple of hours.,1.565217391304348,0.0602676539789136,161,97,37,27
76,"Yes, I can see your irony.",1.564102564102564,0.0590659913146507,156,91,42,23
77,I dub thee Sir Not Gonna Have a Second Date.,1.5632911392405062,0.0577979813827673,158,91,45,22
78,"Well, I did say I was looking for someone middle-aged.",1.5617977528089888,0.0545697042536343,178,103,50,25
79,"Well, for one thing, you come across as a little defensive.",1.5617283950617284,0.056710803001809,162,93,47,22
80,"Well, I’m actually just a squire right now, but they say to dress for the job you want, not the job you have.",1.5614035087719298,0.0562885042034866,171,100,46,25
81,It'll never work...I'm a morning person and you're a knight.,1.560693641618497,0.0551832533403071,173,100,49,24
82,Happy now? They seated us at the Round Table.,1.558139534883721,0.0566586875640843,172,102,44,26
83,"When I said to bring protection, this wasn't what I had in mind.",1.5569620253164558,0.0605636608647515,158,96,36,26
84,"To tell you the truth, I was looking for ""amour"".",1.5568862275449102,0.0586041062404869,167,101,39,27
85,Now I see why you reserved a round table.,1.5562130177514792,0.0549455968068302,169,97,50,22
86,"What part of ""renaissance man"" was misleading?",1.5562130177514792,0.0543007940119117,169,96,52,21
