caption,mean,precision,votes,not_funny,somewhat_funny,funny
I don't ask you how you squeezed into that sweater.,1.9494967649173256,0.01095814410964891,5564,2006,1833,1725
"In my defense,the water dish was empty and the toilet lid was down",1.8971730351040696,0.014002243758628661,3219,1198,1154,867
"Now that you've sobered up, do you remember where you took the goldfish on their walk?",1.8810026385224274,0.013160881766087103,3790,1496,1249,1045
Forget the little castle. Could I get a fire hydrant in here?,1.8565463763793617,0.013779336450828798,3353,1342,1150,861
You sure this'll fool the landlord?,1.8528,0.011423332723251182,5000,2053,1630,1317
"Technically, the fish is still in the bowl.",1.849630996309963,0.012104297236303496,4336,1752,1484,1100
"Next time you order a Guppy, turn off the AutoCorrect!",1.8448012232415902,0.013116713084703382,3924,1676,1181,1067
"Technically, the goldfish is still in this bowl.",1.8418345477925417,0.01172276068816421,4666,1923,1558,1185
We all live in one. You just can't see yours.,1.8413571756075195,0.012037075933153549,4362,1779,1496,1087
I can recommend the fish.,1.8390243902439025,0.01254237569950525,4100,1705,1350,1045
It's just until you are vaccinated.,1.8358463035019454,0.012383221692867001,4112,1689,1409,1014
Yeah this is an emergency.  Break the Glass,1.8308108108108108,0.018272040843484497,1850,754,655,441
I'm guessing I'm your first dog.,1.8218937875751502,0.012284690020997953,3992,1621,1461,910
And you wonder why she thinks you’re not ready to have kids.,1.8155059132720106,0.0130009086690413,3805,1639,1229,937
"In a sense, the goldfish is still in the bowl.",1.8001092299290005,0.012890428794626346,3662,1553,1288,821
Promise me that when I die you won't flush me down the toilet.,1.790127970749543,0.014960264737087293,2735,1184,941,610
"And then the fish said, ""wanna see a magic trick?""",1.7869581326417192,0.015127959903522642,2699,1182,910,607
"I am a talking dog, for crying out loud, and you're fixated on how I got into this glass globe?",1.7857783759533423,0.01199001035025196,4458,2008,1397,1053
You’ll have to be more specific. I’ve seen a lot of fish.,1.7849686847599164,0.014670537962677404,2874,1264,964,646
"No, I haven't seen the goldfish. Why do you ask?",1.7797737857618097,0.01403844231771018,3006,1294,1080,632
You don't really know what a dog bowl is do you?,1.7783797729618163,0.012584487866534662,3876,1714,1307,855
"Well, the good news is you no longer have to feed the fish.",1.7738045738045738,0.01556633947482945,2405,1034,881,490
Fish and I swapped.  He's on your bed.,1.7731185781727299,0.013067438887666658,3601,1608,1202,791
I was thirsty...and while I was here...turns out I was also hungry,1.7663896583564174,0.02333174812370614,1083,475,386,222
"Now that you got me past the condo board, get me out of here!",1.7615437629221227,0.014495723947703149,2902,1313,968,621
No Jack.  She said to put the guppy in the bowl and take the puppy out.,1.7609902822767238,0.01193030056677074,4322,1969,1417,936
It's called a terrierium.,1.7603485838779955,0.013786293749303744,3213,1458,1067,688
"Relax — they're upstairs fetching your slippers.""",1.7598729005901044,0.0165952154999635,2203,996,740,467
"This is your first pet, isn't it?",1.7581274382314693,0.013702868147859601,3076,1350,1120,606
"Well, as it turns out, he didn't taste like chicken.",1.7519171779141105,0.011022713628321875,5216,2460,1590,1166
I identify as goldfish.,1.7510907504363002,0.01173887942595122,4584,2160,1405,1019
"When I said I'd like a dog bowl, this isn't what I had in mind.",1.7482193732193732,0.014072798035927692,2808,1223,1069,516
Terrierium,1.747512149965286,0.011832600898399704,4321,1990,1432,899
"...So the fish says, 'Come in here, I want to show you something'",1.7394057476863127,0.01671908247816974,2053,926,736,391
I’d like to go back to crate training if that’s okay with you.,1.7390625,0.021186448843916975,1280,578,458,244
"I think I'd rather have the cone of shame back, please.",1.7384615384615385,0.013857069655252458,3120,1449,1038,633
"Well, it was a catfish.",1.73823230612936,0.014073843121892377,2953,1351,1024,578
Now I know how they get the model ships in. It's not pretty.,1.7353750860289057,0.013995282786999666,2906,1313,1049,544
I'll admit that mistakes were made.,1.7352433551950293,0.013963974640453222,2897,1303,1058,536
I identify as a fish.,1.7348954743854812,0.011889733897788387,4353,2069,1369,915
All my life I have felt that I am a fish trapped in a dog’s body.,1.731194108364019,0.017511828432416134,1901,878,656,367
I've decided to identify as a goldfish.,1.7307157748436415,0.014330061530017486,2878,1342,969,567
"Go Fetch? I thought you said ""go fish"".",1.7292358803986712,0.017763355700944023,1806,825,645,336
And I'll stay here until you get vaccinated!,1.7274388016075997,0.014855851197283972,2737,1301,881,555
I think you meant guppy.,1.7216117216117217,0.016014517632357523,2184,1000,792,392
I'm house sitting for the goldfish.,1.7188226181254842,0.01468882200827834,2582,1184,940,458
"You won't wear a mask in the house, and so I had no choice.",1.705658324265506,0.017699723215778944,1838,879,621,338
It looked bigger online.,1.692228512609367,0.01671281235441062,1943,918,705,320
‘You know what? In my bubble we don’t care who is a good boy or not.’,1.6866096866096867,0.01997693198520581,1404,682,480,242
"So, I guess you're new to this pet thing.",1.6843971631205674,0.017809170713489263,1692,805,616,271
"Yes, I think you're overprotective about the carpet.",1.6836795252225518,0.017931718999703403,1685,807,604,274
I thought I would try thinking inside the bowl.,1.6828246558946738,0.01779731085349267,1671,791,619,261
We both know this isn’t what I meant when I asked for a new dog bowl.,1.6800235710076605,0.01833226609541149,1697,842,556,299
"On second thought, I actually prefer the cone.",1.6719576719576719,0.019640454837912477,1512,770,468,274
How many times do I have to tell you?  The cat is a psychopath.,1.6582278481012658,0.021795202172853013,1264,669,358,237
You’ve conflated the metaphors of “being in the doghouse” and “living in a fishbowl.”,1.657957244655582,0.021695418898225065,1263,665,365,233
You told me to not drink out of the toilet!,1.6575449569976544,0.02069425403869893,1279,644,429,206
"At first I just wanted a sip of water, then things got out of hand.",1.6566416040100251,0.021404221145473114,1197,604,400,193
You could have just said 'Stay.',1.6532663316582914,0.021662711363823056,1194,613,382,199
I'm a terrierarium.,1.6433566433566433,0.02406448051498029,1001,532,294,175
Not until you test negative!,1.6428571428571428,0.02362995498871677,1022,539,309,174
I'm Airbnbing the doghouse.,1.642636457260556,0.024098839923726075,971,509,300,162
I'm actually more concerned about the fish you put in my crate.,1.641925777331996,0.024233682236391697,997,534,286,177
You win! I'll wear the cone!,1.639622641509434,0.022776440342187326,1060,551,340,169
"Forgive me for asking, but have you ever had a pet before?",1.6387154326494202,0.022835085202583157,1121,603,320,198
Your kids are going to realize that I'm not the same goldfish.,1.636963696369637,0.025865599968241927,909,501,237,171
Let's just agree that mistakes were made and figure out where to go from here.,1.6304138594802695,0.02262528886353744,1039,539,345,155
"Sure, you figured out I ate the goldfish.  But tell me, what did I do with the water?",1.627906976744186,0.025408651644957203,860,458,264,138
Good luck trying to get the fish to catch the frisbee.,1.6263345195729537,0.025985542346976663,843,456,246,141
"Ironically, I feel like a fish out of water.",1.6257982120051087,0.026232628922902883,783,412,252,119
You always say not from the toilet.,1.6216505894962487,0.02406169557277826,933,495,296,142
It's a house swap. The goldfish is in your favorite chair.,1.619949494949495,0.026156382619316576,792,422,249,121
"Shortly after getting the dogfish home, Ronald began to suspect the pet store staff might have played a prank on him.",1.6197352587244285,0.025594757629385134,831,444,259,128
I want to speak with my lawyer.,1.6177730192719486,0.026164192353287114,934,545,201,188
It was gone when I got here.,1.6160493827160494,0.025723113770295035,810,432,257,121
It's just not worth it without the snow.,1.6129032258064515,0.02806466981693065,682,366,214,102
