caption,mean,precision,votes,not_funny,somewhat_funny,funny
"My conditioner said it would give me extra body, but I didn't expect it to be yours.",1.8877726047537369,0.008247771443934808,8162,2775,3528,1859
Ok you can go down one more time but then you have to save me,1.862919661053309,0.008131694947228787,9323,3600,3401,2322
I 'm gonna wash that man right out of my hair.,1.8605223094039114,0.008343175810549984,8539,3216,3298,2025
"If you can get up here, I'm hoping you'll take a look at the shower drain.",1.82816986549796,0.00962025374613129,6617,2692,2370,1555
"It was a bob cut when you said, ‘I’ll be right back!’",1.8223070398642918,0.011889152279264301,4716,2065,1424,1227
"What part of ""Get out of my hair"" don't you understand?",1.8208916198195844,0.008852694436518014,7649,3100,2819,1730
"If I had wanted you to come up, I would have braided my hair.",1.8181818181818181,0.008594339091893905,7733,3039,3061,1633
"I admit it’s no beanstalk, but then again, you’re no Jack.",1.8165938864628821,0.0092755195663513,7099,2938,2525,1636
"For god's sake Dave, you're 35, just use the stairs.""",1.8081876724931003,0.009567469592865908,6522,2692,2389,1441
Gonna wash that man right outta my hair!,1.7792223141472638,0.00830877897506131,8461,3611,3107,1743
It only grows each time Trump tells a lie.,1.7635970333745365,0.010137864608811619,6472,3098,1806,1568
Another suitor fails his tress test.,1.7620602642125576,0.009357434803064316,6737,2979,2382,1376
"Just let your hair down"", you said. Now, deal with it",1.7164326188716432,0.011548120877076202,4059,1837,1536,686
Well you don't look like your profile picture either.,1.709989539748954,0.012371108892814927,3824,1834,1265,725
Wait till you see my armpits...,1.6835198764955615,0.015927889137032077,2591,1391,629,571
A one knight strand.,1.6512968299711817,0.011388146218684555,4511,2380,1324,807
"Wrong tower. I’m Rogainezel, not Rapunzel.",1.6467715680954964,0.012475730956061113,3686,1938,1112,636
"A braid’s easier for YOU, maybe.",1.6467005076142132,0.01026491396829001,4925,2455,1755,715
I'd get out of there before the humidity picks up.,1.6335144170497284,0.014916373478101645,2393,1236,798,359
I’ve been using Head and Shoulders and Knees and Toes.,1.6330383480825958,0.018358618733716154,1695,909,499,287
This is where we part.,1.6240601503759398,0.01207114592356627,3591,1868,1205,518
Feel about for Sir Harold ... and the pizza guy.,1.616917047681254,0.013274675825401821,3062,1637,961,464
I should never have gotten tangled up with you!,1.6091278807049254,0.01501011214796122,2213,1153,772,288
"I'm sorry, but you'll have to come back tomorrow. I'm having a really bad hair day.",1.6046871545434447,0.010500551123113638,4523,2375,1561,587
If you were on time it wouldn't be this long,1.603211009174312,0.010806779267824354,4360,2318,1454,588
Let's forget your fairytale fantasy. Use the stairs around back.,1.571467244179751,0.011463244389395867,3694,2027,1223,444
"My father asked a genie to grant me many, many heirs. My father has dyslexia.",1.5527777777777778,0.017190993780407907,1800,1061,483,256
Any chance you brought a scrunchie?,1.5520523497917906,0.01672211908405847,1681,940,554,187
"Oh, you meant metaphorically?",1.5487748497457234,0.01486692119510691,2163,1225,689,249
This tower is protected by locks.,1.5453271028037383,0.015077533927707517,2140,1228,657,255
"Sorry, too much conditioner.",1.542336217552534,0.012180701017862804,3236,1856,1005,375
It takes two to tangle.,1.5415851272015655,0.015624696398205382,2044,1193,595,256
Maybe I'm using too much conditioner.,1.540006084575601,0.01183348077391389,3287,1860,1079,348
"Ok, it's down.  Now what?",1.5379565038982355,0.01374610027511931,2437,1384,795,258
"If you find another man in there, I want you to know that you were my first choice.",1.5349716446124764,0.01710950432486427,1587,909,507,171
Pretend you're a salmon.,1.5306569343065692,0.01930823410630595,1370,822,369,179
Do you want me to send down your pants?,1.5258889582033688,0.017712590847762246,1603,963,437,203
"Would you prefer my sister, Alopecia?",1.525065963060686,0.0186638814563597,1516,931,374,211
Sixty years of careful grooming and all I get is the village idiot.,1.516641828117238,0.015497152534364842,2013,1208,570,235
"You can't tell it's a weave, can you?",1.503690036900369,0.028816725229509513,542,323,165,54
