rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
0,Of course it looks alien to you. You've never used one.,2.118474195961107,0.0097689581521375,6685,1783,2327,2575
1,I have a feeling they are going to treat us like dirt.,2.108638743455497,0.0098064568112443,6112,1500,2448,2164
2,"Left on Pennsylvania Avenue, big white house on the right. Can't miss it. Please hurry.",2.06203007518797,0.0118648495827189,4788,1474,1543,1771
3,And they say life can't exist in a vacuum.,2.054799426934097,0.0105641640526158,5584,1595,2088,1901
4,Wow. Aliens really do perform the jobs most Americans won't do.,2.047691373025516,0.0138009725731217,3292,957,1221,1114
5,As a matter of fact we'd be delighted to take you to our leader.,2.029310739638196,0.0124897902182911,4367,1425,1389,1553
6,If they were highly evolved don't you think we'd see some attachments?,1.992829457364341,0.0107016859342326,5160,1543,2111,1506
7,We can only hope that they're coming for our leader.,1.981950166764764,0.011241382295733,5097,1688,1813,1596
8,Eureka !,1.9714343190504928,0.0116722168148621,4971,1756,1601,1614
9,"finally, an identifiable flying object",1.9637513171759744,0.011148467841852,4745,1488,1941,1316
10,Something tells me this is gonna suck.,1.940798285561211,0.0126515716777387,3733,1232,1490,1011
11,There IS a vacuum in space.,1.91468253968254,0.0174101947619177,2016,709,770,537
12,"First, Trump...now, the return of the Hoover Administration?",1.9121175764847032,0.0137903417993419,3334,1216,1195,923
13,"Well, at least the boarding procedure will be fast.",1.906648135279129,0.0113195447418244,4317,1414,1892,1011
14,Well this is going to suck.,1.8648388648388647,0.0121080562651875,4158,1586,1548,1024
15,I've always pictured the vacuum of outer space a bit differently.,1.8482671174978864,0.0161116232577789,2366,933,859,574
16,It's a great service. I don't have to carry a plastic bag.,1.8328869844670597,0.0185118088219013,1867,779,621,467
17,It appears to be hoovering.,1.8139810426540284,0.0189961758922334,1688,700,602,386
18,I always thought they beamed you up.,1.806924101198402,0.027726519187684,751,303,290,158
19,"If we take you to him, will you KEEP him?",1.7810509554140128,0.0159544755914761,2512,1138,786,588
20,Oh my God! It's a guided Bissell!,1.7730227518959911,0.0179705712603719,1846,807,651,388
21,"People of earth, lift your feet. This will only take a few minutes!",1.766070565490575,0.0173284037770897,2069,941,671,457
22,"My God, it’s the Hoover Administration!",1.7530687981729949,0.0127983960925323,3503,1544,1280,679
23,that's the last time I vote for someone who's going to clean up Washington,1.7483745123537062,0.0193338300726506,1538,684,557,297
24,"If it's anything like our vacuum, we're safe here on the ground.",1.7459483136224263,0.0155308918607517,2283,992,879,412
25,"Attention, Earthlings: Do you know where we can find a Type C bag at this hour?",1.73385738349242,0.017723710761327,1781,798,659,324
26,"It came from Bed, Bath and waaay Beyond.",1.7110423116615068,0.0171816228294113,1938,915,668,355
27,"If they're here to suck the life out of us, they're too late.",1.7079787234042554,0.0176357266126326,1880,904,621,355
28,"They're bringing drugs. They're bringing crime. They're rapists. And some, I assume, are cleaning people.",1.6969846762234306,0.0175455804293423,2023,1029,578,416
29,I guess space doesn't abhor a vacuum,1.6852409638554218,0.0205531146670916,1328,647,452,229
30,Looks like draining the swamp has been outsourced.,1.6841138659320478,0.0222645855944983,1089,520,393,176
31,Remember the good old days when the police would just conduct a sweep of the area?,1.6824701195219125,0.0145865857995304,2510,1195,917,398
32,I thought my science teacher was kidding when she told me there was a vacuum in space.,1.6720741599073,0.0173707459953005,1726,825,642,259
33,"Collector to Base: Shall we take just the leader, or the two followers, as well?",1.6655629139072847,0.0212900479451133,1208,600,412,196
34,"Clean me up, Scotty!",1.6640759930915372,0.0217930856383368,1158,578,391,189
35,Huh. Canister. I figured they'd be more advanced.,1.6618464961067854,0.0170058425196219,1798,874,658,266
36,Well this is going to suck.,1.6597938144329898,0.0787665298450315,97,51,28,18
37,"'They really are advanced. It's cordless.""",1.651475919212843,0.01616994319079,1931,941,722,268
38,Retract hose!—no alien can survive the moral vacuum of their leader.,1.6454248366013071,0.0170932528267399,2448,1463,390,595
39,Not the Rapture I had hoped for....,1.629757785467128,0.0314927094842767,578,312,168,98
40,This is NOT how I envisioned the Rapture.,1.6286231884057971,0.0185059704375491,1656,891,489,276
41,"I swear, if you say ""That really sucks!"" one more time, I'm leaving you.",1.6281842818428185,0.0169801429728568,1845,961,609,275
42,I didn't think anyone could live in a vacuum.,1.6281705342687534,0.0167324849477188,1853,953,636,264
43,I always thought they'd be upright.,1.6274944567627494,0.0336217433324946,451,230,159,62
44,He's going to have to build a higher wall.,1.6123595505617978,0.0282851664432813,712,394,200,118
45,Get the small noisy one. He's clearly their leader.,1.6106007067137809,0.0195975750641641,1415,767,432,216
46,It's a Hoovercraft.,1.6056018168054504,0.0204260156444599,1321,727,388,206
47,"I said Uber, not Hoover!",1.600997506234414,0.0370481590771646,401,222,117,62
48,I thought nature abhorred a vacuum!,1.6009463722397477,0.0205443388546255,1268,693,388,187
49,Take you to our leader? By all means!,1.600596125186289,0.0284138824245838,671,369,201,101
50,"Yep, just follow Pennsylvania Avenue down until you see the large white-domed building.",1.5977891156462585,0.0211951872266407,1176,642,365,169
51,I told you we were just a speck of dust in the universe.,1.5973094170403588,0.0217979977631943,1115,610,344,161
52,"Somehow, I thought the vacuum in space would be harder to visualize",1.595942519019442,0.022001307063729,1183,674,313,196
53,"Wow, no cord!",1.5892691951896392,0.0218549839076182,1081,592,341,148
54,They must be from a highly domesticated planet.,1.5873015873015872,0.0218433911013427,1008,536,352,120
55,"Dammit, Cassie, do you have to go berserk EVERY time someone turns on a vacuum cleaner?",1.5860023724792407,0.0246848599434437,843,463,266,114
56,"You know, I kind of see where the dog is coming from on this one.",1.585792349726776,0.0243044923919017,915,515,264,136
57,"Ok, ok! We'll scoop it!",1.5843373493975903,0.0400921837317763,332,186,98,48
58,Watch out! It's the new GOP tax plan.,1.5819838056680162,0.0237998265106615,988,569,263,156
59,Take me to your litter!,1.5781083953241233,0.0233799488931599,941,524,290,127
60,"Let go of the leash, Harriet.",1.572405929304447,0.0243269582561924,877,495,262,120
61,I always thought of returning to dust in a figurative sense.,1.571921749136939,0.0235618938616173,869,475,291,103
62,We are from the planet Trumptron. Our village idiot is missing...,1.5702479338842976,0.0264569025033678,847,511,189,147
63,Damn. This is going to suck.,1.5702479338842976,0.0253800233246636,847,491,229,127
64,We can take the whole ship down with a fistful of spare change.,1.5674653215636822,0.0258179342451552,793,455,226,112
65,Oh my God.. that's the new Air Force One! He really does live in a vacuum!!,1.566204287515763,0.0276675960509162,793,487,163,143
66,Still not the biggest dirtbag in the universe.,1.561822125813449,0.0338851540650343,461,267,129,65
67,I hope they're headed for the White House.,1.5606860158311346,0.0269484386246052,758,448,195,115
68,'Take me to your leader?' Love to.,1.5535444947209651,0.028393787776756,663,391,177,95
69,It looks like the cloud wants more than just our data.,1.5518134715025906,0.0357058211352564,386,220,119,47
70,It's the new UBER. They pick you up whether you like it or not.,1.5507246376811594,0.0292608088593289,621,367,166,88
71,"Honey, look! A Hoover-craft!",1.5502958579881656,0.0275084885521674,676,393,194,89
72,Any other time this would seem unusual.,1.5464566929133858,0.0286033440230233,635,374,175,86
73,Did you ever feel like a tiny speck of dust in the universe?,1.5457364341085271,0.0272259222629557,645,367,204,74
74,It's the new tax plan.,1.5457364341085271,0.0291063214089696,645,389,160,96
75,Let's ask if they'll bring us back after 2020.,1.5454545454545454,0.0274479328965685,638,364,200,74
76,So much for space abhorring a vacuum.,1.5454545454545454,0.0296873691519078,638,390,148,100
77,I just wish they were more friendly. They treat us like dirt.,1.5398671096345515,0.0297186653210569,602,362,155,85
78,Did I mention they're very serious about cleaning up after dogs here?,1.5385906040268456,0.0277008162533622,596,337,197,62
79,"Look, it's the new Clean Air Act!",1.5380710659898478,0.0299556298596634,591,356,152,83
80,"What did I tell you, life sucks.",1.5372881355932204,0.0323056101100527,590,381,101,108
81,It's the other attachments I worry about.,1.535528596187175,0.0297180926235247,577,343,159,75
82,Worst. Rapture. Ever.,1.535528596187175,0.0308116845839432,577,354,137,86
83,"Look, an Identifiable Flying Object!",1.5328596802841918,0.0301773430743491,563,337,152,74
84,Why are you so surprised Honey? Vacuuming has always been alien to you.,1.532219570405728,0.0331368687550336,419,240,135,44
85,It's not natural . . . .nature abhors a vacuum.,1.5304347826086957,0.0712980220817813,115,73,23,19
86,That's advanced? There's no grooming attachment.,1.5280898876404494,0.0309748806676676,534,322,142,70
87,Ever wonder where all that data sent to the cloud really ends up?,1.526615969581749,0.0302758981200219,526,310,155,61
88,They treat us like dirt.,1.5265151515151516,0.0306634132269278,528,315,148,65
89,So this is what it feels like to be drawn to a higher power.,1.5265151515151516,0.0306634132269278,528,315,148,65
90,"If their vacuum is anything like ours, we should be fine.",1.5202429149797572,0.0323769852313213,494,303,125,66
91,I wonder why they chose Washington D.C.?,1.5201612903225807,0.0311215353692144,496,295,144,57
92,With all that's going on in the world it must be nice living in a vacuum.,1.5201612903225807,0.0326542749788171,496,307,120,69
93,...take a right. Two blocks. Big white house on your left. Rose garden. You can't miss it.,1.5194805194805194,0.0335214108338674,462,284,116,62
94,Don't worry. Nature abhors a vacuum.,1.5194274028629855,0.0323714756048774,489,299,126,64
95,I'm starting to get Fifi's fear of the vacuum cleaner.,1.5184426229508197,0.0313674672356615,488,291,141,56
96,In my day they used to go door to door.,1.5119825708061003,0.0316575130535954,459,272,139,48
97,"Actually, I can identify that object.",1.5110132158590308,0.0323661554557539,454,273,130,51
98,Oh no! It's the grim sweeper!,1.5089686098654709,0.0331014010862047,446,272,121,53
99,"Well, I'm not surprised. We've made such a mess of things.",1.5089686098654709,0.0321751490354106,446,266,133,47
100,1600 Pennsylvania Avenue is actually three blocks North.,1.507900677200903,0.0329604825194188,443,269,123,51
101,Pray the bag is full!,1.507900677200903,0.0315351499684505,443,260,141,42
102,"They come in peace, with a one-year warranty.",1.5069124423963134,0.0326622362105448,434,260,128,46
103,Suck them up Scotty.,1.5069124423963134,0.0334669275793962,434,265,118,51
104,All those movies and not one of them got it right.,1.5069124423963134,0.0336255550894075,434,266,116,52
105,I hope they visit Washington.,1.5068493150684932,0.0343222469410659,438,274,106,58
106,We got the coordinates from your Roomba.,1.5057736720554271,0.0327178523427648,433,260,127,46
107,I always thought nature abhors a vacuum!,1.5057736720554271,0.0336839690899087,433,266,115,52
108,"Well, that's disappointing. In the movies, it's always a ray, or something.",1.5054945054945057,0.0802523893780463,91,60,16,15
