rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
0,Sometimes a dipstick is just a dipstick.,2.262050497322112,0.017780896176245,2614,827,275,1512
1,"The impotence, that feeling of being out of control when you find yourself parallel parking against your will, probably started when you were being assembled.",1.8199233716475096,0.0587892877042113,261,145,18,98
2,I'd like to see you again in two thousand miles.,1.8016194331983808,0.0508768044580956,247,108,80,59
3,"I'm afraid we're out of time, but I'd like to see you again in 5,000 miles …",1.7376237623762376,0.0563870553407255,202,98,59,45
4,And was this your first breakdown?,1.7216494845360826,0.0554129146075909,194,92,64,38
5,Where do the voices tell you to go?,1.71875,0.0583393711036371,192,97,52,43
6,So you're no longer attending your AAA meetings?,1.712041884816754,0.0591950932966821,191,99,48,44
7,And are the clowns inside you now?,1.701657458563536,0.0626530055351816,181,99,37,45
8,I don't think I'm charging you enough.,1.6944444444444444,0.0605669583054577,180,95,45,40
9,"We have to end for today, but I've set your next session for 3 months or 3,000 miles, whichever comes sooner.",1.6927374301675977,0.056607964980012,179,87,60,32
10,I just can't seem to control my emissions.,1.680232558139535,0.0620967312802263,172,93,41,38
11,"Wait, back up.",1.6745562130177514,0.0596731351250179,169,87,50,32
12,My father had a checkered past.,1.6518987341772151,0.0628075534955179,158,86,41,31
13,Lots of cars fall in love with their mechanic. It's called transmission.,1.6496815286624205,0.0644492249750687,157,88,36,33
14,Tell me about your last breakdown.,1.6428571428571428,0.0655875040558436,154,88,33,33
15,You got yourself here. That's a good start.,1.6405228758169934,0.0598231390921892,153,79,50,24
16,And how many clowns do you think are inside you *right now*?,1.6405228758169934,0.067266636625477,153,90,28,35
17,My mother was an Escort.,1.6405228758169934,0.0646591304834974,153,86,36,31
18,I believe you are expeeriencing Prius envy.,1.6308724832214765,0.0648352453626032,149,84,36,29
19,Back up a moment,1.6266666666666667,0.0602356793096426,150,79,48,23
20,Let's back up.,1.6206896551724137,0.0611738348999318,145,77,46,22
21,"I know this is unprofessional, but could you drop me home after our session?",1.619047619047619,0.0664145825764405,147,86,31,30
22,These voices inside - do they always tell you where to go?,1.6164383561643836,0.0661087079237982,146,85,32,29
23,When did you first realize you had a fear of clowns?,1.6056338028169015,0.0692134747884096,142,87,24,31
24,Premature acceleration?,1.6028368794326242,0.066676366536578,141,83,31,27
25,It's a classic case of Prius envy.,1.6,0.0647550527378934,140,80,36,24
26,So tell me about these auto erotic fantasies.,1.6,0.0647550527378934,140,80,36,24
27,I don't take auto insurance.,1.6,0.0670935289267436,140,83,30,27
28,"I'm tired of being the ""smart"" car. The girls all go for the muscle cars.",1.6,0.065543815711371,140,81,34,25
29,Let's go back to the day you found out you were pre-owned.,1.5985401459854014,0.0650823156938941,137,78,36,23
30,In your case I think a fear of clowns is perfectly rational.,1.5985401459854014,0.0675109949337663,137,81,30,26
31,And you feel that the road never hugs you in return?,1.5971223021582734,0.0635378479591931,139,78,39,22
32,And do you consume ethanol on a daily basis?,1.5971223021582734,0.062711990151248,139,77,41,21
33,Would you describe yourself as a self-starter?,1.5942028985507246,0.0622557057079917,138,76,42,20
34,"First of all, do you have insurance?",1.5912408759124088,0.0643315736321469,137,78,37,22
35,"Well, I can validate your feelings, but not your parking.",1.5895522388059702,0.0663361217001225,134,78,33,23
36,You can break down if you need to.,1.5851851851851853,0.0634246397645516,135,76,39,20
37,I'm afraid we're out of time. Is someone coming to pick you up?,1.582089552238806,0.0629382914732754,134,75,40,19
38,"Well, problems may appear larger in your rearview.",1.5801526717557253,0.0631472460886679,131,73,40,18
39,You bet I'm going to charge you.,1.5801526717557253,0.0676370737766226,131,78,30,23
40,How much baggage could you possibly have?,1.5769230769230769,0.0644830686595704,130,74,37,19
41,Tell me more about your auto body experience.,1.5757575757575757,0.0681207478315342,132,80,28,24
42,Let's shift gears for a moment.,1.573643410852713,0.0667409897586145,129,76,32,21
43,My longest relationship only lasted six blocks.,1.5669291338582678,0.0657516424724646,127,74,34,19
44,So tell me what drove you here,1.5634920634920637,0.0652185889812286,126,73,35,18
45,How long have you felt you don't know where to turn?,1.56,0.0636522812099127,125,71,38,16
46,What drove you into therapy?,1.559055118110236,0.0676839735340032,127,77,29,21
47,Would you describe yourself as self-driven?,1.5564516129032258,0.0630362329200012,124,70,39,15
48,That voice you hear in your head? It's the radio.,1.5564516129032258,0.0640679093174278,124,71,37,16
49,How long have you been afraid of clowns?,1.5564516129032258,0.0717895518358915,124,79,21,24
50,"If they trust me, why do I have a steering wheel?",1.5564516129032258,0.0660829606739071,124,73,33,18
51,"Well, our time's up here, any chance you are heading toward downtown?",1.5564516129032258,0.0689952804336184,124,76,27,21
52,Let's back up for a minute.,1.5564516129032258,0.065083233999761,124,72,35,17
53,"Look, the squirrel had choices...",1.5564516129032258,0.0699391097003325,124,77,25,22
54,How long have you had these feelings that you are being controlled by others?,1.5555555555555556,0.0642964913561033,126,73,36,17
55,Let's talk about why you automatically lock everyone out.,1.5528455284552845,0.0655137399147868,123,72,34,17
56,"All my life they said, ""Porsche's the pretty one, you're the smart one.""",1.5528455284552845,0.0704162639185461,123,77,24,22
57,"Unfortunately, we don't accept car insurance.",1.5528455284552845,0.0713563609327938,123,78,22,23
58,Have you tried turning yourself off and on again.,1.5528455284552845,0.0694634450838823,123,76,26,21
59,"So, what really turns you on?",1.5528455284552845,0.0684973735379448,123,75,28,20
60,It's a clinical condition we refer to as Prius Envy.,1.5528455284552845,0.0694634450838823,123,76,26,21
61,"Sure, you're a smart car. But are you a happy car?",1.5491803278688523,0.0669688013314197,122,73,31,18
62,"Do you mind, just this session, if we talk about something other than the road less traveled?",1.5491803278688523,0.0737102525430106,122,80,17,25
63,Let's talk about your tendency to avoid things.,1.5491803278688523,0.0708995933648616,122,77,23,22
64,Tell me more about the nightmare with the clowns.,1.5491803278688523,0.0699376103567947,122,76,25,21
65,Have you tried turning yourself off and then on again?,1.5491803278688523,0.0627924228249842,122,69,39,14
66,He just sits in you and does nothing?,1.5491803278688523,0.0699376103567947,122,76,25,21
67,So let's be clear. This voice inside you tells you not only where to go but how to get there?,1.5454545454545454,0.0694329650750884,121,75,26,20
68,Tell me about your control issues.,1.5454545454545454,0.063201980650346,121,69,38,14
69,Please put the reverse camera on and look at me when I talk to you.,1.5378151260504205,0.0672891749646581,119,72,30,17
70,"Yes, Prius envy is very common.",1.5378151260504205,0.0662223769894068,119,71,32,16
71,"I'd like to work on your ""my way or the highway"" attitude.",1.5338983050847457,0.0688076503073078,118,73,27,18
72,The next half hour is free if you can give me a ride to the airport afterwards.,1.5338983050847457,0.0708817454927655,118,75,23,20
73,That many clowns would frighten anyone.,1.5338983050847457,0.0708817454927655,118,75,23,20
74,I think you could benefit from an AAA meeting.,1.5338983050847457,0.065573615775555,118,70,33,15
75,How many clowns?,1.5338983050847457,0.0688076503073078,118,73,27,18
76,I’m sorry but I don’t accept AAA.,1.5338983050847457,0.065573615775555,118,70,33,15
77,We have to stop now. Could you run me uptown?,1.5333333333333334,0.0689388692519986,120,75,26,19
78,It's nothing to be ashamed about. Prius Envy is actually quite common.,1.532258064516129,0.068166466640629,124,78,26,20
79,Are you finding these emissions are primarily nocturnal?,1.5299145299145298,0.0692818723238066,117,73,26,18
80,Tell me more about your control issues.,1.5299145299145298,0.0713771830863877,117,75,22,20
81,You're supposed to have avoidance issues.,1.5299145299145298,0.0671211844355921,117,71,30,16
82,I'm afraid you are suffering from Prius envy.,1.5299145299145298,0.0692818723238066,117,73,26,18
83,You've got a classic case of Prius envy.,1.5299145299145298,0.0671211844355921,117,71,30,16
84,Reframe it. You're not driverless. You're self-driven. Big difference.,1.5299145299145298,0.0671211844355921,117,71,30,16
85,"Given your history, the fear of clowns is more than understandable. But could you say you just feel 'so used' in general?",1.5299145299145298,0.0703373304086811,117,74,24,19
86,"Seriously, if you don't cut back on the ethanol, I can't help you.",1.5299145299145298,0.0692818723238066,117,73,26,18
87,"Have you considered the possibility that these ""accidents"" might actually by your fault.",1.5299145299145298,0.0682100844183945,117,72,28,17
88,This is a classic case of Prius envy.,1.5299145299145298,0.0692818723238066,117,73,26,18
89,"I'm a Smart Car, but I'm not living up to my potential",1.5299145299145298,0.0671211844355921,117,71,30,16
90,Blue Book cannot determine your true self-worth.,1.5258620689655171,0.0653226416392309,116,69,33,14
91,"It's perfectly normal, we all have gas.",1.5258620689655171,0.0697620789587898,116,73,25,18
92,Did you have any trouble finding my office?,1.5258620689655171,0.0617840788414265,116,66,39,11
93,Do you think perhaps you're being Uber sensitive?,1.5258620689655171,0.0686791280024082,116,72,27,17
94,So let's delve further into this fear of clowns,1.5225225225225223,0.0699208009281352,111,69,26,16
95,Sometimes a tunnel is just a tunnel.,1.5225225225225223,0.0733506570783957,111,72,20,19
96,Let's talk about your autoeroticism.,1.5225225225225223,0.0699208009281352,111,69,26,16
97,You are a Smart Car; figure it out.,1.5225225225225223,0.0675375308612299,111,67,30,14
98,You seem to be headed for a breakdown.,1.5217391304347827,0.0669116316577274,115,70,30,15
99,"Obviously, you're just not driven.",1.5217391304347827,0.0691540096718392,115,72,26,17
100,There's nothing driving me anymore.,1.5217391304347827,0.0723874502768469,115,75,20,20
101,Self-driving will not make you go blind.,1.5217391304347827,0.0713259255550622,115,74,22,19
102,"Our hour is up, I recommend we meet again in 3,000 miles.",1.5217391304347827,0.0657617757500713,115,69,32,14
103,Just how long have you been cheating on your emission tests?,1.5217391304347827,0.0691540096718392,115,72,26,17
104,You've got a surprising amount of baggage.,1.5217391304347827,0.0691540096718392,115,72,26,17
105,Have you been skipping your AAA meetings again?,1.5217391304347827,0.0669116316577274,115,70,30,15
106,It appears you lack self-control.,1.5217391304347827,0.0702483619381231,115,73,24,18
107,Why don’t you let people in?,1.5213675213675213,0.0671493255245661,117,72,29,16
108,What's more important to you -- performance or size?,1.5175438596491229,0.0685109620693566,114,71,27,16
109,I feel like I'm going through life on autopilot,1.5132743362831858,0.0712395269741894,113,73,22,18
110,And how long have you felt this Prius envy?,1.5132743362831858,0.066655524541676,113,69,30,14
