caption,mean,precision,votes,not_funny,somewhat_funny,funny
"Oh I'm sorry, maybe I'd move faster if SOMEONE didn't bite my leg off.",1.8182268449727588,0.012459407073196515,4038,1697,1374,964
Hit me again with your cart and I'll hunt you down until the day I die.,1.8123109766945384,0.010765252160851845,5621,2457,1762,1402
"If anyone asks, you’re my support animal.",1.8091618734593262,0.011248353345811438,4868,2052,1693,1123
"Call me Ishmael.
I'm using his employee discount.",1.7987282954267547,0.01242681213689028,4089,1785,1342,962
It was Melville who called you a dick.,1.7884197828709287,0.012619489459568072,4145,1897,1224,1021
My therapist says you’re a metaphor.,1.7842094062566503,0.011151334515721088,4699,1988,1734,975
"No, I don't know where the Tide is.",1.7829306313328137,0.01558220548354985,2566,1138,847,581
"I don't care where you breathe from, masks are required.",1.7723772858517806,0.017364146633378194,2078,941,669,468
I chased you down for 700 pages and now I run into you in the cereal aisle?,1.768959801077497,0.011193217444107787,4826,2145,1651,1030
These people pay for 'sea salt' ?,1.7684078036500943,0.019019296542533398,1589,683,591,315
"You know they’re not real goldfish, though, right?",1.76128,0.013661032293683569,3125,1373,1125,627
"Yes I am parked in the handicapped space,and you can thank yourself for that.",1.7571129080563044,0.01330160736556641,3339,1490,1170,679
Catch you later.,1.7569111263422434,0.011729851238456553,4377,1979,1483,915
I'll catch you later.,1.7516083916083915,0.012933929088776113,3575,1623,1217,735
"Buddy, it’s New York. EVERYONE  feels like a fish out of water.",1.7473521053991217,0.012279549393197616,3871,1742,1365,764
"This isn’t the ending I wanted, either.",1.7447392497712717,0.013342022195323601,3279,1482,1152,645
"We're in the same boat now. You're the hated white whale, and me, the hated white male.",1.743002544529262,0.015171394693420558,2751,1315,828,608
"Oh, NOW you're a vegetarian.",1.740120562625586,0.01389278327759492,2986,1349,1064,573
It’s Captain Crunch. You’ll like it.,1.7395604395604396,0.017830752192654464,1820,825,644,351
You don’t have to say “thar she blows’ every time you find an item you’re looking for.,1.7363636363636363,0.013064089553604741,3410,1560,1189,661
"Six feet, Moby!",1.736220472440945,0.01413631014674483,3048,1436,980,632
"No, I gave up searching for you long ago.  I'm just looking for toilet paper now.",1.7340458015267175,0.013316389493789407,3275,1502,1142,631
Just because we did a book together does not mean we are friends.,1.733440170940171,0.012223842212141171,3744,1679,1384,681
There you are!  I’ve been looking everywhere for you.,1.7258308157099698,0.01471126864246289,2648,1221,932,495
You read the sign wrong- it's Whole Foods,1.72475106685633,0.015010275923865854,2812,1384,818,610
Don't act like you don't know me.,1.7233791748526524,0.015186759477442031,2545,1196,857,492
Go on ahead of me...I'll catch you later.,1.7232086239695625,0.013293449133630267,3154,1436,1155,563
Plankton? This isn't Trader Joe's.,1.717108684347374,0.017563315220135416,1923,919,629,375
"I’ve been good...Sold the ship, started seeing a therapist.....Anyways, how have you been?! You look great...",1.7136481963555226,0.014556258487770231,2689,1261,937,491
Just so we are clear: what happens at sea stays at sea.,1.7008506616257089,0.01637239351095795,2116,1011,727,378
"After a lot of therapy, Ahab and Moby Dick now live a quiet life together in Nantucket.",1.6990338164251209,0.016860432941759856,2070,1014,665,391
Couldn't you just follow me on Facebook like everyone else?,1.6989374262101535,0.01816625939801741,1694,805,594,295
Right !Another Dick who won’t wear a mask,1.6987888362295944,0.018274682707950424,1899,974,523,402
It’s always weird seeing you outside of work.,1.6977329974811084,0.016564921782056655,1985,931,723,331
Settled down. Had a kid. How about you?,1.6973816717019135,0.016758252232380703,1986,945,697,344
"Don’t feel bad, everyone gained a little blubber in quarantine.",1.6947089947089946,0.01709084107438653,1890,898,671,321
Staring blankly ahead and standing motionless Moby hopes he won't be recognized.,1.692223439211391,0.01804425544507173,1826,910,568,348
"Oh hey, I almost didn't recognize you outside of work.",1.6914191419141915,0.017708493148613506,1818,884,609,324
That was 1850. Let it go. And stop following me everywhere.,1.6903283052351374,0.022752367938259244,1127,557,362,208
