caption,mean,precision,votes,not_funny,somewhat_funny,funny
You can leave your label on.,1.7877721574664613,0.011663957253112051,4547,1991,1530,1026
First the good news...you've aged well.,1.7799145299145298,0.01637529358695962,2340,1048,759,533
"The good news is, you've aged well . . . .",1.7782956058588548,0.019904090776320278,1502,650,535,317
It's standard procedure at your age,1.7755231452124287,0.01943261864835736,1577,686,559,332
"It's a routine procedure, but I would recommend someone drive me home afterwards.",1.7583932853717026,0.01955824919378477,1668,782,507,379
"It's like acupuncture, but... with a twist.",1.7516853932584269,0.018975844043449937,1780,846,530,404
Good news. I found a way to stop your aging.,1.7448127832101121,0.012441913760417,4193,2032,1199,962
I’m afraid you need glasses.,1.7370408513559903,0.015039149259668576,2913,1443,793,677
You must be my 5 o'clock,1.7271107944424653,0.014850146143640644,2807,1356,861,590
"Oh, this? Just a little something to help you breathe.",1.7229676400947118,0.021153632850914424,1267,583,452,232
"You won't be able to drive after this, and neither will I.",1.698842788597234,0.013033157654446407,3543,1760,1090,693
"Relax, I've performed this procedure thousands of times.""",1.69782480893592,0.018245879292138643,1701,816,583,302
I’m detecting subtle notes of fear and distrust.,1.691734921816828,0.014587961002733109,2686,1309,896,481
The good news is that you were born in a very good year.,1.6901041666666667,0.019103942879394775,1536,742,528,266
Don't worry!  I've done hundreds of these procedures.,1.683447749809306,0.020696312022033078,1311,641,444,226
Relax.  It's just something to help you breathe.,1.6825588412794206,0.018140894390551113,1657,798,587,272
"It’s a minor procedure, and afterwards we’ll both feel much better.",1.674060382008626,0.018679847284509846,1623,810,532,281
"Actually, you ARE the anesthesia.",1.672811059907834,0.019383902431273605,1519,763,490,266
"It IS a slightly invasive procedure, but we can do it right here in the office.",1.671988388969521,0.01993052978805974,1378,677,476,225
I have something that can help you breathe,1.6645253390435404,0.019428026277323086,1401,684,503,214
Keeping things bottled up is dangerous.,1.661394680086269,0.019767471665557357,1391,693,476,222
You are going to feel just a little prick before we start.,1.6446540880503144,0.02055966151712788,1272,648,428,196
Once I leave the room you can pour it into this cup.,1.641801548205489,0.020314075870272563,1421,762,406,253
