caption,mean,precision,votes,not_funny,somewhat_funny,funny
We use the males as a control group - they never ask for directions.,1.842814371257485,0.01601283550627495,2672,1158,776,738
"I wasn't sure if you said maze or maize, so I did both.",1.8175046554934824,0.0199890317024895,1611,692,521,398
"To accurately simulate the IKEA experience there is, in fact, no way out.",1.7867403314917127,0.018916738712258917,1810,820,556,434
There is no exit. We're measuring existential dread.,1.7619753086419754,0.01800898252565068,2025,963,581,481
"We took away his phone, he's already lost.",1.753390256152687,0.017888867027739803,1991,940,602,449
The smartest ones simply eat their way out.,1.7415399705738106,0.01711186685575761,2039,940,686,413
"For some reason,they return in baseball uniforms.",1.7400593471810089,0.019528636958273452,1685,817,489,379
I accidentally spelled it ‘maize’ in the grant proposal.,1.7346411977284462,0.018019213341962433,1937,934,583,420
Our research is backed by a hedge fund.,1.7277406073082862,0.017884964600803237,1943,940,592,411
Now we get a research grant AND a farm subsidy.,1.7263743051266214,0.019081490336500487,1619,759,544,316
We’ve decided the most intelligent ones never enter the maze at all.,1.7239043824701195,0.015482932052350335,2510,1197,809,504
This is Donald. He is going to get lost and then declare victory.,1.7233300099700897,0.018438805450902783,2006,1038,485,483
"He’s smarter then we thought, he refuses to go in.",1.7223149693934334,0.017920241830672617,1797,837,622,338
It’s cannabis.  They never get far.,1.7130696044066098,0.01732619432461809,1997,967,636,394
The lab tech thought I said 'maize.',1.7124681933842238,0.019111619099318793,1572,742,540,290
"Next time, let's try putting the cheese at the end of the maze.",1.710495283018868,0.018658959082327262,1696,817,553,326
"Forget the experiment for a minute, where the hell has your mouth gone?",1.7083333333333333,0.0159304774942933,2664,1402,637,625
"Honestly, I think the fact we cultivated miniature corn is more impressive.",1.7025838372732272,0.017921278012746258,1819,882,596,341
Our grant was awarded by a hedge fund.,1.7019265721555799,0.014962053007291398,2751,1379,813,559
He's not one of the test mice--he's with the rescue team.,1.700382722799344,0.017736733636814526,1829,882,613,334
"Just as we thought, the city mouse has no idea what to do next.",1.6999503229011426,0.016900036085008018,2013,971,675,367
"Yes I did do my undergrad at Iowa, how’d you know?",1.696774193548387,0.015208337914863895,2480,1201,830,449
"He should do well, he is a field mouse.",1.6927662957074723,0.015009304526643768,2516,1218,853,445
He seems reluctant to go in — maybe he’d rather work from home.,1.688135593220339,0.01952147414870489,1475,716,503,256
It’s a MAGA rat. It has already claimed that the results are rigged.,1.6805460750853243,0.02073923784687655,1465,770,393,302
The walls have ears…,1.676379417234966,0.019305359111294888,1613,830,475,308
'It gets them off the wheel and into nature.',1.673403766651355,0.016158064455975958,2177,1090,708,379
You call it corn. We call it maze.,1.670569451836083,0.01766439405229169,1879,962,574,343
This way we get funding from the Department of Agriculture.,1.6704545454545454,0.018346250954073676,1584,769,568,247
We’re testing if the mice can navigate the US healthcare system before we proceed with the drug trials.,1.6699842849659507,0.017676495755301364,1909,988,563,358
The real trick was getting them to grow the corn.,1.6676816006959547,0.0158790801757359,2299,1175,713,411
Had to take his phone away – he was using Google Maps.,1.6673479816044967,0.0176793488649823,1957,1032,544,381
It's made out of marijuana.  That's as far as they get.,1.6663336663336663,0.01701010177108142,2002,1025,620,357
He hasn't moved in an hour. Maybe the marijuana maze wasn't such a good idea.,1.6630864895421142,0.018263274566671983,1769,920,525,324
"Just for fun, we put a cat at the other end.",1.6607669616519174,0.02125334076211396,1356,723,370,263
You could have put the cheese a little deeper.,1.6592039800995024,0.019166284026381177,1608,842,472,294
It has nothing to do with the mouse. I'm studying tiny corn.,1.6440993788819875,0.01846317328631367,1610,830,523,257
The study was modified slightly after we got a grant from Nebraska.,1.6417910447761195,0.018222464520118945,1675,873,529,273
Their development of agriculture was an unexpected result.,1.641095890410959,0.017827157954883648,1825,974,532,319
"Unlike the males, she does it backwards, in high heels.",1.6407185628742516,0.018017362011490238,1837,996,505,336
It's a female.  She's asking for directions.,1.639819345126082,0.01596327952868832,2657,1550,514,593
He’s still dizzy from the crop circles.,1.6325932132383745,0.01646919937049914,2387,1372,520,495
Amazing.  She's the first rat to do it backwards,1.6291997556505804,0.01845284753177734,1637,872,500,265
Turns out rats are just as puzzled by tiny corn as we are.,1.6217391304347826,0.024278519082681194,920,489,290,141
"To tell the truth, once we worked out the genetics for the tiny corn I pretty much lost interest in the rest of the project...",1.6072772898368883,0.025732333215310526,797,428,254,115
The smart ones just run around the outside.,1.602536997885835,0.02481638131643378,946,538,246,162
Most of the funding went to finding tiny farmers.,1.5992691839220463,0.026172614234764777,821,461,228,132
Who says lab scientists can't do field studies?,1.5902439024390245,0.020243526644332516,1230,665,404,161
He always likes for me to say go before he begins.,1.5843585237258349,0.021469307182326734,1138,633,345,160
Wait...did that one just do it backwards?,1.582648401826484,0.021276108516311808,1095,595,362,138
We built it from compacted cannabis.  So far none of them have made it through.,1.5788973384030418,0.022754124439335374,1052,601,293,158
He’s the best in his field.,1.5778275475923853,0.024389795267698296,893,505,260,128
I can’t wait to see his reaction to the vegan cheese!,1.5744466800804828,0.022797489978996006,994,558,301,135
We teach the smartest rats to drive the tractor.,1.5740740740740742,0.02507616487845487,810,452,251,107
20 years of research funded entirely through corn subsidies and the Iowa Congressional Caucus,1.5674157303370786,0.02428057787565356,890,509,257,124
