caption,mean,precision,votes,not_funny,somewhat_funny,funny
You can use the loaner corn dog while you wait. Can you drive a stick?,1.8899966766367564,0.010878482707221013,6018,2513,1656,1849
How long has the “Check Condiments” light been on?,1.8635886673662119,0.014654654064970705,2859,1099,1051,709
I can only give you a ball park estimate.,1.8387096774193548,0.014398938823491796,2852,1110,1092,650
How long have you been driving with the Check Condiment light on?,1.8169014084507042,0.011448880239924561,4757,1998,1632,1127
When does it knock worst?,1.8161862527716186,0.012260049487756147,4510,2019,1301,1190
"Yeah, we’ve got the part you need, but its only sold in packages of eight.",1.8133756278086175,0.012963141591254555,3783,1621,1247,915
I can give you a ballpark estimate.,1.8114149305555556,0.011425160026470465,4608,1901,1673,1033
"Topped off the condiments,steamed your buns and rotated the dog.",1.8112593556784902,0.01433733201535425,3073,1315,1023,735
"Yeah, everything looks kosher.",1.8050520059435364,0.013185743106669524,3365,1376,1269,720
I’ll give you a ballpark figure.,1.7957905286895515,0.012206246603244566,3991,1680,1446,863
"You should have seen the last guy, he was driving a lemon.",1.7929848693259973,0.014670388675746337,2908,1273,964,671
"Actually, it creates its own gas.",1.791803769069698,0.013895150902564886,3343,1499,1041,803
You can’t use Dijon on these American models.,1.7912713472485768,0.014755796878751637,2635,1088,1009,538
Everything looks kosher.,1.789871944121071,0.012985777705025842,3436,1432,1294,710
I'm gonna need to put it up on the grill.,1.787668734038672,0.01474302426806145,2741,1169,985,587
Try driving with less relish,1.7824497257769654,0.019017562653548974,1641,704,590,347
To be honest with you nobody knows what's inside these things.,1.7817076540480796,0.012972772078354438,3619,1583,1243,793
There’s a teenie-weenie problem.,1.7804656788630178,0.013635132744776346,3307,1459,1115,733
So when did the ‘check mustard’ light come on?,1.7792171995589856,0.013024305078350328,3628,1605,1219,803
"Sure, it's drivable, but come back if the knock gets wurst.",1.777615215801024,0.015149085148109044,2734,1229,884,621
"Well, you’re low on oil and high in saturated fat.",1.7767780634104542,0.0160041575721911,2334,1016,823,495
I am assuming you want me to be frank with you.,1.7737089201877934,0.01659552578596001,2130,920,772,438
How long has your check mustard light been on?,1.7728790915163661,0.013948866438916898,2994,1289,1096,609
Everything looks kosher to me.,1.7727807172251617,0.01302655096241534,3402,1456,1262,683
Not what I pictured when you said ‘German-made.’,1.7695144437615242,0.019544686377885902,1627,736,530,361
"Unfortunately, ordering parts is difficult because no one knows what these things are made of.",1.7694736842105263,0.014653717926877108,2850,1276,955,619
It's going to need the works.,1.7643630308076603,0.015672762603120564,2402,1058,852,492
"Trust me, I've seen wurst.",1.7614192495921697,0.015379098904299936,2452,1073,891,488
I can’t give you an exact estimate but I can give you a ballpark.,1.7547838412473422,0.014588694935905401,2822,1278,958,586
"Yeah, they're great cars but you don't want to see how they get made.",1.7545109211775878,0.01705238240324241,2106,971,682,451
"To be safe, I suggest you stay off the main arteries",1.7459438068856352,0.015334018928766048,2527,1153,863,511
"You need eight spark plugs, but they're sold in packs of ten.",1.7411918225315355,0.016709092263517425,2299,1112,670,517
I should've checked this before we left the deli.,1.7397260273972603,0.01766683911646073,2263,1170,512,581
"It’s cooked, ma’am, nothing I can do.",1.7348189415041784,0.017847704167395034,1795,814,643,338
"I hate to say this, but it looks like a wurst case scenario.",1.733759842519685,0.017143802528258038,2032,957,664,411
Its a quart low. Do you want regular or Dijon?,1.7328629032258065,0.01678492729265509,1984,890,734,360
"Ma'am, have you noticed any yellow stains in your driveway recently?",1.7323177366702938,0.01765397555453695,1838,838,654,346
"I'll be frank with you, and I don't relish saying this, but you're in a pickle.",1.7322677322677322,0.025526381570674304,1001,496,277,228
Dangerously low on mustard.,1.7297576070139247,0.018458901499179625,1939,973,517,449
"""Regular, premium or dijon?""",1.729036729036729,0.019791432322398217,1443,656,522,265
With this type of vehicle it's going to be more of a Ball Park estimate.,1.7199191102123357,0.024643568221061698,989,474,318,197
"Uh oh, lady, you used regular. This baby takes dijon.",1.7176395939086295,0.019098082980848228,1576,738,545,293
It makes its own gas,1.7159005275056518,0.02121418928448995,1327,638,428,261
What we have here is a wurst case scenario.,1.7139689578713968,0.025781799698219875,902,436,288,178
Well Ma'am. You're really not supposed to use dijon on these domestic models.,1.7109665427509293,0.022682372234790145,1076,498,391,187
Unfortunately lots of wieners start to have performance issues at this age...,1.7105788423153692,0.025379798531167706,1002,510,272,220
It’s not uncommon. These German models can be real brats.,1.7061781609195403,0.020614416647064836,1392,676,449,267
"If you're going to rely on ethanol, you should really be driving a corn dog.",1.7024390243902439,0.02181041542274058,1230,597,402,231
I'm afraid your trip just took a turn for the wurst.,1.7023144453312051,0.021511942559569494,1253,610,408,235
When was the last time you changed your condiments?,1.7006633499170813,0.021422790092424288,1206,568,431,207
Can I be frank?,1.6998327759197325,0.022276505165999765,1196,588,379,229
Looks like it needs the works,1.6989708404802744,0.02179624289159044,1166,551,415,199
"Frankly, lady, I don't think you wanna know what's in there.",1.697754749568221,0.022299029967121613,1158,561,386,211
"Yeah, it’s cooked.",1.695111111111111,0.02406698032989133,1125,590,288,247
Can I be frank with you?,1.6943493150684932,0.02236649789539434,1168,574,377,217
This is Iowa lady. We don’t carry Grey Poupon .,1.6937101185050136,0.0235196312279572,1097,552,329,216
"Your mechanic has a first name, it's O-S-C-A-R.",1.6927029804727647,0.025709374823682882,973,507,256,208
We'll have to ship the parts in from the factory in Frankfurt.,1.6914893617021276,0.02323385528047341,1034,497,359,178
"Your oil is fine, but your triglycerides are through the roof.",1.6868884540117417,0.0333526374003114,511,250,171,90
"I added three quarts of mustard,  topped off the relish and pumped the bun to 35 psi. You're good to go.",1.686175580221998,0.024048637327545353,991,488,326,177
"Trust me, you'd rather not know what parts are going in there.",1.684158415841584,0.023737934192384413,1010,497,335,178
"Will that be Regular,Unleaded or Grey Poupon?",1.6824395373291272,0.024268516987846916,951,465,323,163
