caption,mean,precision,votes,not_funny,somewhat_funny,funny
I’m from the future. Vote carefully.,1.8176795580110496,0.019222256468060014,1810,800,540,470
I’m an evolution denier.,1.8070866141732282,0.022304016652766993,1270,547,421,302
"You get so much more with a smile and a club, than you do with just a smile.",1.7958921694480103,0.01980084033229276,1558,667,542,349
You won't believe how long I had to wait for this train.,1.7946745562130177,0.0193771092830793,1690,745,547,398
"I peg you as more of a gatherer, am I right?",1.7876506024096386,0.015158027778320374,2656,1152,916,588
You have no idea how long I had to wait for this train.,1.7814327485380117,0.02129024039482746,1368,606,455,307
"Wait -- ""B.C."" means ""business casual""?",1.781372549019608,0.014772564920780426,3060,1429,871,760
I'm an anesthesiologist.,1.7802919708029197,0.015733330790447128,2740,1296,750,694
"A headhunter? Me, too.",1.776269482151835,0.012846453743448179,3978,1850,1168,960
"No big plans. Meeting friends, going clubbing.",1.7753108348134992,0.016525108178977777,2252,1002,754,496
I'm actually the new Chief Technology Officer at Twitter.,1.7725727238383076,0.016204269474128324,2647,1289,671,687
"Natural  History Museum? No, I'm the new Senator from Ohio.",1.7667009249743062,0.01870364522520545,1946,942,516,488
So you take everything they’ve got but don’t get to hit them?,1.7483870967741935,0.01852213562745891,1860,886,556,418
I’m the patent holder of ‘the wheel.’ What do you do?,1.7472194135490395,0.017412229987613367,1978,906,666,406
Where do you kill your clothes?,1.7437923250564333,0.018651204282464195,1772,831,564,377
"Seriously, I haven’t been mugged once since the wardrobe change.",1.7405708460754332,0.01743049712077087,1962,905,661,396
This usually gets me the whole bench for myself.,1.7314399601395116,0.01685856392923249,2007,914,718,375
No. I have come from the future...,1.7302593659942362,0.01880389528871467,1735,829,545,361
You must be a gatherer.,1.7295159759569756,0.013920899307160227,3161,1511,994,656
Dress for the job you want.,1.7260348583877996,0.0175120459195857,1836,837,665,334
"I think the more important question is, why are YOU in the club car?",1.7212923316465552,0.015379588453470715,2569,1238,809,522
No. Actually I'm an actor. Just did a TV spot for the Republicans' progressive agenda.,1.71895713654441,0.01731816722526563,2263,1175,549,539
I'm out clubbing.,1.7163947163947164,0.01534244078987845,2574,1248,808,518
I still say rock beats paper.,1.7148777455449649,0.015967084468991376,2413,1184,733,496
Those drawings on the wall at the last station? Those were mine.,1.7098692033293699,0.015249112023699283,2523,1212,831,480
"Had I invested in the wheel, I’d really be going places.”",1.7090069284064666,0.014969995648480608,2598,1244,866,488
"It’s okay, I have an open carry permit.",1.7051615298923135,0.014696911044803317,2693,1297,893,503
Paleo isn't just a diet; it's a lifestyle.,1.7031662269129288,0.01940026635183988,1516,724,518,274
I prefer the term “cave person”.,1.7026632615833637,0.014173183448545346,2741,1283,990,468
I think I turned my clocks back too far.,1.6977766919130222,0.012259304812062104,4093,2064,1202,827
"""I was a lonely 53 year old man from Baltimore who dresses like Fred Flintstone and then COVID hit and now I'm an influencer on TikTok with over twenty million followers.",1.695807314897413,0.02339655790634721,1121,566,330,225
"True, paper covers rock, but rock beats lawyer.",1.6919263456090652,0.014866618579634953,2824,1450,794,580
