rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
0,"Hold on, the Senate Committee on Women's Health is getting out.",2.1919472405414786,0.0106848201218167,5762,1448,1760,2554
1,"On second thought, bring the name tags.",2.189596167008898,0.0095709553169344,5844,1115,2506,2223
2,"Sir, the President's Council on Women's Health has arrived.",2.175617109478048,0.0112317691984555,5307,1392,1591,2324
3,The sperm bank class action lawsuit clients are here.,2.162433155080214,0.0104237965127839,5984,1538,1936,2510
4,We may have a problem in the copy room.,2.1119555685472085,0.0133594396431674,3421,874,1290,1257
5,Remember when you wished we had a hundred just like him?,2.111165166626125,0.0116677715168754,4111,947,1760,1404
6,"It's Mr. Wilson, sir. I think he's gone viral.",2.077159037281737,0.0120325499111007,4238,1149,1613,1476
7,"That's correct, sir. The door to accounting was left open and now they're loose.",2.070809248554913,0.0113961046917256,4844,1364,1773,1707
8,"Okay, describe him again.",2.03484602917342,0.0108847259018728,4936,1360,2044,1532
9,Tell Jim to stop messing with the 3D printer.,2.0213708124759338,0.0107113467881835,5194,1493,2097,1604
10,"Sorry, but you never specified the gender of the 72 virgins.",2.0137684854665987,0.0193601684193133,1961,707,520,734
11,"Hey Jim, on second thought, we're going to need those name tags.",2.011394712853236,0.0111271539854179,4388,1167,2004,1217
12,The diversity training seminar looks like it's wrapping up.,2.004384133611691,0.0113573118513272,4790,1469,1831,1490
13,That's right. The Diversity Committee meeting is just breaking up.,1.9980842911877397,0.0356167451368758,522,173,177,172
14,We might have been too specific in our job description.,1.9891518737672584,0.0137565920425904,3042,892,1291,859
15,...and I'll be the one in high heels.,1.9594661393969357,0.0172464214017407,2023,651,803,569
16,Describe him.,1.956199607757681,0.0115612940345177,4589,1512,1766,1311
17,"Yes, of course we can spare one.",1.941851568477429,0.012111752508188,3921,1248,1653,1020
18,Looks like the women's healthcare committee just got out.,1.936936936936937,0.0347267601989514,555,204,182,169
19,The 3-D printer is stuck again.,1.936094674556213,0.0269126356615591,845,287,325,233
20,I'm just not convinced they are as committed to diversity as they say.,1.931119311193112,0.0118062729690173,4065,1301,1743,1021
21,I'm just not sure I'm going to fit in at this company.,1.9297205757832343,0.0126163458409972,3543,1132,1528,883
22,"Yes, this is the office of Haber, Haber, Haber, Haber, Haber, Haber, Haber, Haber, Haber, Haber, Haber, Haber, Haber, Haber, Haber, Haber, Haber, Haber, Haber, Haber, Haber, and Haber.",1.9079324625676968,0.014085872862109,3139,1135,1158,846
23,We're starting to see the effects of Trump's immigration restrictions.,1.9040084388185652,0.0152516708655026,2844,1090,937,817
24,"Clowns?? I thought you said ""send in the clones.""",1.902390438247012,0.0242959896610852,1004,351,400,253
25,"There was a typo on his resume. Apparently he's ""one AND a million"".",1.9015509103169248,0.0142559143965365,2966,1054,1150,762
26,The President's council on diversity just arrived!,1.8909774436090223,0.0245801895878153,1064,406,368,290
27,I definitely stand out from the other applicants so I think I have a shot.,1.8841359773371105,0.0125357431369407,3530,1207,1525,798
