rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
0,"He's pro-gun, but I like his stance on migration.",1.9147727272727275,0.0602272727272727,176,64,63,49
1,Now that's what I call riding shotgun,1.90625,0.0606547574961621,160,55,65,40
2,We might be empty nesters sooner than we thought.,1.881118881118881,0.0639251804064262,143,51,58,34
3,It must be great to be endangered.,1.8789808917197448,0.068433820987279,157,68,40,49
4,"Mockingbird, pretty sure.",1.868421052631579,0.0664570521537153,152,62,48,42
5,"This gives a whole new meaning to ""riding shotgun.""",1.8657718120805369,0.0621999185502581,149,54,61,34
6,"Yes, but it's that self-destructive personality that makes his songs so memorable.",1.8652482269503543,0.0654033221226852,141,53,54,34
7,Does this make us bad parents?,1.8363636363636364,0.0780573907546341,110,47,34,29
8,It must be nice to be on the endangered species list.,1.8267716535433072,0.0742369324080365,127,57,35,35
9,Dave hasn't been himself since flying into that window.,1.820754716981132,0.0731736845201681,106,41,43,22
10,Did she always take this position on guns?,1.815126050420168,0.0705709381212249,119,48,45,26
11,He always liked to ride shotgun.,1.809090909090909,0.0747477878205266,110,46,39,25
12,"I'm really OK with being ""the two in the bush"".",1.7916666666666667,0.0836616340137338,96,44,28,24
13,Kevin is so cocky when he's out of season.,1.7857142857142858,0.0973624360392325,70,32,21,17
14,Well that's a mocking bird for ya.,1.78021978021978,0.0838659867693717,91,41,29,21
15,"Someone really should explain to Larry what ""riding shotgun"" means.",1.78,0.0773030243635886,100,43,36,21
16,It took us years to get somebody in the inside.,1.7755102040816326,0.0801463686325581,98,44,32,22
17,We may not have covered every single thing before pushing him out of the nest..,1.7692307692307692,0.0734247234014171,91,35,42,14
18,"Wow, that Brass Balled Warbler really lives up to its name.",1.768421052631579,0.0812178186128793,95,43,31,21
19,He says it's a better adrenaline rush than high-voltage power lines.,1.768421052631579,0.0755015059273697,95,39,39,17
20,I don't think he understood when you said he could ride shotgun.,1.7582417582417582,0.0802022159505861,91,40,33,18
21,"Sweetie, we might be empty nesters sooner than we thought.",1.755813953488372,0.0792164889626168,86,36,35,15
22,"I could be brave, too if I were out of season.",1.7555555555555555,0.0762922155274715,90,37,38,15
23,You never know who you'll get when you call for an Uber ride.,1.7555555555555555,0.0794976599049608,90,39,34,17
24,I'm pretty sure that's a Mockingbird.,1.7469879518072289,0.0904544530652564,83,41,22,20
25,His protected species request must have been approved.,1.7466666666666666,0.0761537878204321,75,28,38,9
26,"She's taking a little too much advantage of her endangered species status, don't you think?",1.744186046511628,0.0878159474836793,86,42,24,20
27,"There he goes again, jumping the gun.",1.7428571428571429,0.0855761481777588,70,29,30,11
28,"If I were a protected species, I would show off too.",1.7341772151898731,0.091347268805224,79,39,22,18
29,I'm starting to think he's not college material.,1.7333333333333334,0.0976175712008668,60,27,22,11
30,"Remember Son: ""Keep your friends close and your enemies closer.""",1.7264150943396226,0.0716046584388137,106,47,41,18
31,He's not brave. It's deer season.,1.726027397260274,0.0899439068657178,73,34,25,14
32,"Well, look who's going all Second Amendment on us.",1.726027397260274,0.0878031256759333,73,33,27,13
33,I’m not one to interfere with natural selection.,1.7230769230769232,0.094328834372544,65,30,23,12
34,Riding shotgun again!,1.7230769230769232,0.1040240641253732,65,34,15,16
35,"Cuckoo maybe, but he's definitely not a chicken.",1.7222222222222223,0.0889475549752812,72,33,26,13
36,She's one of our embedded journalists...,1.72,0.0839562305528818,75,33,30,12
37,"When I was young, we sat on phone lines and waited for a freshly washed car.",1.7164179104477613,0.0970062272133129,67,33,20,14
38,I gotta tweet this.,1.7123287671232876,0.0945216508880568,73,37,20,16
39,"Uh oh, looks like Helen is off her meds.",1.710144927536232,0.0878400693390229,69,31,27,11
40,This is why we're endangered.,1.7096774193548387,0.1012536353140033,62,31,18,13
41,I've warned him it can be dangerous riding shotgun.,1.7083333333333333,0.0936929273330589,72,36,21,15
42,Wow! A Nonetoo Swift. You understandably don't see many of those.,1.7083333333333333,0.0997600799539859,72,39,15,18
43,It looks like Frankie's lasik didn't go well,1.7058823529411764,0.0984043536938538,68,35,18,15
44,I'm glad we're the two in the bush.,1.7049180327868851,0.1001208621941145,61,30,19,12
45,"She's cute, Bob. You should just go over and talk to her. What's the worst that could happen?",1.7014925373134329,0.1020258952353186,67,36,15,16
46,That's what we get for homeschooling.,1.7014925373134329,0.0927369783908979,67,32,23,12
47,"Canaries are brave. Not very bright, but brave.",1.7,0.1044220034392171,60,31,16,13
48,He always rides shotgun when he travels,1.7,0.0878721741357397,80,40,24,16
49,Stockholm Syndrome,1.6984126984126984,0.0922909773111484,63,29,24,10
50,Now THAT'S a mocking-bird.,1.6973684210526316,0.0749730637994442,76,31,37,8
51,It's called riding shotgun.,1.696969696969697,0.1012041647836475,66,35,16,15
52,Why is it always our kid?,1.6923076923076923,0.1082510821478015,52,26,16,10
53,He's compensating for a small beak.,1.6901408450704225,0.0864957153328155,71,33,27,11
54,Teenagers. They think they're invincible.,1.6825396825396826,0.0841371275609178,63,27,29,7
55,Dumb and dumber.,1.6779661016949152,0.1038157957272917,59,31,16,12
56,Those protected species are such smart-asses.,1.6756756756756757,0.0944755161011562,74,40,18,16
57,"It's called ""riding shotgun"" and it's a lot safer than it looks.",1.6721311475409837,0.1038107554031971,61,33,15,13
58,I guess we do have tiny brains.,1.671875,0.097220007769565,64,33,19,12
59,You have to admire his stance on gun control.,1.6666666666666667,0.1121544308184088,54,30,12,12
60,We need to work on his landings.,1.6666666666666667,0.1089945151493162,54,29,14,11
61,Kids are calling it 'rifling'; say it's a real rush,1.6612903225806452,0.1026964547212795,62,34,15,13
62,It's my wife's idiot nephew.,1.6610169491525424,0.0985285354196914,59,30,19,10
63,"Sure gives new meaning to ""riding shotgun"".",1.660377358490566,0.1005911273936013,53,26,19,8
64,He is . . . The Most Interesting Bird in the World.,1.6557377049180328,0.0988602974717169,61,32,18,11
65,We have to get him out of there. Send him a Tweet.,1.6557377049180328,0.1015864484251126,61,33,16,12
66,I think we can stop worrying about his college fund.,1.6545454545454543,0.1045051891424449,55,29,16,10
67,These kids today with their extreme sports.,1.6538461538461535,0.1059490450132859,52,27,16,9
68,It beats working in the mines.,1.6538461538461535,0.098574360323994,52,25,20,7
69,Studies show that it's safer than flying.,1.65,0.0915188844703062,60,29,23,8
70,Well we always told him to keep his friends close and his enemies closer.,1.648148148148148,0.0958882393343037,54,26,21,7
71,He’s a mockingbird,1.648148148148148,0.1062590725601015,54,29,15,10
72,Looks like Stockholm syndrome to me,1.648148148148148,0.1062590725601015,54,29,15,10
73,I can't wait to tweet about this.,1.6470588235294117,0.1078253104695491,51,27,15,9
74,I think we need to get ourselves a new lookout...,1.6470588235294117,0.1078253104695491,51,27,15,9
75,"It's bold, it's daring, and it just might work.",1.6458333333333333,0.1009247285229104,48,23,19,6
76,Two clear cases of A.D.D.,1.6428571428571428,0.1032855436401744,56,30,16,10
77,He's left the nest. It's not our place to criticize his choice of friends.,1.6428571428571428,0.1032855436401744,56,30,16,10
78,I bet he thinks he's worth two of us.,1.6428571428571428,0.122030006074783,42,23,11,8
79,"He's game, I'll give him that.",1.6428571428571428,0.1063825839806358,56,31,14,11
80,A clear case of Stockholm syndrome.,1.6415094339622642,0.1113785488705351,53,30,12,11
81,"""I know he is on the endangered list, but he doesn't have to be pompous about it"".",1.64,0.1059842113770937,50,26,16,8
82,I remember when ridin' shotgun was all that mattered.,1.6388888888888888,0.1205330605887254,36,18,13,5
83,I wonder which bird-brain will turn around first...,1.6382978723404256,0.1155189069703166,47,26,12,9
84,She does all her own stunts.,1.6346153846153846,0.1064611265129476,52,28,15,9
85,It's always the last place you think to look.,1.6346153846153846,0.113323726925779,52,30,11,11
86,I admire Steve for taking a stand on guns.,1.6346153846153846,0.1064611265129476,52,28,15,9
87,He better not tweet about this.,1.6326530612244898,0.1117801137765645,49,27,13,9
88,Well that explains the fancy birdhouse and expensive suet.,1.6326530612244898,0.1038947234646344,49,25,17,7
89,"Okay, now poop on it or the bet is off!",1.631578947368421,0.108045923783458,57,33,12,12
90,Looks like he's got a chirp on his shoulder.,1.6296296296296295,0.1067147961918718,54,30,14,10
91,I hate how he insists on riding shotgun all of the time,1.6296296296296295,0.103388760059815,54,29,16,9
92,I'm content being one of two in the bush.,1.6296296296296295,0.103388760059815,54,29,16,9
93,"One thing's for sure, he's no chicken.",1.6274509803921569,0.0790174183514112,51,21,28,2
94,He's been insufferable ever since he found out nobody hunts robins.,1.6274509803921569,0.1046405024637359,51,27,16,8
95,Look ! He's riding shotgun!,1.6274509803921569,0.1046405024637359,51,27,16,8
