rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
0,I pictured it differently when you said you kept my room just like it was.,1.7676190476190476,0.0247974965682346,1050,489,316,245
1,"Fine, mom. You've made your point. I'll start looking for an apartment tomorrow.",1.736,0.0260764586047232,875,406,294,175
2,"No, you grow up.",1.7354497354497354,0.0283605414433566,756,356,244,156
3,"Mom! When you said I could have my old room back, this isn't what I had in mind.",1.7191011235955056,0.0275904412469933,801,388,250,163
4,I hate being born on Leap Year.,1.7160963244613434,0.0287641287303872,789,401,211,177
5,"Hey Mom, when I asked if I can move back into my old room, this wasn't exactly what I had in mind.",1.7029972752043596,0.0289607783098364,734,367,218,149
6,"Nope, still not ready to finish those peas.",1.7020689655172414,0.0299757600855534,725,376,189,160
7,"I can hear you, you know.",1.6983240223463687,0.0299378185397181,716,370,192,154
8,It's time to get my own crib.,1.6885964912280702,0.031265353189304,684,368,161,155
9,You said I could have my OLD room back...not my FIRST room!,1.6836581709145426,0.032118266203909,667,368,142,157
10,...but I regress.,1.6693548387096775,0.0321716362628768,620,335,155,130
11,"Yeah, my parents let me move back into my old room.""",1.6661237785016287,0.0315459487773536,614,324,171,119
12,"Mom, this is exactly why I don't come home to visit more often.",1.6639209225700164,0.0307332980812879,607,310,191,106
13,I think I overslept.,1.6552315608919383,0.0321952178117634,583,311,162,110
14,"Of course I could climb out -- but, then what?",1.638059701492537,0.0321164656640659,536,280,170,86
15,I'm pretty sure I'm in the control group.,1.635955056179775,0.0363470633556833,445,241,125,79
16,Alexa. Are my parents ever coming back?,1.634469696969697,0.0348760018100393,528,301,119,108
17,"Siri, what's the Guinness World Record for the longest time out?",1.630057803468208,0.0339008329869529,519,286,139,94
18,This is why I don't like coming home over break.,1.622266401590457,0.0329550609155004,503,268,157,78
19,Are you sure this is the only way to stay on your insurance?,1.609704641350211,0.0341059528877388,474,259,141,74
20,You should probably know that I can hear you too.,1.6080508474576272,0.0328902006276695,472,249,159,64
21,"Naturally, I'm touched that you kept my room exactly as it was when I was kidnapped.",1.6080508474576272,0.038322434845237,472,292,73,107
22,This isn't what I had in mind when I said I wanted to move back home.,1.603896103896104,0.0334645173128748,462,247,151,64
23,I'm starting to regret moving back in with my parents.,1.5968819599109132,0.0346878576493555,449,248,134,67
24,"Yes, your AirBnB post promised that I'll sleep like a baby, but...",1.5959821428571428,0.0365739202872741,448,261,107,80
25,"You know I can climb out of here, right?",1.5950782997762865,0.0337962933711538,447,241,146,60
26,It's true what they say. You can't go home again.,1.5909090909090908,0.0358579458100442,440,251,118,71
27,This is the last time I use Airbnb.,1.580568720379147,0.0380160483441929,422,254,91,77
28,"Not what I meant by ""getting my own crib"". Over.",1.5789473684210529,0.0383155009815864,418,253,88,77
29,I'm ready to eat my broccoli now.,1.5742092457420924,0.0380903275395902,411,247,92,72
30,"No, you grow up.",1.5735294117647058,0.0370376963095103,408,238,106,64
31,"Mom, Dad, did you forget something?",1.5724815724815724,0.03994130005084,407,256,69,82
32,No child left behind? That's a laugh.,1.5724815724815724,0.0371139483607367,407,238,105,64
33,"When you said I could move back into my old room I assumed you meant my most recent room, not my OLDEST room.",1.56857855361596,0.038871558573492,401,245,84,72
34,Mom...Dad...you still alive?,1.5626598465473145,0.0400189175673265,391,245,72,74
35,Maybe I shouldn't have moved back after college.,1.5615384615384615,0.0370295687078776,390,227,107,56
36,It's time for my bottle. I recommend a dry red if you really want me down for the night.,1.5615384615384615,0.0385983986469653,390,236,89,65
37,Honey? The baby's outsmarted me again.,1.5595854922279793,0.0389217374541374,386,235,86,65
38,"Yes, I've finally calmed down.",1.549597855227882,0.0370365497042831,373,217,107,49
39,"This isn't exactly what I had in mind when I asked to move back in with you, mom.",1.5414364640883975,0.0385173931687898,362,218,92,52
40,Am I still grounded for life?,1.5403899721448469,0.0375446125549582,359,211,102,46
41,You win Dad. I'll pay rent.,1.5365168539325842,0.0396340756585353,356,220,81,55
42,Mommy? Daddy? Are you ever coming to get me?,1.5365168539325842,0.0436255775703708,356,241,39,76
43,Is anybody there?,1.5354107648725213,0.0437475731859844,353,239,39,75
44,I've been on hold so long I gotta change my order to solid foods.,1.5354107648725213,0.0382513751079507,353,211,95,47
45,Is it possible to upgrade an Airbnb reservation mid-stay?,1.5340909090909092,0.0395838096616853,352,217,82,53
46,"Its not a phase mom, its who I am.",1.5316091954022988,0.0395254380221289,348,214,83,51
47,"When I said I would like to sleep like a baby, this isn't what I had in mind.",1.5289017341040465,0.0399181308719814,346,215,79,52
48,"Please wait. Your call is important to us,",1.5276967930029155,0.0412379489287348,343,219,67,57
49,"Mom... Dad... you know I can hear you, too, right?",1.5263157894736843,0.0380970174674891,342,204,96,42
50,"So, Mom, this isn't really what I had in mind when I said it would be fun to stay in my old room.",1.5250737463126844,0.0392517944384709,339,207,86,46
51,Maybe moving back home wasn't such a good idea after all.,1.5250737463126844,0.038123872098965,339,202,96,41
52,"Hello, Child Overprotective Services? Help!",1.5236686390532543,0.0406596973522489,338,213,73,52
53,"Hello?, it's the middle child... remember me?",1.5195195195195197,0.0388800766882354,333,202,89,42
54,"Yes, I'm still on my parents' family plan.",1.5180722891566265,0.0394345851445676,332,204,84,44
55,"Wendy, it's Peter, are we still on for tonight?",1.5152439024390243,0.040729230097129,328,207,73,48
56,"Uh, when I said I wanted my own crib...",1.5137614678899085,0.0401316843064814,327,204,78,45
57,Can I have the blond babysitter?,1.5137614678899085,0.0396614338761096,327,202,82,43
58,"The good news is, I finished putting it together.",1.510903426791277,0.0397387102159156,321,198,82,41
59,I guess I overslept,1.509375,0.0390888429982721,320,195,87,38
60,"Mom, is this really the only way I can keep my health insurance?",1.509375,0.0393386594005515,320,196,85,39
61,This isn't what the Airbnb posting looked like.,1.5047619047619047,0.0413040462375851,315,201,69,45
62,"OK, OK, I'll pay rent.",1.5047619047619047,0.0405630746916275,315,198,75,42
63,"Listen Mom, a lot of kids move back home after college...",1.504731861198738,0.041345963545616,317,203,68,46
64,I'm having doubts about this witness protection identity.,1.5031847133757965,0.0411591097479294,314,200,70,44
65,Dumb! I learned my lesson in Juvie.,1.5015974440894568,0.0439053158050224,313,211,47,55
66,...and another thing: I want to get vaccinated.,1.498371335504886,0.0431298233447124,307,203,55,49
67,"You know I can hear you, right?",1.4967320261437909,0.0396189841182525,306,189,82,35
68,"Mom, I'm off to college in August whether you like it or not.",1.493421052631579,0.0414144933877459,304,195,68,41
69,Moving back in with my parents isn't working.,1.4916943521594683,0.0422549918916189,301,196,62,43
70,"I love you too, Mom, but at some point you've got to let go.",1.4916943521594683,0.0401035807108223,301,188,78,35
71,"Hey mom, I think I overslept.",1.4916943521594683,0.0409236162692606,301,191,72,38
72,"I'm starting to feel you're not all that happy about me moving back home, Mom.",1.4916943521594683,0.0395474448902404,301,186,82,33
73,There are drawbacks to my parents leaving my room exactly the same.,1.4899328859060403,0.0406806314600622,298,188,74,36
74,Sleeping like a baby is overrated.,1.4863945578231292,0.039944584770253,294,183,79,32
75,"Get a job and move out? What, and leave all this?",1.4863945578231292,0.0408071352439804,294,186,73,35
76,"Mom, I think I'm finally ready to discuss moving out.",1.4828767123287672,0.0395501441286673,292,181,81,30
77,How long was I asleep?,1.4810996563573884,0.0402395434473935,291,183,76,32
