rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
0,He really did appoint Chris Christie as Secretary of Transportation.,1.866633614278632,0.0105432014150307,6051,2492,1874,1685
1,We can take this and transfer to the BLT at 42nd,1.8653353814644136,0.0127695555985377,3906,1542,1348,1016
2,You rarely see heroes in the subway anymore,1.8637011690903904,0.0132935492935541,3507,1358,1269,880
3,"Next stop, New Deli.",1.8537289915966384,0.0127360595496408,3808,1495,1375,938
4,Why does everything look like food when I am on a diet?,1.8488542174549,0.0101937583960196,6153,2502,2079,1572
5,Let’s wait for the next train. Something’s not kosher with this one.,1.8392144829702364,0.0132771852194022,3259,1240,1303,716
6,I think we're at the wrong Subway,1.8330995792426368,0.0172791883454245,2139,891,714,534
7,I’m just relieved Subway outbid Trojan.,1.83229078613694,0.0108993482809334,5915,2657,1593,1665
8,"You realize you’ve just wasted your last wish, don’t you?",1.8236295539666325,0.0104389154052047,5874,2489,1932,1453
9,"Budget cuts, service cuts, now, cold cuts?",1.8110568009438728,0.0100591228525175,5933,2447,2160,1326
10,Let's catch the next one. I hate being sandwiched in.,1.804694835680751,0.0167662291574385,2130,886,774,470
11,"I don't care, it's on time and we're taking it.",1.8012578616352202,0.0103176324437667,5565,2311,2049,1205
12,Next stop is the Mayo Clinic.,1.7956047882794357,0.0105803514660649,5597,2442,1857,1298
13,It's on time but it's not what I ordered,1.7947941888619854,0.0127816107805736,3304,1300,1382,622
14,What's next? The gravy train?,1.7943422913719944,0.0132748635508292,3535,1539,1184,812
15,If it touches the third rail it's toasted,1.7842227378190256,0.0164143527997793,2155,908,804,443
16,Let's wait for the club car.,1.7749349522983522,0.0113227307674034,4612,1999,1652,961
17,I'm going to need a moment to digest this.,1.770803516663259,0.0106683300422737,4891,2050,1912,929
18,It looks packed. Let's wait for the BLT.,1.770698676515851,0.0135523036921822,3249,1427,1140,682
19,If it touches the third rail it's toasted,1.7702898550724635,0.0103899680345612,5520,2424,1940,1156
20,They did say it would take a hero to fix the MTA...,1.758416260851154,0.0114998297277063,4723,2183,1498,1042
21,"No, dear, that's the 12. We want the six.",1.7443789565597032,0.0113391720729735,4581,2084,1584,913
22,Should we take this one or wait for the BLT?,1.737540009144947,0.0116200370046498,4374,2016,1490,868
23,The sign did say subway.,1.7347145022738757,0.0171380327413171,1979,907,690,382
24,"This is inbound. Trust me, you don't want to see outbound.",1.7344413012729845,0.0150945364146729,2828,1386,807,635
25,The regular train broke down so they had to bring in a sub.,1.7340705634544498,0.0125280638504619,3798,1771,1266,761
26,I thought we had a ticket to rye.,1.7312282446544007,0.0121526421684815,4022,1880,1343,799
27,"Yes, dear, it's a chew chew train.",1.7231662723166272,0.0114050074243757,4649,2227,1482,940
28,It's packed. Let's hail a taco.,1.714659001829109,0.0125070439776778,3827,1847,1225,755
29,I think we're at the wrong Subway,1.7118175535590878,0.0143400177790784,2894,1398,932,564
30,We must have read the map wrong. Looks like we're on the digestive track.,1.710007678525723,0.01234690145002,3907,1894,1252,761
31,Let's wait. There's a vegan option directly behind this one.,1.7081247593376974,0.0144039982836131,2597,1189,977,431
32,"Does 'If You See Something, Say Something' apply here?",1.7031684269038354,0.0183864280984539,1799,893,547,359
33,Wanna take this or wait for the lo-cal?,1.696937697993664,0.0174523704935218,1894,920,628,346
34,"And at that moment, Natalie used the word 'literally' correctly for the first time.",1.6933997509339975,0.0124438240688297,4015,2052,1142,821
35,Looks like the president has moved on to infrastructure.,1.6933778519755147,0.01321787857943,3594,1848,1000,746
36,It's final destination is what worries me.,1.685868213841691,0.0155530925859025,2413,1202,767,444
37,"If you say, ""Lettuce in,"" one more time...",1.6810690423162584,0.0159750051547024,2245,1115,731,399
38,I love this city. If you miss a visual metaphor another will be along in five minutes.,1.674779541446208,0.0140151334147665,2835,1400,957,478
39,It's either this or hail a cabbage.,1.6723356009070294,0.0130009572044719,3528,1819,1046,663
40,You did say it would take a hero to fix the MTA....,1.6702094404501406,0.0135815008733225,3199,1645,964,590
41,Let’s wait for the next one. I hate being sandwiched in.,1.6701782820097244,0.0148547635478012,2468,1213,856,399
42,I’m trying to avoid fast food.,1.668816213726393,0.0158991539237102,2171,1074,742,355
43,Let’s catch the next one. This one’s got everything on it.,1.668503720033067,0.0122577023257209,3629,1790,1252,587
44,Don't call it a hoagie or they'll know you're a tourist.,1.6523297491039426,0.0145783551870107,2511,1258,868,385
45,Not that one. It's loaded with transit fats.,1.64875,0.0134403087692374,3200,1684,956,560
46,That explains the rats.,1.6470888661899898,0.0168438227583852,1958,1011,627,320
47,"If that’s the sub car, let’s get out of here before the bullet train arrives.",1.6380912162162162,0.0158878205958529,2368,1291,643,434
48,This whole product placement advertising thing is getting out of control.,1.6377032520325203,0.0166308945035524,1968,1021,639,308
49,You're sure he said to take the BLT to Brooklyn?,1.636638147961751,0.0167083592441599,1987,1043,623,321
50,"After 9 rides, the 10th one is free!",1.6360448807854138,0.0192641289006394,1426,731,483,212
51,"Wait for the vegetarian, it's less crowded.",1.6231003039513678,0.0155556617372266,2303,1239,693,371
52,Next stop--the Mayo Clinic!,1.622434367541766,0.016513836226511,2095,1143,600,352
53,"Oh good, a dining car.",1.6215813028344108,0.0163081571971585,2011,1062,648,301
54,Let's take the next train. I just ate.,1.6191142191142192,0.0160305695311974,2145,1155,652,338
55,Let's wait for the gravy train.,1.6181904310753197,0.0166732721312339,2111,1176,565,370
56,We finally found the sub-station.,1.616273229532898,0.0164245208004491,1991,1063,629,299
57,"Did you know that the B, L, and T lines had merged?",1.6148606811145512,0.018378610706805,1615,871,495,249
58,Let’s wait. This one looks a little seedy.,1.6106133700895937,0.0187160855347495,1451,761,494,196
59,I love the new meds we are taking!,1.6097212294496068,0.0204373261707032,1399,788,369,242
60,"No, lets wait for one with no mayo.",1.6089193825042882,0.0301693890677123,583,313,185,85
61,I'm gonna wait for one without onions.,1.607865168539326,0.0170661574574502,1780,947,584,249
62,"Impressive, yep. But you should see the station in Hamburg.",1.6059171597633135,0.0178506042753921,1690,919,518,253
63,Chris Christie must be in town again,1.6055424528301887,0.0187357476392101,1696,971,423,302
64,I've got a ticket to Rye.,1.604778156996587,0.0189497278123181,1465,789,466,210
65,That's the white bread to the Upper East Side. We want to the whole wheat to Brooklyn.,1.6023778071334214,0.0193606971586835,1514,850,416,248
66,I love what they've done with the club car.,1.6012793176972282,0.0191744258478636,1407,756,456,195
67,"This isn't what I meant when I said ""Let's take a Subway home.""",1.6008883248730963,0.018307646280004,1576,856,493,227
68,"And somehow, it still smells like urine.",1.5978947368421053,0.0207843641027193,1425,840,318,267
69,I expect the next one will be a whopper.,1.5970744680851063,0.0183579764418156,1504,806,498,200
70,"This happens all the time in New York; someone falls on the tracks, then someone else becomes a big hero.",1.5945945945945943,0.0196262970908324,1406,781,414,211
71,"Let's wait, this doesn't look kosher.",1.5926724137931034,0.0191765561672208,1392,755,449,188
72,"Siri, I meant the closest subway train.",1.5891891891891892,0.020342537755271,1295,722,383,190
73,I heard there were delays on the BLT.,1.58628841607565,0.0208841441883159,1269,722,350,197
74,That's the BLT. The IRT comes in three minutes.,1.5854632587859423,0.0208954308759212,1252,709,353,190
75,"No, wait. This is going to Philly.",1.5849960095770153,0.020545476015918,1253,699,375,179
76,I knew Cuomo's MTA improvement plan was bologna.,1.5825726141078835,0.0211833711950217,1205,682,344,179
77,Let's wait for the BLT.,1.58072696534235,0.0217919552211515,1183,684,311,188
78,Just be glad we're not in Philadelphia.,1.58072696534235,0.0216602886403725,1183,680,319,184
79,So it's true - a hero really did jump onto the tracks this morning.,1.579496090356212,0.0218246724633467,1151,659,317,175
80,They did say to expect delis.,1.579268292682927,0.022077132524295,1148,664,303,181
81,That's not going to help the rat problem.,1.5752051048313582,0.0226359033904225,1097,640,283,174
82,When did New York get so literal?,1.574108818011257,0.0225763041621197,1066,613,294,159
83,They say the first week of Atkins is always the toughest.,1.5740740740740742,0.0222339469521359,1080,616,308,156
84,"That's the BLT, we want the BMT.",1.573816155988858,0.0220880234112851,1077,610,316,151
85,Let's wait. I think the 4:17 comes with fries and a pickle.,1.5707269155206287,0.023120020691517,1018,589,277,152
86,"Now, that's fast food!",1.570436507936508,0.0221275208981462,1008,558,325,125
87,"I hate to state the obvious, but this is the wrong subway",1.56973293768546,0.023498454496935,1011,593,260,158
88,Stand clear of the closing dough.,1.5691542288557214,0.0230575001530626,1005,578,282,145
89,The first 5 days without gluten are always the hardest.,1.569138276553106,0.0234408517278123,998,581,266,151
90,This is a substation?,1.5667686034658512,0.0233658232728831,981,567,272,142
91,"OK, in this case you may use the word ""literally.""",1.565356004250797,0.0238045541829533,941,544,262,135
92,Is this the IRT or the BLT?,1.5649419218585006,0.0233574552320149,947,540,279,128
93,Let's wait for one that doesn't have everything on it.,1.5629709364908504,0.0236099336169286,929,532,271,126
94,Of course it is fast food. This is the express line.,1.562363238512035,0.0238065777035445,914,524,266,124
95,Are you sure this is the lo-cal?,1.5618838992332968,0.0242276984067738,913,532,249,132
96,"Look, the new line from Philly is in.",1.5611111111111111,0.023363212208463,900,505,285,110
97,"That’s not ours honey, that’s the twelve.Ours is the six.",1.560090702947846,0.0238315446716886,882,500,270,112
98,Wait. The next one might come with pickles.,1.5589569160997732,0.0235632427811827,882,496,279,107
99,That's the pastrami to Rye.,1.557759626604434,0.025133122988356,857,505,226,126
100,"Happens a lot in New York; someone falls on the tracks, then instantly someone else turns into a hero.",1.5573580533024334,0.0247831593779048,863,504,237,122
101,You take 9 rides and get the 10th for free.,1.555688622754491,0.0237304322599528,835,464,278,93
102,Did you ask Alexa for Subway again?,1.548469387755102,0.0261617921265129,784,467,204,113
103,Yep...this is Philly....,1.548216644649934,0.0260879149510051,757,443,213,101
104,Let's wait for the next train. I don't feel like getting sandwiched in.,1.5479274611398963,0.0262208117794488,772,458,205,109
105,"Because the joke doesn’t work, darling, if you call it a hoagie.",1.547588005215124,0.0260930596188048,767,452,210,105
106,I guess we missed the lo-cal.,1.5466491458607097,0.025517466185083,761,439,228,94
107,Something isn’t Kosher,1.546419098143236,0.0254200320923941,754,432,232,90
