caption,mean,precision,votes,not_funny,somewhat_funny,funny
"It’s a win-win. He was delicious, and now we’ve got a flashlight.",1.6697080291970803,0.0244670266263651,1096,600,258,238
And all that was left was a giant carbon footprint,1.6694829334234538,0.012578092817374775,2959,1343,1251,365
And then he saw something that made his blood run warm.,1.6613055818353832,0.012354330325769373,3171,1486,1273,412
Why not just exhale and save the batteries?,1.6241766757070903,0.013565761784056177,2581,1280,991,310
And then you wake up in a museum naked.,1.6036834924965893,0.020135317286100064,1466,841,365,260
I always get the damn merit badges stuck in my teeth.,1.5905482041587902,0.013610868021155766,2645,1411,906,328
"Suddenly she heard an asteroid snap. She lay there, petrified.",1.5789049919484701,0.01262788652302105,2484,1235,1060,189
Do I have anyone stuck in my teeth?,1.5768361581920904,0.018031591696462908,1770,1042,435,293
"Dad, that joke is 100 million years old!",1.5756906077348067,0.017771704317631434,1810,1064,450,296
Stop already! You’re making me a nervous rex.,1.5717821782178218,0.0274083684048742,808,492,170,146
And his caption was lost forever.,1.5713196033562167,0.014068430893599446,2622,1483,780,359
Is there someone in my teeth?,1.5683743444937475,0.015689533733819278,2479,1522,505,452
"Oooh, your stories make my blood run warm.",1.5636844424856766,0.014051356538914702,2269,1219,821,229
Stop it! It makes you look like a monster!,1.5553977272727273,0.019659613948917732,1408,835,364,209
Then they strung his bones together with wire and hung them from the ceiling!,1.5542740841248304,0.018488347393139797,1474,846,439,189
Is anyone stuck in my teeth?,1.5532150776053215,0.01753316323993184,1804,1083,444,277
Wait: You have thumbs?!,1.553072625698324,0.018546988065896556,1611,967,397,247
I can't tell if I'm still hungry or if he has his phone on vibrate.,1.5447870778267254,0.020614914980189986,1362,845,292,225
"…and there, in the museum lobby, missing 
half his bones, was Uncle Herman!",1.5442546583850931,0.02077546632586003,1288,785,305,198
"It’s a tale as old as, well, us.",1.543647363872083,0.019813125991957916,1157,647,391,119
And then they wired his bones together and put him in a museum.,1.5391246684350133,0.018077858057027787,1508,879,445,184
"Please,not the one about the asteroid.",1.5358581788879935,0.020688644451809516,1241,751,315,175
Legend says that the meteor is still out there...,1.53027950310559,0.019935901790931305,1288,774,345,169
And then they turned Godzilla… INTO A MUSICAL.,1.5257383966244726,0.02138215379936553,1185,735,277,173
"Yeah, yeah...In a certain kind of light you look just like Godzilla.",1.5220397579948142,0.02069252267524401,1157,695,320,142
Don't do that.  It makes you look scary.,1.5215146299483648,0.021298209830291584,1162,717,284,161
The big ones were forcing the little ones to eat vegetables,1.521472392638037,0.022882727757634006,815,462,281,72
Then they hang your bones and use your corpse for fuel,1.5155778894472363,0.019972088111242087,995,555,367,73
You look like Marjorie Taylor Greene,1.5146919431279622,0.023565669287736006,1055,689,189,177
"I dunno, this is what those campers were doing before we ate them",1.5113378684807257,0.02439385191639099,882,552,209,121
"And then, they used our remains to power their cars!",1.5083507306889352,0.023057850934368355,958,595,239,124
And all this time I didn't think our front legs were good for anything!,1.5082474226804123,0.022888971003151126,970,602,243,125
Quoth the Raptor ‘Carnivore.’,1.5077559462254395,0.024954259208423854,967,646,151,170
"You think this is scary, you should have seen the look on the face of the guy I took this from",1.5069817400644467,0.023709173732606947,931,586,218,127
You've got someone in your teeth.,1.506423982869379,0.023358416502015963,934,582,231,121
It'd probably be more chilling if we weren't already cold-blooded.,1.5058324496288442,0.02006730500338009,943,527,355,61
"Then suddenly, they heard a big BANG. The end.”",1.503867403314917,0.0256017508314729,905,604,146,155
So I guess this means you forgot the marshmallows.,1.5038251366120219,0.023471601186367028,915,570,229,116
Is this going to be the asteroid one again?,1.497055359246172,0.023400763371718054,849,518,240,91
Are we dinosaurs or dragons? I’m so high right now.,1.496617050067659,0.027443147182511795,739,485,141,113
...and they'll use our liquified bones to fuel mid-size sedans,1.4963503649635037,0.024812601723439787,822,519,198,105
And in millions of years we’ll just be birds.,1.4945054945054945,0.02313994837529238,819,491,251,77
Something about this sudden cold snap is really bothering me.,1.4937655860349128,0.02162699945319822,802,456,296,50
"I do like your karaoke, Dino. But ""I Will Survive"" just makes me uncomfortable..",1.4937655860349128,0.025030105625137515,802,507,194,101
It's true! Long ago Humans used to roam the Earth!,1.4933862433862435,0.02563079698293436,756,476,187,93
And they’ll use your decayed bones as fuel to travel all around Earth!,1.4918032786885247,0.025116334257310562,793,502,192,99
You have a bit of pterodactyl in your teeth.,1.491025641025641,0.02232853649838853,780,451,275,54
Do I have someone between my teeth?,1.4901960784313726,0.02606839897705856,765,493,169,103
Can't we just have a nice evening by the fire without all the drama?,1.4888010540184453,0.02196833330797663,759,432,283,44
"Then, the Asteroid Deniers got elected.",1.488771466314399,0.02667293537350121,757,496,152,109
I got my braces off!!,1.4873501997336884,0.026233606108886382,751,485,166,100
And their young are born . . . alive!,1.485557083906465,0.026101972573981575,727,463,175,89
"They all have smooth, near hair-less skin, ten toes, and a scream that can turn you into pudding. They call them toddlers.",1.4855172413793103,0.026732159760644632,725,470,158,97
"And then all of Earth became a graveyard where, to this day, they are still digging up our bones…",1.4850136239782017,0.026831406427340828,734,480,152,102
"You always ruin your campfire stories by going too over-the-top.  Extinction, Roy?  I mean, really?",1.4840499306518724,0.02691525423234225,721,470,153,98
You're scaring the coprolite out of me.,1.4840055632823366,0.022680865391716525,719,414,262,43
I found it when digging through the remains of the previous civilization!”,1.4824324324324325,0.02652549137361411,740,483,157,100
"Call me old school,   but breathing fire is a lot scarier!",1.4798270893371759,0.026946458568174948,694,449,157,88
Tell me that one about civilization again.,1.4795321637426901,0.024072240535615696,684,406,228,50
…then Puff heard the eeriest noise coming from the autumn mist…,1.4793510324483776,0.02694327773821952,678,435,161,82
"And then he said 'I just need to find 11,780 votes'...",1.4790419161676647,0.02821522243961956,668,442,132,94
Do Trump again!,1.4764079147640792,0.028410758233576812,657,436,129,92
Any campers stuck in my teeth?,1.4764079147640792,0.02698672651930261,657,419,163,75
And then they put your bones on display for all to see.,1.4760432766615146,0.027729377857808837,647,419,148,80
"At night, they carry these. They are easy to spot. And, they are delicious.",1.4751552795031055,0.027299286031364386,644,412,158,74
Does this face look extinct to you?,1.474497681607419,0.027116493034899544,647,413,161,73
Legend has it the meteor is still out there....,1.4725274725274726,0.0280504558385367,637,416,141,80
No more Marjorie Taylor Greene impressions.  I didn't sleep at all last night.,1.4725085910652922,0.030621133525509502,582,393,103,86
You should have asked the guy how to turn it off before you ate him.,1.4712460063897763,0.027873856800696383,626,405,147,74
I learned the flashlight trick from a cub scout I ate.,1.4706814580031695,0.026972419252445316,631,400,165,66
"Either turn it off, or go floss.",1.4693548387096773,0.02834839707821546,620,406,137,77
It was a dark and stormy triassic period...,1.4692556634304208,0.02719085933232899,618,392,162,64
"Christamighty, stop it, Griff. It makes you look like Trump.",1.4664429530201342,0.03005497843588044,596,404,106,86
"...so George slew him with his lance .  In gratitude, the Catholic Church made him a saint and we've been Protestants ever since.""",1.4648370497427101,0.030663337288910616,583,399,97,87
"This isn't going to be another meteor story, is it?",1.4640151515151516,0.030645094945140356,528,348,115,65
And just like that we were all gone…! Except for Alligators,1.462837837837838,0.027322308285892955,592,375,160,57
Is there something in my teeth?,1.46028880866426,0.029334383370318146,554,362,129,63
Stop it! You look like some kind of monster!,1.4598540145985401,0.029683428495116636,548,360,124,64
So the dinosaurs were wiped out but the dragons survived?,1.458955223880597,0.02594947012445069,536,320,186,30
"Is that a true story, dad?""

""Ha ha! Of course not, son. There's no such thing as asteroids.",1.4575645756457565,0.02969286783619607,542,356,124,62
I'm so glad we saw those hikers.  We got dinner and a show.,1.4567307692307692,0.03328106792797895,416,270,102,44
Does this light make my face look extinct?,1.45489443378119,0.030206119218577698,521,343,119,59
Then the humans burned our gooey remains in their cars.,1.4536679536679538,0.025953366968460668,518,309,183,26
The only scary part of this story is wondering where you got the flashlight.,1.4526112185686655,0.030740208137705217,517,345,110,62
And his bones were displayed in a museum!,1.4524271844660195,0.03020990285634444,515,339,119,57
"And the big, bad space rock came closer... and closer...",1.4518664047151277,0.02917362469602455,509,326,136,47
I bet the 2-leggeds will claim to have discovered this too.,1.450199203187251,0.030907613859806896,502,334,110,58
And they all became... OIL!,1.4497991967871486,0.03096033491490413,498,331,110,57
Is there any Boy Scout stuck in my teeth?,1.448692152917505,0.030740047977622503,497,329,113,55
"...and then the dragon slayer said ""remember me, my name is George Santos.""",1.448207171314741,0.03228546267913,502,346,87,69
Tell the one about the little girl who lives over the bed.,1.4476885644768855,0.029194607534795768,411,248,142,21
"Yeah, yeah, burning ball from the sky blah blah blah - say something scary!",1.447674418604651,0.030151470881050423,516,342,117,57
And all they found were his bones.,1.4472049689440993,0.031253719087170805,483,321,108,54
"So the meteor gets closer, and closer.",1.446985446985447,0.030366362029488538,481,313,121,47
Stupid story--no big rock can kill us all!,1.4451219512195121,0.030553965932128002,492,325,115,52
They say Saint George still walks this forest.,1.4449064449064448,0.03078368439907743,481,317,114,50
So what happened AFTER he announced he was running for president again in 2024?,1.443254817987152,0.03259762454157027,467,318,91,58
"And then the terrified hiker screamed, ""Here, take the damned flashlight!""",1.4430107526881721,0.030653779142008626,465,303,118,44
... and the terrible monsters turned their victims into a gooey brown liquid to fuel their terrible machines.,1.441304347826087,0.031191125644786266,460,303,111,46
But the real killer was diabetes.,1.4407894736842106,0.029650079610116117,456,290,131,35
And they'll dig up your bones and wire them together and put them on display.,1.44,0.03184346768257153,450,299,104,47
"The itch kept getting worse, but his arms still couldn't reach it.",1.4398249452954048,0.030714674567827564,457,298,117,42
Your Great Uncle Puff was last seen touring with The Grateful Dead in the  early 90s.,1.4394618834080717,0.032826373096271316,446,302,92,52
"Yes, I see it  I warned you to eat only Republicans. They have no fiber.",1.4387527839643652,0.03385596320629579,449,312,77,60
Is that hiker still stuck in my teeth?,1.4384787472035794,0.0319930612991146,447,298,102,47
"And eventually, there were humans swarming everywhere",1.437923250564334,0.03188308492300948,443,294,104,45
"You know what’s scary?
That you can work a flashlight.",1.4377880184331797,0.03269000352533727,434,291,96,47
It was a dark and scary night in a land called Honalee…,1.4373626373626374,0.03203304944566889,455,306,99,50
You didn’t have to eat them. They would have let you play with the flashlight if you just asked.,1.4373576309794989,0.03257428283231084,439,295,96,48
He was Purple. And his name was Barney.,1.435483870967742,0.03348395932880516,434,297,85,52
Just turn it off your gonna attract Monthras,1.4351851851851851,0.03246030497909855,432,289,98,45
And in millions of years you are turned into...OIL,1.4351851851851851,0.03179158692266092,432,285,106,41
Do any of these stories end with us winning?,1.4345794392523366,0.03217275646758247,428,284,102,42
"Tell me, do I look like I'm extinct!?",1.4333333333333333,0.03329922109516331,420,284,90,46
