rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
0,I have no concrete plans for the rest of the day.,2.095238095238096,0.1940147503567939,21,7,5,9
1,I told my ex I'll take her back if she drops some weight.,2.055555555555556,0.1891194287088926,18,5,7,6
2,"Don't worry, I will take it to the grave.",2.0,0.2182178902359923,15,5,5,5
3,You better give me the short version.,2.0,0.2182178902359923,15,5,5,5
4,Duck?! For lunch?,2.0,0.1690308509457033,15,3,9,3
5,I'm just waiting for the next big idea to hit me...,2.0,0.1807753815155468,18,5,8,5
6,The tragedy for me is the soul crushing predictability of my life.,1.9333333333333331,0.2281742581087797,15,6,4,5
7,"Could you explain the ""act of God"" clause again?",1.9285714285714288,0.2665259963875803,14,7,1,6
8,"What you wanted to say was ""figuratively.""",1.9285714285714288,0.2665259963875803,14,7,1,6
9,I'm pretty sure she doesn't know about Melissa.,1.9285714285714288,0.2450450892415138,14,6,3,5
10,All I said was she could drop a few pounds.,1.9285714285714288,0.2214905974807294,14,5,5,4
11,"For once, I really feel like today is my day.",1.9285714285714288,0.2214905974807294,14,5,5,4
12,"Here's the problem, nothing surprises me anymore.",1.9285714285714288,0.2214905974807294,14,5,5,4
13,Relax- it's only a metaphor.,1.9230769230769231,0.2106625221173715,13,4,6,3
14,I rarely leave a tip,1.9230769230769231,0.2391635654638157,13,5,4,4
15,What's the worst-case scenario?,1.9230769230769231,0.2106625221173715,13,4,6,3
16,At least today can't get any worse....,1.9230769230769231,0.2391635654638157,13,5,4,4
17,"Fortunately, she seems very amicable about the divorce.",1.9230769230769231,0.2106625221173715,13,4,6,3
18,I didn't order duck.,1.9230769230769231,0.2878197989826108,13,7,0,6
19,Very little surprises me anymore.,1.9230769230769231,0.2106625221173715,13,4,6,3
20,So I told them 'Who needs your silly witness protection program?',1.9230769230769231,0.2646124030839781,13,6,2,5
21,My ex keeps telling me I should try this place.,1.9230769230769231,0.2646124030839781,13,6,2,5
22,I'm certain my wife has no idea I'm cheating on her.,1.9230769230769231,0.1368856186157859,13,2,10,1
23,I'm just waiting for some kind of sign.,1.9230769230769231,0.2391635654638157,13,5,4,4
24,"Well, at least I've still got my health.",1.9166666666666667,0.2289082565111837,12,4,5,3
25,"Joe, do you understand the gravity of the situation?",1.9090909090909087,0.2506190682198221,11,4,4,3
26,Do we have to decide right this second?,1.9,0.2768874620972691,10,4,3,3
27,And then it struck me: Everything I said was becoming real.,1.8571428571428568,0.2058790548922549,14,5,6,3
28,It's the overhead that's gonna kill me,1.8461538461538465,0.1910213387916838,13,4,7,2
29,"....but how likely is that, really?",1.8333333333333333,0.2409996018270737,12,5,4,3
30,I'd rather die than vote in this election.,1.8333333333333333,0.2409996018270737,12,5,4,3
31,Nothing hurts more than stepping barefoot on a kid's Lego brick.,1.8333333333333333,0.2706147136286628,12,6,2,4
32,Can anything be worse than this coffee?,1.8333333333333333,0.207193853502687,12,4,6,2
33,Do you think I worry too much?,1.8333333333333333,0.207193853502687,12,4,6,2
34,So ...what are the chances of my ex-wife retaliating?,1.818181818181818,0.2634795772034443,11,5,3,3
35,You will not believe the week I've had.,1.818181818181818,0.2634795772034443,11,5,3,3
36,"Materials to build a wall of that size don't just fall out of the sky, ya know?",1.818181818181818,0.2634795772034443,11,5,3,3
37,This place never fails to surprise you.,1.818181818181818,0.2263618108725223,11,4,5,2
38,"Just ask God to show you a sign, Bob, and He will.",1.818181818181818,0.2634795772034443,11,5,3,3
39,"If the boss asks why I didn't come back after lunch, make something up.",1.818181818181818,0.2959785562927219,11,6,1,4
40,"Stop telling me to 'look up', things never get better..",1.818181818181818,0.2634795772034443,11,5,3,3
41,I told the barista to surprise me,1.818181818181818,0.2263618108725223,11,4,5,2
42,You know that stuff's gonna kill ya.,1.818181818181818,0.2263618108725223,11,4,5,2
43,…if it's the last thing I do!,1.818181818181818,0.2634795772034443,11,5,3,3
