caption,mean,precision,votes,not_funny,somewhat_funny,funny
I’m here to conduct your exit interview.,1.744280442804428,0.015189384153610161,2710,1282,839,589
"At this point, I’m no longer sure which one of us they’re testing.",1.7245386192754615,0.020329542096156828,1463,699,468,296
"The restroom?  Third door on your right, then left, left again, then right, right and left. You can’t miss it.",1.7161916312916918,0.019097953260146704,1649,796,525,328
That concludes our study. You can see yourself out.,1.679579413392363,0.01786433211532162,1807,903,580,324
It’s an honor to work with a giant in the field.,1.6760287393860223,0.01361188291831646,3062,1525,1004,533
"Sure, if you can find your way out, you can work remotely.",1.6602830974188176,0.02221741008655107,1201,629,351,221
We have to let you go.  You’ve outgrown your position here.,1.6598984771573604,0.017714722087712822,1773,897,582,294
"I was hoping you'd get us both out, actually.",1.646864686468647,0.01897753742477077,1515,775,500,240
"They said if I find my way out, I'll get tenure. What did they tell you?",1.643181818181818,0.026026329056435458,880,475,244,161
Just climb over the walls. It’ll drive the researchers crazy.,1.6403669724770642,0.01888233699949748,1635,876,471,288
Do you mind if I follow you out?,1.6388616290480864,0.023174267675160655,1019,529,329,161
Steroids in the cheese?  Why do you ask?,1.636875439831105,0.020313474972080543,1421,768,401,252
You're welcome to run through the cubicles. Everyone works from home.,1.636058981233244,0.019631950383366757,1492,799,437,256
"You find the cheese, I'll find the wine and we'll meet back here.",1.6323103647944412,0.017828998956859517,1727,908,546,273
I'd ask directions but I'm a man.,1.631831831831832,0.01876239207915294,1665,907,464,294
"For you, it’s cheese. Me, it’s tenure.",1.627710843373494,0.018296609953439347,1660,885,508,267
You've made it to the end. Would you mind taking an exit poll?,1.6220677671589923,0.02186139306438735,1151,616,354,181
"I'm new here, but you seem to know your way around.",1.6150474799123449,0.01908485256645243,1369,706,484,179
The goal is to find the cheese and avoid Brenda in accounting.,1.6093272171253823,0.020626944239377335,1308,719,381,208
I've been asked to duplicate my results using a larger sample.,1.6058394160583942,0.019236965390776142,1507,834,433,240
We're transferring you to the New York subway.,1.5993555316863588,0.02496338085476498,931,531,242,158
"Look, I'm gonna be straight with you; there's no way out.""",1.5971502590673574,0.019015280891927597,1544,867,432,245
I'm thinking you're not on the placebo mixture.,1.5928270042194093,0.024039968485349342,948,531,272,145
"The results are preliminary, but there do seem to be some side effects.",1.5909417685118619,0.01940743091826343,1391,765,430,196
I assume you know your way out,1.590465872156013,0.02353068295991851,923,502,297,124
"This is embarrassing, but can you help me find the way out?",1.5903179190751444,0.019671842793171454,1384,770,411,203
"In this case, thinking outside the box would be beneficial.",1.5766738660907127,0.023919195287994473,926,524,270,132
This would have been a lot simpler if you hadn't eaten the BREADCRUMBS!,1.5674217907227617,0.023733900009275524,927,529,270,128
"Look, I give you cheese, you get me out",1.5645833333333334,0.02292851306916719,960,542,294,124
A pound of Gruyere if you show me the way out.,1.561659192825112,0.02430786458841293,892,516,251,125
