caption,mean,precision,votes,not_funny,somewhat_funny,funny
Of course we wanted a son. But we also wanted unconditional love.,2.145571969415782,0.0066255771394317054,13471,3145,5220,5106
"When you've mastered ""sit"" and ""stay"" you'll be a Good Boy too",2.0726661059714044,0.009778080058444563,5945,1489,2535,1921
Let's think of a better word to call his mommy.,2.0123920390536987,0.0072042968433497535,13315,4519,4112,4684
"He may be my best friend, but you will always be the reason mom and I got married.",2.00135593220339,0.007507844908153933,11800,3916,3952,3932
"""You don't need a suit -- you're only seven.  He's forty-nine.""",1.9848929304781462,0.009398421521500942,6818,2105,2711,2002
He gets dessert because he ate everything on your plate.,1.984410359567513,0.012505872921459334,3977,1268,1503,1206
Of course you're not a rescue...who would say that to you?,1.9433814916048417,0.007894282298560937,10244,3576,3672,2996
You said you wanted a baby brother... You said you wanted a puppy... Win-win!,1.9394812680115274,0.008239212222960465,9022,3052,3464,2506
"Once tax season is over, you can go back to being the only child.",1.9255309108069845,0.0077629924564735706,10595,3806,3772,3017
"Student of the Year is fine, son, but it isn't Best in Show.",1.9253897550111359,0.008038249577986108,9878,3548,3519,2811
He said you ate his homework.,1.9170928402832415,0.007983607438054886,10168,3751,3509,2908
"We’ll miss you Bobby, but the dog is allergic",1.8927887683471603,0.009421172944126836,7835,3189,2297,2349
But it's Andy's turn today and Andy wants to go to the dog park.,1.8838777344920588,0.009223780078944548,6674,2327,2795,1552
He said you bit him first.,1.8605411834671424,0.013232008034607447,3363,1257,1318,788
Because he identifies as a boy and that’s that,1.8546010064701655,0.010705458921359205,5564,2237,1899,1428
"Grandma left all her money to little Winston, so we have to be really, really nice to him.",1.8529575375486742,0.01063412740765148,5393,2099,1988,1306
But look how well obedience school worked for him!,1.852491592785081,0.00947135601942587,6542,2473,2561,1508
He gets to wear his pants backwards because that's where his tail is.,1.847053662816201,0.009693264695018754,6839,2800,2285,1754
"You're a good boy too, Jack",1.8445966061327776,0.008961319694093644,6718,2415,2932,1371
