rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
0,You shouldn't have opened that can of worms.,1.968568102444703,0.019225463195658,1718,573,626,519
1,You might want to rethink your ringtone,1.967373572593801,0.0181709122799322,1839,589,721,529
2,"Normally, one in the hand is sufficient.",1.919291338582677,0.0198773955184926,1524,525,597,402
3,"It could be worse, squirrels would be after your nuts.",1.9001426533523536,0.0221308945870395,1402,558,426,418
4,THE St. Francis?,1.863817097415507,0.0253233042303964,1006,402,339,265
5,You have got to stop tweeting.,1.8572428271518544,0.0208473860833048,1429,560,513,356
6,I think you're supposed to scatter it on the ground.,1.8469505178365937,0.0260189366672818,869,332,338,199
7,It's called a cluster flock.,1.8415147265077136,0.0309756454008795,713,309,208,196
8,Is that a new suet you're wearing?,1.7731225296442688,0.0223943035590677,1265,577,398,290
9,My favorite? Rear Window. You?,1.7607900512070227,0.0212948833314978,1367,626,442,299
10,"Dad, that's not what it means to have Twitter followers.",1.7553324968632371,0.0270817103427411,797,354,284,159
11,Maybe because they took down that Confederate statue.,1.754163890739507,0.0199520463940687,1501,678,514,309
12,I didn't say you couldn't replicate their mating call. I said you shouldn't.,1.7435897435897436,0.0318945941719217,585,268,199,118
13,I ‘ve often wondered what happens if you exceed 140 characters,1.7141615986099044,0.0228144581809634,1151,556,368,227
14,Why do birds suddenly appear every time you are near?,1.7126546146527115,0.0244410431508067,1051,524,305,222
15,":What was it like, working for Hitchcock?""",1.692745376955903,0.029090500017099,703,350,219,134
16,You need to establish a pecking order.,1.6908150064683054,0.0266272044015176,773,368,276,129
17,Awesome! Now do the mating call of the black-throated green warbler.,1.6749271137026238,0.0283811909784064,686,337,235,114
18,I see your application for seed money was approved.,1.6596218020022246,0.024682877880285,899,451,303,145
19,I didn't know they still made Cracker Jacks.,1.653757225433526,0.020844160074916,1730,1053,223,454
20,"If given a choice, would you have picked a different superpower?",1.640625,0.0374687353023797,448,250,109,89
21,The seeded bagel may not have been your best choice.,1.6348122866894197,0.0210080823475326,1172,595,410,167
22,"Assisi, eh? What brings you to Brooklyn?",1.6106870229007633,0.0318829573423721,524,281,166,77
