caption,mean,precision,votes,not_funny,somewhat_funny,funny
"Anyway, Gayle, where‘s this can of worms you said we‘d be opening?",1.7581573896353166,0.02461171383699107,1042,485,324,233
"And my thanks to Joe, who got me off the hook.",1.7324414715719063,0.0222315654764909,1196,556,404,236
Twenty years ago I came to this company in a baggie.,1.716241917078737,0.01527626458359395,2629,1285,805,539
"No, no, go ahead!  Open a can of worms!",1.700274977085243,0.01681760201703528,2182,1098,640,444
"Johnson, nobody says 'Holy Mackerel' anymore.",1.6851851851851851,0.02087787395954881,1296,634,436,226
I prefer 'bankrupt' to 'belly up.',1.6837209302325582,0.01757892482638081,1935,981,585,369
"Staffing Update: Sean, who suggested a team meeting at Saito's Sushi Bar, is no longer with us.",1.6832684824902724,0.021855155847475327,1285,662,368,255
"Trust me, they’re going to take the bait.",1.6468579234972678,0.01942796502703851,1464,754,473,237
One of you may be next in line for my position but I wouldn't hold your breath.,1.626486915146709,0.020490125872159162,1261,657,418,186
"Is it just me, or are we going round in circles here?",1.6159775753328662,0.019294589314739038,1427,758,459,210
"In this business, it’s sink or swim.",1.6089299461123943,0.020336642296802713,1299,702,403,194
When you own the company you can work from home.,1.6074468085106384,0.017600501417355956,1880,1061,496,323
My deep sea diver is working remotely today.”,1.6058569371099376,0.018693037120287487,2083,1330,244,509
"My qualifications? I previously led a large school, went with the flow, and rose to the top!",1.6054607508532424,0.01945704937440592,1465,809,425,231
It sure beats having an elephant in the room.,1.602962962962963,0.019899924624326937,1350,735,416,199
"In light of my promotion, I'd like to discuss a bigger office.",1.59,0.02429858958743691,900,499,271,130
"Think outside the bowl, people.",1.5868152274837513,0.022277685665917524,1077,602,318,157
"Let the other law firms have their sharks.  Here at Gillfin & Fishman, we make our living from consistent and sustained bottom
feeding.",1.5830202854996243,0.02060495536758884,1331,769,348,214
"Our business vision: ""Don't give a man a fish and under no circumstances teach him how to fish""",1.5817091454272865,0.020297315444783574,1334,762,368,204
I’ll be blunt. The company’s underwater.,1.5788079470198675,0.025770434962002393,755,415,243,97
Let me float a different idea.,1.5782575173477256,0.019999138276438844,1297,725,394,178
Welcome to my think tank.,1.577883472057075,0.025326938510383236,841,479,238,124
"Call it a phishing scheme ONE MORE TIME, Monica!",1.5778414517669532,0.022519879887117986,1047,592,305,150
Which one of you just said the numbers look fishy?,1.5776277724204435,0.022273821835093525,1037,578,319,140
At least I don’t have a glass ceiling.,1.5772811918063314,0.021728594672997138,1074,595,338,141
I think we all know where I stand on the 'Working from home' issue.,1.5751633986928104,0.020499851556692886,1224,685,374,165
I might be out of my depth.,1.5733445096395642,0.02040050896478446,1193,659,384,150
