caption,mean,precision,votes,not_funny,somewhat_funny,funny
Is the salmon fresh?,2.3383484711918463,0.005993407402630994,14423,2164,5232,7027
"So, I take it the salmon is wild-caught?",2.1066893089190786,0.0063179913340463386,13544,3048,6016,4480
Thanks for checking on the salmon. How's the lamb?,2.0345250756770024,0.007113048404803623,12223,3588,4630,4005
"I was pretty sure I  said  ""a cold beer"".",1.9483819733968633,0.011625944999950765,5037,1851,1595,1591
"Okay,  since you’ve gone to the trouble , I’ll have the fresh-caught salmon!",1.9477759342656238,0.0067003194984854245,12657,3961,5403,3293
Well don't put it on the menu if you can't catch one.,1.9472755782046256,0.007975652390052664,10204,3597,3549,3058
Is it too late to cancel the salmon?,1.9064677700348431,0.008212901218789564,9184,3314,3415,2455
"Okay, I'll just have the farm-raised then.",1.8561287269285376,0.009553367624898272,6339,2355,2541,1443
I said I wanted a wheat beer not a wet bear!,1.8060512024825446,0.009078345432246004,7734,3360,2514,1860
I assume the salmon is the catch of the day?,1.8025487036765784,0.008996597423132947,6827,2693,2789,1345
River to table?,1.7933953101151658,0.008996512625729399,7207,3002,2693,1512
"Well, if you can't get the salmon, how about the trout?",1.7835341365461848,0.010440208041162,4980,2007,2044,929
"I asked to see who cooked it, not who caught it.",1.770938999314599,0.00896574194874865,7295,3180,2612,1503
I’ll have the wild-caught salmon. Or what’s left of it.,1.7541602333161777,0.009907688455264333,5829,2560,2142,1127
Listen. I didn’t know it was your salmon when I ordered it.,1.7411944869831546,0.015512098370384407,2612,1246,796,570
"The fresh salmon was great.  I'd like the  honey ""en comb"" for dessert.",1.7347677458274684,0.011068435045556359,4973,2349,1594,1030
‘“Today’s catch it is then.”,1.7323699421965317,0.008800667134863587,6920,3041,2698,1181
So you can personally confirm the salmon was wild-caught?,1.7226315789473685,0.0097380607050395,5700,2550,2181,969
"I see the special is salmon, is it fresh?",1.6938512992024697,0.011784502846176112,3887,1826,1425,636
"You've convinced me, it is wild-caught.",1.6933333333333334,0.011767057494618541,3825,1779,1440,606
"Don't look at me, I voted for Al Gore.",1.6810195496164315,0.012254918898194868,4041,2076,1178,787
I'd like to change my order if it's not too much trouble...I'll have the steak instead of the wild caught salmon...,1.6791717917179172,0.010792286168357389,4878,2419,1605,854
I'll have what you're having.,1.6724137931034482,0.021571845054558163,1276,656,382,238
... and an Eskimo Pie for dessert.,1.6520331054336093,0.014425541858099512,2779,1455,836,488
I suppose getting a dry martini is out of the question.,1.6481481481481481,0.02056154844920797,1296,663,426,207
