rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
0,I think I like the French maid outfit better.,1.896852602056716,0.0138575266390838,3209,1171,1198,840
1,Making fission chips?,1.8907980145093548,0.0169623282218038,2619,1145,615,859
2,So...how did your first husband die?,1.765262252794497,0.0224467793746874,1163,509,418,236
3,"So, not tonight?",1.744888023369036,0.0242013847443552,1027,473,343,211
4,"Making fission chips again, I see.",1.7405189620758483,0.0263524228614246,1002,512,238,252
5,Your first husband died how?,1.7312961011591148,0.026049454026412,949,467,270,212
6,Next time I'll bring the protection.,1.7091775923718713,0.0294802792876627,839,463,157,219
7,Remember when you used to meet me at the door in Saran Wrap?,1.7089820359281438,0.0271224273255729,835,413,252,170
8,"For heaven's sake, it's just gluten.",1.7081967213114757,0.0323202956961383,610,309,170,131
9,Like you've never farted.,1.708133971291866,0.0287946723076292,836,447,186,203
10,"No, in fact it makes you look weightless.",1.6979695431472082,0.0277662036733529,788,394,238,156
11,"Honey, I've told you a thousand times: the mother ship is not coming back to get you.",1.6865021770682147,0.0333201116043264,689,405,95,189
12,Looks like a recipe for disaster.,1.6856368563685638,0.0287338624899515,738,377,216,145
13,Will you come out if I turn off the news?,1.6822840409956077,0.0306663506632363,683,362,176,145
14,Whipping up something special for my mother?,1.6805555555555556,0.0298261516705959,720,382,186,152
15,"Houston, we have an omelette.",1.6801112656467316,0.0282648142321301,719,358,233,128
16,"I misunderstood the ""well-suited as homemaker"", profile.",1.6747503566333808,0.0305457152480857,701,380,169,152
17,"In fairness, I only suck some of the air out of the room.",1.662613981762918,0.0296129337297269,658,338,204,116
18,"Honey, I'm having an affair.",1.656786271450858,0.0323186233896531,641,362,137,142
19,Fear of frying?,1.6493506493506491,0.0306658819496956,616,324,184,108
20,"Okay, I get it. You need some space.",1.6482084690553749,0.0304076830004375,614,320,190,104
21,Are you sure it calls for mustard gas?,1.6446280991735538,0.0319317248782143,605,332,156,117
22,What happened to the French maid outfit?,1.6440397350993377,0.0297554520361197,604,307,205,92
23,"Houston, we have an omelette.",1.6389830508474577,0.0313758164403818,590,316,171,103
24,I’m just whipping up a little something for your mother.,1.6363636363636365,0.0344594041454291,583,346,103,134
25,"Dinner will be ready in 10, 9, 8, 7, 6............",1.6322241681260945,0.0311971222982468,571,302,177,92
26,I still think you should have just gotten a flu shot.,1.629233511586453,0.0301131349901798,561,285,199,77
27,One of your Mothers recipes?,1.627027027027027,0.0328498415661038,555,308,146,101
28,I specialized in eggs at the NASA Culinary Institute.,1.6203703703703705,0.0341366773337244,540,311,123,106
29,Are you sure the recipe said mustard gas?,1.6169811320754717,0.033954832680775,530,302,129,99
30,I liked it better when you said you have a headache.,1.6027944111776449,0.0329492495393596,501,275,150,76
31,Gastronaut?,1.6024096385542168,0.0340688633763093,498,282,132,84
32,Looks like a recipe for disaster.,1.5987780040733195,0.033744594331965,491,275,138,78
33,What's for launch?,1.5987780040733195,0.0345960681126014,491,282,124,85
34,"None for me, thanks.",1.5975359342915811,0.0343408122070811,487,277,129,81
35,"A simple ""not tonight, dear"" would have sufficed...",1.5967078189300412,0.033017128993409,486,266,150,70
36,Are you sure it calls for mustard gas?,1.595876288659794,0.0347088176363693,485,279,123,83
37,"Martha, Congress isnt repealing the Clean Air Act until next week.",1.5945945945945943,0.0344460384501315,481,274,128,79
38,Eggs quarantine? My favorite.,1.592901878914405,0.0348209356600707,479,276,122,81
39,Shall I set the periodic table?,1.5925155925155925,0.0354491192558624,481,283,111,87
