rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
0,"If you see something, say something.",1.9327902240325865,0.0416213086814027,491,226,72,193
1,Our chef trained at the Paris Metro.,1.7910958904109588,0.0468185765959817,292,130,93,69
2,"Sorry for the wait, but it's been like Grand Central Station in here.",1.7666666666666666,0.0489881085470436,270,126,81,63
3,Before this I was a bus-boy.,1.7640449438202248,0.0500815745615768,267,128,74,65
4,"I can arrange a violinist for 25¢. For $1, I can make him go away.",1.751937984496124,0.0500541183017168,258,123,76,59
5,"Let me guess, you don't like this table either?",1.75,0.0507299656195892,256,124,72,60
6,"The restroom is located just behind you, sir.",1.7470355731225296,0.0534009130765349,253,131,55,67
7,Is this far enough away from the kitchen for you?,1.745019920318725,0.0498094016470447,251,118,79,54
8,Is this far enough away from the kitchen?,1.7344398340248963,0.0514324795694415,241,117,71,53
9,"""Your drinks will arrive at 7:03, appetizers at 7:22, entrees at 7:52, dessert and coffee at 8:41.",1.7173913043478262,0.0490328785403188,230,105,85,40
10,I trust this is far enough away from the kitchen?,1.7085201793721974,0.0539427966203012,223,114,60,49
11,Celebrating a not-so-special occasion?,1.7058823529411764,0.0543996729090498,221,114,58,49
12,"My name is Terence, and I'm one of many people who will be asking you for money tonight.",1.6859903381642511,0.0570093619591062,207,112,48,47
13,"Is this far enough away from the kitchen for you, sir?",1.6859903381642511,0.0527356255118908,207,102,68,37
14,Is this table far enough from the kitchen for you?,1.671641791044776,0.0556124557008453,201,106,55,40
15,"Sorry, sir, we only accept Metrocard.",1.6649746192893402,0.0547846250819681,197,102,59,36
16,"Good evening, my name is Charles and I will be your waiter for the next twelve minutes.",1.6615384615384616,0.0528494283729049,195,97,67,31
17,"For a Long Island Iced Tea, you'll have to go to the next stop. How about a Manhattan?",1.65625,0.057515576651822,192,105,48,39
18,"Oh, that's not the price. That's when it arrives.",1.6526315789473685,0.0530531708432454,190,95,66,29
19,Another waiter will be along every ten minutes or so.,1.6507936507936507,0.0578597753283436,189,104,47,38
20,Apologies for the delay. We have limited service on the weekends.,1.6507936507936507,0.0533026077042935,189,95,65,29
21,"If you'd like vegetarian, you'll have to transfer to the green line.",1.6507936507936507,0.0527719688636682,189,94,67,28
