caption,mean,precision,votes,not_funny,somewhat_funny,funny
"Mobster, Larry. The invitation said to dress like a mobster.",2.2153122217982957,0.005824723262764478,15726,2974,6434,6317
You pinch me one more time and your going to find yourself in hot water.,2.157054125998225,0.006400757335174281,14651,3512,5360,5779
Do that again and I'll put the rubber bands back on.,2.1168481742472776,0.0060484504909377205,15610,3743,6335,5530
I can’t believe you wore shorts. EVERYONE was staring.,2.091854289774852,0.0067807748798002975,13369,3621,4927,4821
"When you said on the phone "" I'm Claude""  , I assumed it was your name.",2.0041799852471107,0.007283163813117269,12201,3994,4189,4017
You need to stop introducing yourself as my Maine squeeze.,1.9965945988754257,0.006887927600047726,12627,3881,4938,3806
It's not the claws. It's the screaming every time you get in the hot tub.,1.9810306928274852,0.007098943689854621,12283,3975,4588,3720
She comes to a party with a wooden mallet and a pick.  Don't tell me she didn't have her eyes on you the whole night!,1.952281961636587,0.007548954401657803,10583,3513,4085,2985
"Oh, I’M crabby?",1.9391022287328659,0.007961342579660238,9557,3278,3613,2666
"I figured ""must love shellfish""  was coded language for ""not Jewish.""",1.9256543530722108,0.00763356307836752,10774,3872,3855,3047
I thought you said selfish.,1.8554713723985805,0.007419943839165404,10427,3920,4119,2387
I thought you said your relatives were mobsters,1.8409132756398454,0.00721729746755725,10862,4119,4370,2373
Let’s just skip the foreplay.,1.8374096129306678,0.008166589737258537,9404,3895,3166,2343
You deserve butter.,1.8335039672382902,0.008907870071725756,7814,3216,2697,1901
Yeah. Like you’re such a great catch.,1.8224985198342214,0.008095067587877263,8445,3264,3434,1747
"How would you like always being introduced as ""the turf""?",1.8146421716479297,0.009353963892531004,7294,3156,2345,1793
The worst part is - my last boyfriend's hands were clammy!,1.799975710468788,0.008575757353241242,8234,3521,2855,1858
How did you even manage to swipe right?,1.7930531618719343,0.008895806025192432,7543,3243,2638,1662
It's just that I could use a hand every once and a while.,1.7818103571940898,0.008983423769410106,6971,2942,2630,1399
Why would you think that’s what I meant by “grow a pair”?,1.7803628306328763,0.009282913106082999,7221,3255,2312,1653
"With you, it's always one step forward, two steps sideways.",1.7785356980445657,0.00943728302782244,6597,2874,2326,1396
I just think having all of your profile pictures be headshots was misleading.,1.7701519443729075,0.008286451120043696,7766,3223,3127,1416
"If you pinch me one more time,  I'm putting the rubber bands back on.",1.769644527595884,0.011676046410281625,4276,1872,1525,879
"The nerve, kicking us out! The sign clearly says they serve seafood!",1.7511693171188025,0.013563265252799604,3207,1444,1117,646
"Usually, 'a long line of lobstermen' refers to one's profession.""",1.7341218822319362,0.01216078935015049,3889,1780,1365,743
'That 'clawed your way to the top' thing is just not funny anymore..,1.7328444211629126,0.016484309101283845,1909,818,783,308
I notice those aren't handy for picking up the check.,1.732767069585103,0.013658538085351848,3061,1407,1071,583
Your fly's unzipped.,1.7270346117867166,0.010725307416980301,5345,2599,1617,1129
"You had three wishes, Gary! Three!",1.7126895450917796,0.012672854115175013,3759,1835,1168,754
Don't make me put the rubber bands back on.,1.6987341772151898,0.009021777065144222,6715,3171,2404,1140
Yes - I do think my parents will notice.,1.6986301369863013,0.012375597893096143,3431,1579,1309,542
"When you said you were transitioning, I had something else in mind.",1.6897341888175985,0.01091623078918636,4364,2054,1623,687
"Sorry, I prefer men with big mussels """,1.6851511169513798,0.012274715463066962,3805,1878,1247,680
"So, now that you've taken the gloves off, is there anything else I should know?",1.6817724068479356,0.010162147138911493,4965,2353,1853,758
...but no....you had to go and snap my mother's head off.,1.6267896141713176,0.011547514831485335,4121,2222,1227,671
How come they didn't ask the woman who had the frog legs to leave?,1.6226215644820297,0.013923281951938782,2838,1528,857,453
