rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
0,It's amazing to think he started out in the lobby.,2.131115459882583,0.025536041550852,1022,282,324,416
1,"Before we start, would anyone else like some water?",1.9502369668246449,0.0412262490236042,422,162,119,141
2,He got his start in the lobby.,1.8985507246376807,0.0416067255428782,345,122,136,87
3,...and I'll need an office with a window.,1.878125,0.0451667577004985,320,126,107,87
4,Ten bucks says he mentions 'sustainable growth',1.8296296296296295,0.0475422322112834,270,109,98,63
5,Don’t look so surprised people…this IS a hedge fund,1.8226415094339623,0.0488085826839532,265,111,90,64
6,I thought we were moving all of our plants to Mexico.,1.821969696969697,0.0512872348161474,264,119,73,72
7,It looks like Millennials are out and Perennials are in...,1.813953488372093,0.050495951840337,258,113,80,65
8,I thought all our plants moved to Mexico.,1.7890295358649788,0.0530570616538492,237,109,69,59
9,"What I said was, ""We need a plan.""",1.7439613526570048,0.0555173069688964,207,99,62,46
10,I never thought I be happy to have a Bush in charge again.,1.7376237623762376,0.0581079567601035,202,102,51,49
11,They brought him in from the outside.,1.7244897959183674,0.0567575030666321,196,96,58,42
12,Keep tabs on the boss. I suspect he is a plant … a Manchurian Cannabis who's been rain-washed.,1.7202072538860105,0.0566429118725328,193,94,59,40
13,I bet he got the office with a window sill.,1.7202072538860105,0.0532035046059918,193,87,73,33
14,You're probably wondering how I called you all here.,1.7164948453608246,0.0583334274077398,194,99,51,44
15,You couldn't be any worse than the previous Bush.,1.7027027027027026,0.0600256135714196,185,97,46,42
16,I preferred the elder Bush.,1.6994535519125684,0.0611323386938514,183,98,42,43
17,Five years ago she was just a branch manager,1.6978021978021978,0.0578853260610924,182,91,55,36
18,"Finally, a CEO who doesn't suck all the oxygen out of the room.",1.6944444444444444,0.0579481682732173,180,90,55,35
19,I think he was more effective as a branch manager.,1.6888888888888889,0.0575136012785054,180,90,56,34
20,We hired him to appeal to perennials.,1.687150837988827,0.0567131785846686,179,88,59,32
21,I hear she pollinated her way to the top.,1.680232558139535,0.0620967312802263,172,93,41,38
22,These are not the paid leaves I was hoping for.,1.6764705882352942,0.0599355386274729,170,88,49,33
23,He worked his way from the ground up.,1.6745562130177514,0.0584807515288515,169,85,54,30
24,Be patient. He'll grow on you.,1.6706586826347305,0.0559839053703748,167,80,62,25
25,Before the election I would have said he was under-qualified.,1.668639053254438,0.064315704350388,169,96,33,40
26,He worked his way from the ground up.,1.668639053254438,0.0585840084386487,169,86,53,30
27,Don't worry. He'll be out by the end of Autumn...,1.6646341463414631,0.0594738760221911,164,84,51,29
28,"Just a friendly reminder, no dogs allowed at the company picnic.",1.6646341463414631,0.0588415264079351,164,83,53,28
29,I thought we only hired Ivy League,1.6646341463414631,0.0588415264079351,164,83,53,28
30,Just last week I was adorning the lobby of Trump Tower. Now I'm the new Secretary of the Interior.,1.6625766871165644,0.0628905935633035,163,89,40,34
31,"Who swiped my watering can, and WHO CHANGED THE BOY-GIRL, BOY-GIRL SEATING ??",1.65625,0.0663792201278372,160,93,29,38
32,Well he can't be worse than the last Bush...,1.6540880503144657,0.0649492715912678,159,90,34,35
33,He can't really answer any questions about the annual report -- he's a perennial.,1.6540880503144657,0.0637117327376697,159,88,38,33
34,He's the branch manager.,1.6518987341772151,0.0601854314245445,158,82,49,27
35,Here comes the talk again about remembering our roots.,1.6455696202531649,0.0609500090345627,158,84,46,28
36,You can call me Herb.,1.641025641025641,0.0636293534417427,156,87,38,31
37,"Let's all welcome Herb, our new plant manager.",1.6363636363636365,0.0588620996928821,154,79,52,23
38,Look who got the window office.,1.6363636363636365,0.0616788175271645,154,83,44,27
39,All memos will now be refered to as leaflets,1.631578947368421,0.0595412128156193,152,79,50,23
40,Good afternoon. Today we'll be discussing our hedge funds.,1.6216216216216215,0.0586398236802806,148,76,52,20
41,"I have to admit it, replacing Mr. Trump was not that difficult.",1.619047619047619,0.0691639257074456,147,90,23,34
42,She's been in a vegetative state since the election.,1.619047619047619,0.0642754455329263,147,83,37,27
43,All he talks about is growth.,1.619047619047619,0.0635463998849709,147,82,39,26
44,"Apparently, he's here to provide a much-needed breath of fresh air.",1.619047619047619,0.0620626217469865,147,80,43,24
45,He worked his way up from the reception desk.,1.6164383561643836,0.0639291899642516,146,82,38,26
46,I think we were all expecting a little more growth this quarter.,1.6164383561643836,0.0601213337596362,146,77,48,21
47,Let's not forget I worked my way from the ground up.,1.6164383561643836,0.0653902741396952,146,84,34,28
48,He's the new branch manager.,1.6164383561643836,0.0624339227256005,146,80,42,24
49,This is our new plant manager.,1.614864864864865,0.0617836023390164,148,81,43,24
50,"Same agenda as last week -- root causes, stem cell research, and leaves of absence.",1.6137931034482758,0.0620423527451406,145,79,43,23
51,It could be worse. Moses took orders from a burning bush.,1.6137931034482758,0.0588736933757375,145,75,51,19
52,He's from an Ivy League school.,1.6111111111111112,0.0600368242921537,144,76,48,20
53,Careful what you say. I think he's a plant.,1.6111111111111112,0.0666402063891144,126,69,37,20
54,"When he said we were meeting about the new plant, this wasnt what I expected...",1.6083916083916083,0.0643440142920513,143,81,37,25
55,I am offering you all the opportunity to invest in my hedge fund.,1.6083916083916083,0.0620054272342115,143,78,43,22
56,I think it's time we open more branches,1.6083916083916083,0.0635740443811479,143,80,39,24
57,"Given recent events, another bush being in charge doesn't seem so bad.",1.6083916083916083,0.0658569532220765,143,83,33,27
58,"We're going paperless, effective immediately.",1.6083916083916083,0.0658569532220765,143,83,33,27
59,"As your new CEO, my first executive decision is to move our table next to the window.",1.6083916083916083,0.0658569532220765,143,83,33,27
60,Please welcome our new Hedge Fund manager.,1.6083916083916083,0.0627946340282084,143,79,41,23
61,"Perhaps you could wipe that smirk off your face, Elaine, and tell us all what is so amusing about the fact that I did indeed soil myself...",1.6056338028169015,0.0655061408415316,142,82,34,26
62,I think he got to this position through graft.,1.6056338028169015,0.0623818403422213,142,78,42,22
63,He started from the ground up.,1.6048387096774193,0.0675704684926241,124,69,35,20
64,He started as a branch manager.,1.6044776119402986,0.0653183434930822,134,75,37,22
65,They said they were sending over a new plant manager.,1.6028368794326242,0.0651391096756216,141,81,35,25
66,I hear he interned at a hedge fund.,1.6028368794326242,0.0651391096756216,141,81,35,25
67,"When you said you'd take ""any Bush"" over Trump, you could've been more specific.",1.5942028985507246,0.0639323543973946,138,78,38,22
68,And despite all the dirt he still became CEO.,1.5942028985507246,0.0587590571913138,138,72,50,16
