caption,mean,precision,votes,not_funny,somewhat_funny,funny
I love it when they wake up and ask what year this is.,1.7685699848408287,0.017508764312401823,1979,882,673,424
"For patient comfort, we try to keep the room in the mid-seventies.",1.7507058159232072,0.013567905275796214,3542,1706,1013,823
I'm detecting a beat.,1.7303091852854886,0.011323082377519578,4431,2017,1592,822
"I said we’re operating on a person “in their 70s”, not “in the 70s”",1.7044881492687847,0.0171858548651859,1983,960,649,374
"Alexa, play Smooth Operator",1.702774108322325,0.016434489811483505,2271,1134,678,459
Inform the patient’s family that he’s stayin’ alive.,1.6993987975951903,0.019444448863255914,1497,716,515,266
"The patient also requested ""I Will Survive.""",1.6878245816503175,0.018650932351573404,1733,877,520,336
"If this doesn't correct his rhythm, we'll try the paddles.",1.683004455760662,0.01383232767634266,3142,1600,938,604
You said he needed a hip surgery.,1.67548596112311,0.017765740718182186,1852,939,575,338
It all started last Saturday night with a fever.,1.6519065190651907,0.026525567494612677,813,423,250,140
"You think he'd lay down and die?
Oh no, not him, he will survive",1.64573268921095,0.01772774726043253,1863,992,539,332
"Apparently, he’s our one-millionth patient.",1.6415770609318996,0.015940182594010328,2232,1176,680,376
I've never treated Saturday Night Fever before.,1.6382978723404256,0.0197576271026403,1410,735,450,225
The patient has requested ‘Stayin’ Alive’.,1.636790439607341,0.015638024485811895,2343,1251,692,400
We've never had a case of Saturday night fever before,1.63530175210902,0.018532229560595467,1541,791,521,229
Looks to be a herniated disco.,1.6346309813463098,0.015055267919969442,2466,1304,759,403
Not what I pictured when they said he's in the seventies.,1.6314142678347936,0.018420176088267827,1598,836,515,247
"It’s highly unorthodox, but the patient IS stayin’ alive.",1.626086956521739,0.018461452519685614,1610,855,502,253
"I said bigger probe, not strobe.",1.6242490442381212,0.01742584862054601,1831,982,555,294
"Well, at least Disco isn't dead.",1.6203814064362336,0.01821045887474912,1678,906,503,269
He’s going to need more drugs.,1.6200466200466201,0.013930626108377019,3003,1662,820,521
His heart rate’s stuck in the 70s,1.6168618266978922,0.01544320011349443,2135,1109,735,291
I love when insurance approves the party package.,1.6129518072289157,0.02873614435876984,664,360,201,103
Looks like a bad case of Saturday Night Fever.,1.6082191780821917,0.018762815136219354,1460,773,486,201
"We find it calms the patient to hear ""Staying Alive"" as they' re put under.",1.6081170991350633,0.018920815626384858,1503,814,464,225
Looks like we have a case of disco fever.,1.6062146892655367,0.016654909303521245,1770,920,627,223
"At first he was afraid, he was petrified. He thought he'd lay down and die. I told him he will survive.",1.6061946902654867,0.0289183722601611,678,378,189,111
It was the patient’s request that we play “Stayin’ Alive.”,1.6043956043956045,0.019778966513456862,1365,741,423,201
It drops down once we have maxed his insurance,1.6,0.02247520300996383,1090,605,316,169
Time of death: track five.,1.5998953974895398,0.01724743426425928,1912,1079,519,314
We'll be correcting the patient's two left feet.,1.5946681175190425,0.017252883686275623,1838,1026,531,281
"Unfortunately, disco is not all that's dead.",1.5903030303030303,0.018177676847332163,1650,926,474,250
"Why, he'll be up and dancing in no time.",1.5882631329862755,0.017144912564584697,2113,1270,443,400
"You’re right, it does feel different than working from home",1.5870967741935484,0.023703951889868437,930,514,286,130
It's an extremely serious case of disco fever.,1.5795677799607073,0.018084404533785497,1527,837,495,195
