rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
0,I'm not sure how many there are. Every time I start counting I fall asleep.,1.6466666666666667,0.0669813601682777,150,86,31,33
1,"The new rug arrived, but there's some assembly required.",1.6266666666666667,0.0652283318212641,150,86,34,30
2,Just tell Dad it’s a staff job with a leadership position.,1.6139240506329111,0.0593745000322186,158,86,47,25
3,Hello? Is this 'single working woman with border collie wishes to meet ideal mate?',1.608108108108108,0.0618664878724404,148,82,42,24
4,Bo Peep got the car and the house.,1.6025641025641026,0.0621369436543749,156,90,38,28
5,The Trump Tower contract said they all had to be white.,1.5964912280701755,0.0601448471585575,171,101,38,32
6,"Yes, we were just in that elevator.  Why?",1.5921052631578947,0.0621694908064172,152,88,38,26
7,"I love the 'Make Your Own Sweater Kit"" you sent me, but it's kind of labor-intensive.",1.5895522388059702,0.0654848088611352,134,77,35,22
8,I don't see how I could have roaming charges.,1.5849056603773586,0.0626497961548161,159,96,33,30
9,Housekeeping? Can you send up a border collie?,1.5845070422535212,0.0649588650999792,142,84,33,25
10,How quickly can I have a Border Collie delivered to Suite 1050?,1.5833333333333333,0.058910941556006,156,88,45,23
11,I’m just hanging out here at Trump Tower with the last remnants of the Trump base.,1.5810810810810811,0.0650381487564595,148,90,30,28
12,"No Alexa, I said Cheap Hotel!",1.5808823529411764,0.0656417515678204,136,80,33,23
13,...a shepherd. What are you going as?,1.5806451612903225,0.0592304848407728,155,88,44,23
14,"The dog called in sick, so I'm working from home.",1.5806451612903225,0.0606285798579825,155,90,40,25
15,Check out channel 12. This idiot woman has a house full of cats.,1.578125,0.0578737485682589,192,119,35,38
16,Tell Trump the Senate Republicans are all here.,1.5733333333333333,0.0671214910166726,150,96,22,32
17,"I don't know how many.  Every time I start to count them, I fall  asleep.",1.569767441860465,0.05835672745845,172,103,40,29
18,"Yes, I tried counting them. Could you just send up a bottle of Scotch?",1.569767441860465,0.05835672745845,172,103,40,29
19,What exactly did we do after the bar?,1.5696969696969696,0.0571717258772324,165,95,46,24
20,"No, the lease says ""no dogs or cats.""",1.5696969696969696,0.0565216454977561,165,94,48,23
21,"Mr. President, I 've rounded up what's left of your base.",1.5674157303370786,0.0621487811396327,178,116,23,39
22,"Yup, we're here watching the Rams game.",1.5649350649350648,0.0596550397283254,154,90,41,23
23,"Well Mom, coming from someone with 6 cats, that seems a bit hypocritical!",1.5625,0.0612292192959985,160,98,34,28
24,Room Service?  Can you send up more of those little shampoos?,1.5590062111801242,0.0590062111801242,161,96,40,25
25,"They have names, Karen.",1.5584415584415583,0.0596989113742404,154,91,40,23
26,What reason did the condo board give for my eviction?,1.5555555555555556,0.0553827540310252,162,92,50,20
27,"I don't know how many, I keep falling asleep.",1.5555555555555556,0.0641748509710187,153,97,27,29
28,We're just hanging out watching EweTube.,1.5542168674698795,0.0563629453290171,166,97,46,23
