caption,mean,precision,votes,not_funny,somewhat_funny,funny
"It has unlimited, data, unlimited minutes, with one string attached.",1.9026504830319544,0.01293650741103077,4037,1579,1272,1186
"No, this is not a spam call.  I checked the label.",1.8873493975903615,0.019930509003254555,1660,651,545,464
"Before I send someone out there, please unplug the string from the back of your can then plug it firmly back in.",1.8802760817626758,0.013503943904337104,3767,1546,1126,1095
No I switched carriers from Campbell to Progresso!,1.8755137991779214,0.01944198836723344,1703,667,581,455
That's because I AM talking in a tin can.,1.864717542120912,0.017355763722012404,2018,768,755,495
"Yes, I’ve had this number since childhood. Why do you ask?",1.8561264822134387,0.02214052888515387,1265,496,455,314
"Hold on, I'm getting a call from another can -- but I think it's spam.""",1.843039126478617,0.017464259089472484,2198,936,671,591
"I'll call you back, I'm on the can.",1.8127816468660385,0.01647917438455628,2441,1080,738,623
"Where AM I?  At the end of my rope, that's where!",1.795243019648397,0.017833289794933326,1934,833,664,437
"No, I have the new iCan.",1.7932721712538227,0.019655380398212463,1635,720,533,382
"Hold it to your eye, Ralph. We just got video.",1.785307811691671,0.017834911322862926,1933,846,656,431
Roaming charges? Seriously?,1.7844792923200643,0.015588919888850965,2487,1077,869,541
Freddy?  From the fifth grade?,1.777957206297941,0.01577325642175312,2477,1099,829,549
Yes I would be interested in a new long distance plan.,1.7765339966832505,0.015717135310113758,2412,1048,855,509
"Yes, I am still working remotely.",1.7754807692307693,0.016463895267583635,2080,872,803,405
Who gave you this number?,1.7710760795065112,0.02035703196108194,1459,646,501,312
There's no cell service out here but fortunately I have a land line.,1.7707934074357992,0.014931126509885626,2609,1126,955,528
Will you hold? I'm on the can.,1.7686969930609098,0.022336097465472216,1297,604,389,304
I've switched to Horizon.,1.7642857142857142,0.0173332833480823,2100,968,659,473
This phone's rates are cheap but there may be some strings attached.,1.7625304136253042,0.016592750815730216,2055,883,777,395
How in hell do I press option 1?,1.7597633136094675,0.026799935894116847,845,382,284,179
What do you mean it’s a bad connection? I’m on a land line.,1.7576815642458101,0.020063810017079547,1432,628,523,281
Better talk quick-I have to wind up this call...,1.7549704459967759,0.017649540466333293,1861,823,671,367
'Campbell Soup. Tech support.',1.7545582047685835,0.02050151660488363,1426,645,486,295
I'm on my landline.,1.7501624431448992,0.013918908383806815,3078,1398,1051,629
It’ll work better once we get the kinks out.,1.7488563586459287,0.01577838080268254,2186,938,859,389
I assure you this is a secure line.,1.747846889952153,0.016398835624695504,2090,917,783,390
"Yeah, I’m still working remote.",1.7476923076923077,0.01865660492212077,1625,716,603,306
You sound a little tinny.,1.7454289732770745,0.016058945095287262,2133,927,822,384
"Creamed corn, 16 oz. Why do you ask?",1.7416555407209613,0.01984351638009095,1498,685,515,298
We can talk. They can't trace it.,1.733826247689464,0.01621497841625106,2164,980,780,404
"No, they can’t find me out here. This is a burner can",1.729832160259881,0.017864971204436992,1847,861,624,362
It’s definitely on your end.,1.7289972899728998,0.01989360007766207,1476,685,506,285
Guess what! I've just upgraded to fiber.,1.7247838616714697,0.02049772734559454,1388,648,474,266
Cordless?  Since when?,1.7193798449612403,0.017040046603969763,1935,891,696,348
Can this wait? I’m on roaming.,1.718888888888889,0.01767609966436683,1800,830,646,324
"I thought I told you never to call me here.""",1.7173562600752283,0.017609087545265984,1861,874,639,348
I got all dressed up thinking this was a zoom call.,1.7107438016528926,0.02561433744422861,847,393,306,148
"Why yes, I am on a landline.",1.7078071182548795,0.018573733889386785,1742,852,547,343
"I SAID, ""WE'RE SAVING $14 A MONTH!""",1.702819956616052,0.02541685475855073,922,452,292,178
I’m using my land line now.,1.6871980676328502,0.025520657660477696,828,393,301,134
How can I have the wrong number? It’s just two cans.,1.686800894854586,0.03612372256325112,447,222,143,82
"No, Mr. Giuliani,we are not being recorded.",1.6860869565217391,0.022713314302732455,1150,578,355,217
"Okay, I’m out of the valley. Can you hear me now?",1.6838427947598253,0.02153652587633135,1145,542,423,180
It’s why they call it a landline,1.6837748344370862,0.02097057445763546,1208,572,446,190
Please continue to hold; your call is very important to us.,1.683377308707124,0.022260041018911374,1137,557,383,197
Speak up!  It's long distance.,1.6785714285714286,0.023319908664622302,980,469,357,154
The reception is bad. Try a baked bean # 2 can.,1.6737657308809293,0.022900176635927808,1033,503,364,166
This isn't what I had in mind when you said 'land line.',1.6694214876033058,0.023889500706095402,968,480,328,160
I'm getting a lot of static. Is your can rusty?,1.6623376623376624,0.0348939770377655,462,234,150,78
"I don’t mean to be ironic, but the phone reception is uncanny.",1.662037037037037,0.025459670850849794,864,437,282,145
"Sorry, you’ve got the wrong can. This is chicken noodle.",1.6588594704684319,0.024720848958915326,982,519,279,184
"Yes, a large pepperoni with extra cheese. And if it's not delivered in 30 minutes it's free, right?",1.6531942633637549,0.025953636404825977,767,377,279,111
Your call is important to us. Please stay on the line. Over.,1.6506849315068493,0.027413462710015993,730,372,241,117
I'm so glad you insisted on keeping the landline.,1.65044814340589,0.02548238903002709,781,382,290,109
"No, you hang up!",1.6475942782834851,0.02600839495965482,769,383,274,112
The reception is uncanny.,1.6429447852760737,0.027152289951926072,815,442,222,151
"To begin the videoconference, please place the tin can over your eye.",1.6394230769230769,0.027314284457632527,832,462,208,162
"Your call is important to us, please continue to hold",1.638426626323752,0.028908535008702385,661,345,210,106
"You know, service was just really bad with my wireless plan.",1.6372549019607843,0.027070051417173974,714,363,247,104
How did you find me? This is an unlisted can.,1.635820895522388,0.028384909644486297,670,347,220,103
What a surprise! I haven't heard from you since we were kids.,1.6343792633015006,0.027575907554250496,733,387,227,119
Are you calling from the can?,1.634308510638298,0.02754314328890096,752,402,223,127
I’m probably one of the last people to have a land line.,1.6291946308724832,0.03008888442878715,596,312,193,91
"Yes, I HAVE thought about changing my long distance plan. . .",1.6273972602739726,0.027506780739107062,730,388,226,116
Speak up! I'm at the end of my rope!,1.6256499133448874,0.03059701373779011,577,304,185,88
Yes. I would like to upgrade  my plan.,1.624823695345557,0.02900153359911671,709,394,187,128
Are you on a secure can?,1.6246334310850439,0.027759960403734955,682,355,228,99
I'm not threatening you. This is literally my line in the sand.,1.6245954692556634,0.030162628095950696,618,333,184,101
"So, you'll pay off my existing contract...and I get a new can?""",1.6233382570162482,0.029002483467958137,677,368,196,113
When everyone’s ready put me on speaker can.,1.6211849192100538,0.031997245630529046,557,304,160,93
"The signal is great, but your voice sounds tinny.",1.6210235131396957,0.026844097896749637,723,377,243,103
All I did was press pound for more options.”,1.6191135734072022,0.03130818763697972,722,445,107,170
"Yes, I am able to work remotely.",1.6185567010309279,0.028586647858338525,679,367,204,108
"Ok, I’m alone now.",1.614516129032258,0.030833833656030263,620,348,163,109
"Sorry for the delay, there’s a long line ahead of me.",1.6143572621035058,0.030256427654532545,599,324,182,93
"Yes, Mr. President, I do believe that this is a secure line.",1.609717868338558,0.02900137040015666,638,344,199,95
It all comes down to canwidth.,1.6066790352504638,0.031657324413948876,539,293,165,81
What do you mean there are roaming charges?,1.6063829787234043,0.029611093607800953,658,370,177,111
Roaming charges?I'm not roaming. I'm lost.,1.6055363321799307,0.031075498797912215,578,320,166,92
"Why yes, I do have a land line",1.6053459119496856,0.02884141856941591,636,343,201,92
Sorry but your calling plan doesn't include international calls.  We don't have enough string.,1.6031128404669261,0.031221654005231986,514,271,176,67
Make it quick! I’m roaming so this will be expensive.,1.6022304832713754,0.030845454650199226,538,287,178,73
"Sorry, I dropped the call and had to chase it down a hill.",1.6011560693641618,0.05782026910023861,173,98,46,29
Can confirm. The hills are not alive with the sound of music,1.6007604562737643,0.032526522044506276,526,293,150,83
I think you’re on mute.,1.5983935742971886,0.03137732615320626,498,262,174,62
Service will be down until we find the kink in the line.,1.5979591836734695,0.031236897202730353,490,255,177,58
"Pull tighter, I can't hear you.",1.5979166666666667,0.03226798214413026,480,255,163,62
Yeah I don’t think I can make that Zoom call.,1.5953389830508475,0.03172203202596892,472,246,171,55
"We've done it, Barbara! We've dealt the cell phone industry a death blow!",1.5946969696969697,0.047647832390613744,264,154,63,47
Okay I can talk now,1.5871369294605808,0.033283997736466474,482,269,143,70
