caption,mean,precision,votes,not_funny,somewhat_funny,funny
You shoulda heard the mocking birds this morning.,1.8625247851949769,0.012104943952725902,4539,1864,1435,1240
The ego has landed.,1.8355359765051396,0.011269252325916903,5448,2406,1532,1509
He does this every time National Geographic shows up.,1.8161261529306754,0.013683153043192278,3361,1423,1133,805
"Ed’s single again, eh?",1.775638506876228,0.015316539512320596,2545,1109,898,538
Witness protection.,1.7500870170553429,0.014398241044542587,2873,1304,983,586
First it was tail feather extensions and now this.,1.734489402697495,0.01495780720665475,2595,1189,906,500
You're the one that kept playing Elvis songs while he was in the egg.,1.7341490545050056,0.01810353388766507,1798,832,612,354
Aren't we supposed to be bald? Like isn't that the whole point?,1.7250233426704016,0.016450329599939383,2142,996,739,407
Bet you can’t guess which President changed the national symbol to the comb-over eagle.,1.7209302325581395,0.017246866869034684,2107,1036,623,448
Ed doesn't get it — 'bald' is our brand.,1.71964461994077,0.016993491440127708,2026,956,682,388
Ten bucks says he voted for Trump.,1.7178082191780821,0.018872884849096355,1825,923,494,408
Ever since the pink flamingo moved in downstairs.,1.7172260924635845,0.013352400856892186,3158,1469,1116,573
"I know we're endangered, but at this point he just looks desperate.",1.7138714354760753,0.01693160282834692,2069,994,673,402
That’s a bold eagle.,1.7135441245870693,0.016736326257106904,2119,1019,688,412
You know it's bad when the national bird is in denial!,1.7130307467057102,0.021117453880675516,1366,668,422,276
Make America bald again.,1.7110055423594617,0.01576419989538286,2526,1263,730,533
It’s only worn for mating season and then becomes part of the nest.,1.7057356608478802,0.018803496480124367,1604,760,556,288
And you wonder why we're endangered.,1.7031788586748373,0.014791418778105102,2611,1248,890,473
Probably overcompensating for a small nest.,1.7010663914688682,0.014215929973821595,2907,1418,940,549
Pretend you don't notice it. It drives him crazy!,1.6985915492957746,0.01624343789126055,2130,1016,740,374
Wind. Wait for it.”,1.6976076555023925,0.01702094544566581,2090,1044,634,412
He looks ten years stupider.,1.6951685783802573,0.014599682486240564,2877,1454,846,577
His old flock is having a reunion.,1.6925754060324827,0.014730887761545484,2586,1245,891,450
He always flies south to Graceland.,1.6920180722891567,0.02056146017299548,1328,640,457,231
"Wigged eagle doesn’t have quite the same ring to it, does it?",1.6839378238341969,0.018041239428900242,1737,852,582,303
Just flew in from Memphis.,1.6815487949427104,0.014772122441924223,2531,1230,877,424
He heard that bald eagles are endangered.,1.6732473811442385,0.01500264775082952,2482,1231,831,420
Wait til he takes off and the rug doesn't.,1.6724553786782441,0.016788245303951392,2073,1056,640,377
