rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
0,That's Bob Mankoff. He used to be the cartoon editor of the New Yorker.,1.9313482216708024,0.0124995906787976,4836,2004,1160,1672
1,He got the cave but she got the wheel and the fire.,1.898812049215104,0.0122293742605112,4714,1924,1343,1447
2,He got the man cave in the divorce.,1.874946282767512,0.0177671735595353,2327,1018,582,727
3,I couldn't afford that place if I lived to be 30.,1.7701986754966887,0.0119173002351002,4530,2097,1377,1056
4,So this is how the 1% live.,1.7655908760009706,0.0123546596167336,4121,1892,1303,926
5,I invented fire. He invested in it.,1.7560795873249817,0.0126246379828052,4071,1938,1188,945
6,She left him for a guy with wheels.,1.7426451099920488,0.0128694661913976,3773,1789,1166,818
7,It makes our place look like a pit.,1.7153846153846153,0.0130472720675044,3510,1690,1129,691
8,It looks pricey - they have a doorman.,1.7041558441558442,0.0126412378045852,3850,1922,1145,783
9,He comes from prehistoric money.,1.6756443672169128,0.0131676209469734,3453,1775,1023,655
10,I knew he'd cave!,1.6616161616161615,0.0244351298263749,1188,690,210,288
11,I never thought of digging sideways...,1.6606562222879102,0.0131831052080493,3383,1763,1005,615
12,Why can't I have a man cave?,1.6228364042434391,0.0126832990432286,3582,1962,1009,611
13,Wait til the bear wakes up.,1.6075854299662036,0.0148103513689562,2663,1505,698,460
14,He drew on the walls so we're keeping the security deposit.,1.5981675392670156,0.0156672160892398,2292,1290,633,369
15,Do you think your Dad's been waiting there all night?,1.593976777939042,0.0140772810658583,2756,1539,797,420
16,"Sure our place is a pit, but his is a hole in the wall.",1.577328646748682,0.0153836845042922,2276,1297,644,335
17,Should we tell him about the bear?,1.5537669027688346,0.0187765878785986,1553,926,394,233
18,He'll be there forever. It's rent controlled.,1.5474285714285714,0.0178896709374591,1750,1065,412,273
19,"He had a place like ours, but people kept dropping in.",1.5423948220064725,0.0185570438405423,1545,926,400,219
20,I told you we had the instructions upside down!,1.532227185705169,0.0182367441701182,1567,946,408,213
21,He may be on to something. He looks dry.,1.5303941215764862,0.0178913296553127,1497,875,450,172
22,And I heard the kitchen has granite counter tops.,1.5269203158650395,0.0192325656196156,1393,844,364,185
23,He just came out as homo sapien,1.5214770158251696,0.019645892433896,1327,809,344,174
24,"The artists move in, the rents go up, and we end up living in some hole.",1.51240376390077,0.0207179186025903,1169,717,305,147
25,Getting past the guard is easy. How do we remove the paintings?,1.5118434603501545,0.023146433343002,971,605,235,131
26,His place really is a hole in the wall.,1.5115089514066495,0.0202025059763378,1173,707,332,134
27,"He says he's ""waiting for inspiration"" but I think he's just gonna paint another bison.",1.5085201793721974,0.0207861113405377,1115,677,309,129
28,"You know what? ""Cave Man"" does have a better ring to it than ""Hole Man""...",1.500996015936255,0.0225264473206911,1004,631,243,130
29,"No, THIS is a manhole. That's a man cave.",1.498492462311558,0.0223659410746691,995,622,250,123
30,He'll never move. It's rent-controlled.,1.4952879581151832,0.0239531337396122,955,624,189,142
31,The real fun starts when the bear wakes up!,1.494092373791622,0.0246176426359479,931,617,168,146
32,We've got to move out of your parents' basement.,1.490481522956327,0.0228299179668035,893,551,246,96
33,Very nice. Makes our place look like a hole in the ground.,1.4902857142857142,0.0236755730759069,875,551,219,105
34,"He'll never leave, it's rent controlled.",1.4888641425389757,0.0246737870001669,898,592,173,133
35,We'll see who's laughing when the bears come back,1.488162344983089,0.0251635976173193,887,592,157,138
36,"Oh great, another art gallery opened.",1.4870892018779345,0.023977808262717,852,539,211,102
37,"Sure, caves are great until the bears come home.",1.48642266824085,0.0262988084709748,847,577,128,142
38,"It's nice, I guess... if you don't mind living in a hole in the wall.",1.484412470023981,0.0343050926355941,417,265,102,50
39,I heard his wife left him for some big wheel inventor.,1.4835443037974685,0.0246027323214001,790,498,202,90
40,He also has a cave in the Hamptons.,1.481852315394243,0.0245883820977443,799,507,199,93
41,"Sure, he's smug now, but wait until the bear comes back!",1.4817518248175183,0.0263683937542058,822,558,132,132
42,Don't expect him to leave anytime soon. That cave is rent controlled.,1.4805389221556886,0.0276544404844629,668,434,147,87
43,"He'll never leave, it's rent controlled.",1.4793814432989691,0.026791329990163,776,523,134,119
44,I never thought that I would envy a hole in the wall.,1.4767726161369192,0.033745711886056,409,258,107,44
45,I can't believe I hate the hole thing.,1.4738955823293172,0.0269998991713637,747,503,134,110
46,"Nice space, but his roommate's an animal.",1.4732006125574273,0.0254046355989591,653,400,197,56
47,One day we will invent a word for a place where a man goes to be alone with his stuff.,1.4718019257221455,0.0256470130059029,727,467,177,83
48,It looks comfy now but just wait until the bear comes back.,1.4685714285714286,0.0280982688960944,700,478,116,106
49,"Just look at him, staring at his cave wall painting, trying to think of a caption. What an IDIOT!",1.4673267326732673,0.033032047828649,505,345,84,76
50,So this is how the one percent live!,1.466275659824047,0.0260728369580231,682,437,172,73
51,He won't be so smug when the sabre-toothed tiger returns from vacation.,1.4648729446935724,0.0289454861014879,669,462,103,104
52,I prefer our skylight.,1.4641975308641977,0.0343208029830789,405,263,96,46
53,"Yeah, but we have more light.",1.4610591900311527,0.0248207633755016,642,393,202,47
54,She got the wheel and fire. All he got was the cave.,1.4609375,0.0264922146148918,640,409,167,64
55,I wouldn't live there in a million years.,1.4594594594594594,0.0302246485201106,518,338,122,58
56,The only difference is when it rains.,1.4581993569131833,0.0270396764476972,622,401,157,64
57,"""I knew him before he invented fire"".",1.4580645161290322,0.0269098121324255,620,398,160,62
58,This should be fun. He’s never seen a woman.,1.4564102564102563,0.0289908753060037,585,389,125,71
59,"It looks nice now, but give it a couple of months and the walls will be covered with graffiti.",1.4499121265377857,0.0276351654174972,569,366,150,53
60,I don’t like the way he draws you on the wall.,1.4498714652956295,0.0343677820978976,389,255,93,41
61,"Personally, I'm not a big fan of modern architecture.",1.446069469835466,0.0287672450966121,547,359,132,56
62,I don't understand what you see in it. It is just a hole in the wall.,1.4450867052023122,0.0296399571043852,519,342,123,54
63,"His name is Mankoff. He drew all of those pictures on the cave wall. Been there since before the dinosaurs, so they say.",1.443181818181818,0.0299919160989386,528,354,114,60
64,"Uh-oh, looks like your Dad is waiting up!",1.4431372549019608,0.0293653729688092,510,333,128,49
65,Why would anyone live in that hole in the wall?,1.4416826003824093,0.0284499729881281,523,338,139,46
66,"That isn't a ""man-cave"". It's a grizzly bear-cave. He'll soon be wishing he had a man-hole like us!",1.4414587332053743,0.0329682528616128,521,374,64,83
67,I just don't get modern architecture.,1.4384920634920637,0.029995558985264,504,335,117,52
68,"I'd yell ""fire"", but I don't think he knows what that is yet.",1.4384920634920637,0.0303875151589562,504,338,111,55
69,Ha! He had the blueprints sideways!,1.438,0.0288092336567249,500,323,135,42
70,"Hmm, horizontal. I think he's onto something.",1.4356164383561645,0.0346741336798797,365,241,89,35
71,Isn't that where the bear lives?,1.435318275154004,0.0347441766879286,487,358,46,83
72,He's just in a foul mood because I said his drawings had repetitive themes.,1.4351145038167938,0.03288457398153,393,257,101,35
73,"True, but he has a lot more overhead.",1.4350515463917526,0.0291310146835299,485,314,131,40
74,Should we tell him about the bear at the back of his cave?,1.4322033898305084,0.0339230360683658,472,338,64,70
75,Great! Someone moved in upstairs.,1.429805615550756,0.0303834881376914,463,306,115,42
76,Let's get the name of his architect.,1.425,0.0297992350368308,440,285,123,32
77,What can I say? He got in on the ground floor.,1.4246575342465753,0.0317553053214534,438,295,100,43
78,"No way. They're dark, stuffy, hard to clean, limited view and not in our price range.",1.4241486068111455,0.0370658714050891,323,218,73,32
79,"Patience dear, this is just a starter hole.",1.4226327944572748,0.0297591584423385,433,280,123,30
80,So that's how you keep the rain out.,1.421911421911422,0.031016062382432,429,284,109,36
81,"Sure he has a door, but we have a skylight.",1.419277108433735,0.0321010009662912,415,279,98,38
82,"He said we make him feel like a third wheel, whatever that means.",1.4183976261127595,0.036153885300716,337,229,75,33
83,Think of the money we'd save on flood insurance.,1.4178743961352658,0.0312250161647891,414,274,107,33
84,He was featured in Better Caves & Rock Piles.,1.4178674351585014,0.0360934495674899,347,238,73,36
85,"We need to wait him out, it's rent controlled.",1.4158415841584158,0.0359260711755743,404,292,56,56
86,He has the place all to himself and I hear it's rent controlled.,1.4158415841584158,0.0354094658198151,404,289,62,53
87,"No hunting, no gathering. He just binge-watches last season's cave murals.",1.4154228855721394,0.0330070861605699,402,274,89,39
88,Looks like a real hole-in-the-wall.,1.4154228855721394,0.0324383623959374,402,271,95,36
89,Keep dreaming; it's rent-controlled. He'll never move out!,1.4154228855721394,0.0353660297219822,402,287,63,52
90,"Location, location, location.",1.414141414141414,0.0329747502213378,396,269,90,37
91,You do realize we are hiding in the outhouse?,1.4137055837563453,0.0328964135061641,394,267,91,36
92,The one percent.,1.411764705882353,0.0348032403812974,391,275,71,45
93,"As soon as the bear comes back and eats him, the cave will be ours.",1.411764705882353,0.0373481477315705,391,289,43,59
94,His flip went south when the bear moved in.,1.4108527131782946,0.0378204882049746,387,288,39,60
95,He feels like a third what?,1.4103896103896103,0.0342236130816076,385,267,78,40
96,N0 use waiting--looks like a rent controlled apt.!,1.4094488188976375,0.0368055474532268,381,277,52,52
