caption,mean,precision,votes,not_funny,somewhat_funny,funny
I take this myself.  There is one side effect I should mention.,2.094353921940129,0.010693682342806744,5278,1367,2046,1865
I'm sure it works. I was involved in the original research.,2.012695223308065,0.0075865767931846476,10949,3381,4048,3520
These should help with the hallucinations.,2.012456355572332,0.007855116816890172,10597,3399,3667,3531
Don't worry. I wouldn't prescribe anything I haven't tested on myself.,1.930836424554266,0.008582761675242299,8357,2881,3173,2303
"No, I said I was a rodent scholar.",1.910062893081761,0.008485725329034475,9540,3744,2910,2886
I started in the lab and then went to medical school.,1.9089179814255344,0.008437826534414763,8937,3287,3177,2473
"Bring this up to the receptionist. You'll go down the hall and take a right, then another right, then a left, then a right again...",1.8658974358974358,0.012849987491508641,3900,1552,1319,1029
We take Blue Cross or Blue Cheese.,1.8513939699760313,0.009221652883387518,7927,3348,2409,2170
You came to the right place. I DO give a rat's ass about your problem.,1.8414686825053996,0.012022125206002736,4630,1974,1416,1240
Why do you keep asking about side effects?,1.8360655737704918,0.008716719342078374,8052,3231,2910,1911
My father dragged slices of pizza down the subway stairs to put me through medical school.,1.8325814536340852,0.012801150876833681,3990,1694,1270,1026
I suggest more exercise.  Do you have a wheel at home?,1.79841449603624,0.009837637268470424,6181,2597,2233,1351
"Rest assured, I was first in my maze.",1.796319959110657,0.012439349167079132,3913,1664,1382,867
Most of us go into research,1.7848160955674317,0.009603628022879677,6362,2698,2335,1329
Stop the medication right away if your cats take sudden interest in you.,1.7831715210355987,0.00960005558091451,6798,3026,2220,1552
"Don't worry, I've never prescribed anything I haven't tested on myself.",1.7801608579088473,0.021751810184293868,1119,446,473,200
"No pressure, but a lot of my best friends died so you could take this drug.",1.7726907630522089,0.022306928719756244,1245,559,410,276
"Of course there are no side effects, I take it myself.",1.772079772079772,0.008574091544804721,8073,3525,2863,1685
Full disclosure: I participated in the clinical trials.,1.7717281999712684,0.009088936863025282,6961,2977,2596,1388
"Don't worry, it was tested on people.",1.7228057014253564,0.014579138277191454,2666,1227,951,488
"Go back to your cube, hit the lever two times and call me in the morning.",1.716992665036675,0.010980717853220709,4908,2343,1611,954
We're conducting tests on humans to determine if it's safe for rats.,1.7123485285631852,0.01316096838991933,3466,1682,1099,685
Usually you have to run a maze to get stuff this good.,1.7087765957446808,0.010724722197501053,5264,2583,1631,1050
Here’s a referral to a cartoonist who can fix your eyeball.,1.702276707530648,0.01686746506193864,2284,1183,598,503
I’m sending you to the lab. It’s going to be a dog.,1.695446735395189,0.012488240065195548,4656,2615,844,1197
We're not all lawyers.,1.6953271028037382,0.016977286205225418,2140,1085,622,433
There are no side effects to worry about.  I take this myself.,1.6951497110838731,0.009778713552563895,5711,2695,2062,954
My nurses will help you navigate the insurance maze.,1.67003367003367,0.012499414000292237,3564,1774,1192,598
Ask my secretary to show you out. This place is a maze.,1.66916823014384,0.018367011285831,1599,783,562,254
"Remember during open enrollment, you chose Plan B?",1.6675884955752212,0.0175409220741501,1808,903,603,302
Side effects include seeing people for who they really are,1.6660550458715597,0.01879421808310655,1635,838,506,291
Here is your ID badge. welcome to the White House,1.6647872885699642,0.017971714724047776,1951,1051,503,397
It's totally safe. I've been on it for years.,1.6642494561276286,0.011428020245519399,4137,2045,1436,656
"Wolves on Wall Street, sharks in law: health care was my only choice.",1.661895023858214,0.019553886277076937,1467,743,477,247
You remember how the Republicans said they had a great alternative to Obamacare?,1.6582809224318658,0.02040357708876374,1431,754,412,265
Of course it's safe.  I take it myself.,1.654975762760194,0.012254715922318483,3507,1737,1243,527
"Doctorate...Doctor Rat.  Same diff, right?",1.6524349566377585,0.019477908898009197,1499,777,466,256
This is for the hallucinations.,1.6508762322015333,0.01202450634597409,3652,1824,1279,549
Be sure to take the pills with cheese.,1.647459727385378,0.0133798409938472,3228,1702,962,564
Call me if you notice anything unusual.,1.6443768996960486,0.01267316608279558,3290,1662,1136,492
"So, you’re a member at Mar-a-Lago? My family's been there for generations.",1.6440548780487805,0.021441631373619954,1312,712,355,245
"It's just that, from my perspective, having three years to live is quite remarkable indeed.",1.6415562913907285,0.021528809911560816,1208,632,377,199
"I’m the first of my 1,500 siblings to graduate from college.",1.6365448504983389,0.018636810908365834,1505,766,520,219
"Not a prescription, two tickets to ""Cats"". I hate that show.",1.6362566215420835,0.018215341091651408,1699,900,517,282
"Yes, it will cure your erectile disfunction but the major side effect is you end up with very small hands.",1.6322081575246132,0.020078780190767996,1422,765,415,242
"Make your first right, your second left, go to the end, go right, then right, then left, then the second right, make the next left, then a left, then a left,  the next left, make a right, a right, and a left, and the pharmacy's right there.",1.6310299869621903,0.018503681314787905,1534,790,520,224
"Frankly, with your health plan coverage, I am all you can afford",1.62560553633218,0.018989872639096777,1445,748,490,207
I examined your stool sample. It was delicious.,1.6237113402061856,0.023430539357361797,1164,673,256,235
What's the matter? Do you have a problem with my Trump University credentials?,1.6164965986394557,0.023079590778081683,1176,680,267,229
You smell what?!,1.615702479338843,0.017151966527160858,1936,1066,548,322
I can both spread AND cure disease at the same time.,1.6120840630472855,0.021586055247904575,1142,611,363,168
"I’m going to refer you to a specialist in Baltimore, the place is infested with doctors.",1.6098574821852731,0.01800396542652279,1684,916,509,259
Twice a day until your eyes pop back into your head,1.6044061302681993,0.022384769685662022,1044,561,335,148
... and you'll be back in the rat race in ten days.,1.599585062240664,0.033081197570263544,482,262,151,69
"Whatever you do, and I speak from experience, do not exceed the recommended dosage.",1.5980911983032873,0.024210441953585213,943,526,270,147
I'm sorry I bit you. You might want to get this filled immediately.,1.5980392156862746,0.027807005734742537,714,398,205,111
Take two of these and the hallucinations will get even better.,1.5971524288107202,0.02071476728854941,1194,643,389,162
It’s completely safe. I participated in the trials myself.,1.596509783183501,0.016416000590377008,1891,1017,620,254
This would have saved my dad. Too bad he was in the control group.,1.596306068601583,0.018744096881668403,1516,833,462,221
Side effects? You know I wouldn't give you anything I haven't tried myself.,1.595018949648078,0.016736677770381053,1847,1003,589,255
"I'm not an ANIMAL doctor, I'm an animal DOCTOR.",1.5949119373776908,0.022286895659827555,1022,550,336,136
Take two with a wedge of cheese every four hours.,1.5903614457831325,0.03280966081529887,498,277,148,73
"Little do people realize, the best way to trap a rat is 8 years of crippling medical school debt",1.5818815331010454,0.021546446673691898,1148,646,336,166
"If you want a human doctor, you'll need private health insurance.",1.5814977973568283,0.021916139972528812,1135,646,318,171
"As the new head of the CDC, I'm one of the more credible Presidential appointments.",1.5790794979079499,0.021560625135450852,1195,689,320,186
I'm trying to get rid of some neighborhood cats.,1.5729695431472082,0.02022761963204262,1576,988,273,315
I go to med school. My brother picks up a slice of pizza. And he's the famous one.,1.5727272727272728,0.02850923857158107,660,378,186,96
"'Has it been tested on animals'?  What the hell kind of question is that?!""",1.5723076923076924,0.023683185693027634,975,564,264,147
You look like you've never seen a prescription before.,1.5714285714285714,0.023010575064512543,980,554,292,134
"Before I became a doctor, I was a lab assistant.",1.5712187958883994,0.025655267058074804,681,361,251,69
"It's still in the trial-phase, but we're seeing positive results among humans",1.5664952240999266,0.018972051151315786,1361,756,439,166
This time we are having humans test it first.,1.5653357531760435,0.02168981948011598,1102,629,323,150
"Well actually, I graduated from Ratcliffe. Why do you ask?",1.5628183361629882,0.021109655994648324,1178,679,335,164
This’ll do the trick. My wife’s already produced four litters this year.,1.5603813559322033,0.023378981244160362,944,542,275,127
"We accept cash, credit or a nice gouda.",1.5592814371257484,0.024727744519995935,835,478,247,110
This should cure what plagues you.,1.5590277777777777,0.024208800596374796,864,493,259,112
This will help with your hallucinations.,1.5580016934801015,0.02097791615074069,1181,683,337,161
"You can fill this at the nearest pharmacy: turn left, right, right, left, right, left, left, then right.",1.5551724137931036,0.02045401499175659,1160,654,368,138
"Yep, worked my way up from the lab.",1.5502092050209204,0.02279967416471879,956,549,288,119
Its the new Republican health care plan.  I'm the manager here.,1.5484293193717278,0.02700796262823575,764,463,183,118
Call me if the erection lasts longer than four generations.”,1.5445544554455446,0.026047327314272634,808,489,198,121
"Don't tell anyone, but I'm recommending a CAT scan.",1.544165757906216,0.02333698617723605,917,533,269,115
Side effects?  Maybe an enhanced sense of smell...,1.5429417571569595,0.02229086042393107,1013,592,292,129
"And here's a prescription for a rabies shot, with my sincerest apologies for what happened earlier.",1.5412735849056605,0.024709992427323146,848,503,231,114
"The bad news is I'm a rat.
The good news is there's no co-pay.",1.5371517027863777,0.027739032180093347,646,379,187,80
"I've increased your dosage, but let me know if people begin to look like rodents.",1.5357941834451903,0.02416927577736947,894,537,235,122
"Actually, I’m the only one in my family who’s not a lawyer.",1.535294117647059,0.03145634346662737,510,302,143,65
"Here’s your prescription, and apologies in advance, our pharmacy is a bit of a hole in the wall",1.5348189415041782,0.026023175047005975,718,419,214,85
Gnaw through the plastic and take two,1.5330396475770924,0.04724325065891193,227,135,63,29
"If I'm not exterminated, I'll see you in two weeks.",1.5324675324675325,0.03602286993059781,385,228,109,48
"No, it's not poison. Would you give me something with poison in it?",1.532156368221942,0.024643832408078926,793,463,238,92
What did you think the Ratification of Obamacare meant?,1.5321428571428573,0.025244480921248688,840,513,207,120
Take this until I stop looking like a rat,1.5316455696202531,0.023831134298997417,869,513,250,106
I swear to god Jim if you make one more joke about the rat race I will not hesitate to get HR involved.,1.5316129032258063,0.025201545969736904,775,457,224,94
"No, no side effects.  Why?",1.5314685314685315,0.023889647397272125,858,505,250,103
Side effects? You could become much bigger and more intelligent.,1.5297845373891001,0.02544534474836716,789,474,212,103
Does your insurance cover out-of-species providers?,1.5285359801488834,0.03552205586183996,403,242,109,52
"Hey, we can't all work in the White House.",1.5285171102661597,0.025947907491576765,789,483,195,111
Don’t worry Mr.Smith we’re experts at burrowing. Your colonoscopy is going to go just fine.,1.5282131661442007,0.028795846182980075,638,390,159,89
Now don't be giving me that physician assistant is not a doctor look.,1.5277382645803699,0.025591490096092104,703,406,223,74
Why are you always so focused on side effects?,1.5256637168141594,0.02926310375764622,565,334,165,66
"Call the office immediately if this makes you nauseous, jittery, or want to crawl into the walls and die.",1.5235792019347036,0.024387955731105405,827,494,233,100
Ratcliffe! Were'd you get your degree?,1.5227272727272727,0.02732115838958971,660,395,185,80
"Here, this should help with some of your psychotic symptoms. But I really am a giant rat.",1.5221606648199446,0.02525968376188903,722,421,225,76
"Trust me, I wouldn't prescribe anything I hadn't first tried myself.",1.5197278911564627,0.025158267331625444,735,432,224,79
All my friends at the lab say it's safe and effective.,1.5196950444726811,0.024603405261205386,787,467,231,89
I take it myself and as far as I can tell there is only ONE side effect.,1.51747311827957,0.02600297276153009,744,453,193,93
Take 2 with either cheese or peanut butter...,1.5138504155124655,0.026017046391143498,722,437,199,86
"If you can't swallow pills, have your wife hide them in your food.",1.5116279069767442,0.028234243383952133,602,363,170,69
"That's DOCTOR Rat Bastard, to you!",1.510108864696734,0.0286433973121033,643,404,150,89
"I'm a new hybrid -- part doctor, part health insurance company.",1.509933774834437,0.02912461713969949,604,375,150,79
